Title                                                                           - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                 - Link
Gensoumaden Saiyuuki                                                            - 7.68  - 2000 - 50 episode(s)      - 23 min. per ep.       - Adventure, Comedy, Supernatural, Drama, Shounen                                                          - https://myanimelist.net/anime/129
Getter Robo                                                                     - 6.99  - 1974 - 51 episode(s)      - 25 min. per ep.       - Action, Sci-Fi, Mecha, Shounen                                                                           - https://myanimelist.net/anime/3579
Ghost Hunt                                                                      - 7.92  - 2006 - 25 episode(s)      - 25 min. per ep.       - Comedy, Horror, Mystery, Shoujo, Supernatural                                                            - https://myanimelist.net/anime/1571
Ghost in the Shell: Arise - Another Mission                                     - 6.66  - 2013 - 1 episode(s)       - 3 min.                - Action, Mecha, Police, Sci-Fi                                                                            - https://myanimelist.net/anime/18989
Giant Killing                                                                   - 7.66  - 2010 - 26 episode(s)      - 24 min. per ep.       - Sports, Drama, Seinen                                                                                    - https://myanimelist.net/anime/7661
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi                        - 7.26  - 2016 - 1 episode(s)       - 1 hr. 17 min.         - Action, Sci-Fi, Space, Mecha, School, Seinen                                                             - https://myanimelist.net/anime/33025
Ginga Kikoutai Majestic Prince                                                  - 7.42  - 2013 - 24 episode(s)      - 23 min. per ep.       - Action, Mecha, School, Sci-Fi, Seinen, Space                                                             - https://myanimelist.net/anime/15863
Ginga Tetsudou 999 (Movie)                                                      - 7.70  - 1979 - 1 episode(s)       - 2 hr. 8 min.          - Sci-Fi, Adventure, Space, Drama, Fantasy                                                                 - https://myanimelist.net/anime/1301
Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki                  - 6.65  - 2014 - 1 episode(s)       - 25 min.               - Adventure, Space, Drama, Sci-Fi                                                                          - https://myanimelist.net/anime/30483
Ginga Tetsudou 999: Niji no Michishirube                                        - 6.42  - 2001 - 1 episode(s)       - 15 min.               - Sci-Fi, Historical, Drama                                                                                - https://myanimelist.net/anime/27651
Ginga Tetsudou Monogatari                                                       - 7.27  - 2003 - 26 episode(s)      - 24 min. per ep.       - Action, Adventure, Space, Drama, Sci-Fi                                                                  - https://myanimelist.net/anime/1490
Ginsoukikou Ordian                                                              - 5.77  - 2000 - 24 episode(s)      - 25 min. per ep.       - Mecha, Sci-Fi                                                                                            - https://myanimelist.net/anime/832
Gintama': Enchousen                                                             - 9.07  - 2012 - 13 episode(s)      - 24 min. per ep.       - Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen                                             - https://myanimelist.net/anime/15417
Gintama'                                                                        - 9.11  - 2011 - 51 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen                                             - https://myanimelist.net/anime/9969
Gintama                                                                         - 9.01  - 2006 - 201 episode(s)     - 24 min. per ep.       - Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen                                             - https://myanimelist.net/anime/918
Gintama°: Aizome Kaori-hen                                                      - 8.50  - 2016 - 2 episode(s)       - 26 min. per ep.       - Comedy, Parody                                                                                           - https://myanimelist.net/anime/32366
Ginyuu Mokushiroku Meine Liebe                                                  - 6.50  - 2004 - 13 episode(s)      - 24 min. per ep.       - Fantasy, Shoujo                                                                                          - https://myanimelist.net/anime/336
Glass no Kamen Desu ga to Z Specials                                            - 4.39  - 2013 - 2 episode(s)       - 3 min. per ep.        - Comedy, Parody                                                                                           - https://myanimelist.net/anime/34336
Glass no Kantai: La Legende du Vent de l'Univers                                - 6.63  - 2006 - 24 episode(s)      - 24 min. per ep.       - Adventure, Sci-Fi                                                                                        - https://myanimelist.net/anime/973
Goal FH: Field Hunter                                                           - 7.06  - 1994 - 39 episode(s)      - 30 min. per ep.       - Action, Sports                                                                                           - https://myanimelist.net/anime/5217
Gohan Suki                                                                      - 5.00  - 2017 - 10 episode(s)      - 3 min. per ep.        - Slice of Life                                                                                            - https://myanimelist.net/anime/36151
Gokujou!! Mecha Mote Iinchou                                                    - 6.68  - 2009 - 51 episode(s)      - 24 min. per ep.       - Comedy, Romance, School, Shoujo                                                                          - https://myanimelist.net/anime/6117
Golden Time                                                                     - 7.89  - 2013 - 24 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance                                                                                   - https://myanimelist.net/anime/17895
Gon 2nd Season                                                                  - 5.73  - 2015 - 26 episode(s)      - 12 min. per ep.       - Action, Adventure, Kids                                                                                  - https://myanimelist.net/anime/30410
Grander Musashi RV                                                              - 7.18  - 1998 - 39 episode(s)      - 25 min. per ep.       - Adventure, Sports                                                                                        - https://myanimelist.net/anime/2416
Gravitation                                                                     - 7.20  - 2000 - 13 episode(s)      - 22 min. per ep.       - Comedy, Music, Romance, Shoujo, Shounen Ai                                                               - https://myanimelist.net/anime/243
Gun x Sword                                                                     - 7.35  - 2005 - 26 episode(s)      - 24 min. per ep.       - Action, Adventure, Drama, Mecha, Sci-Fi, Shounen                                                         - https://myanimelist.net/anime/411
Gundam Build Fighters: Battlogue                                                - 6.93  - 2017 - 5 episode(s)       - 11 min. per ep.       - Action, Sci-Fi, Mecha                                                                                    - https://myanimelist.net/anime/35567
Gunparade Orchestra                                                             - 5.97  - 2005 - 24 episode(s)      - 25 min. per ep.       - Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life                                                   - https://myanimelist.net/anime/858
Gunslinger Stratos: The Animation                                               - 6.18  - 2015 - 12 episode(s)      - 23 min. per ep.       - Action, Sci-Fi                                                                                           - https://myanimelist.net/anime/28791
H2O: Footprints in the Sand                                                     - 7.19  - 2008 - 12 episode(s)      - 24 min. per ep.       - Harem, Romance, School                                                                                   - https://myanimelist.net/anime/3299
Haha wo Tazunete Sanzenri                                                       - 7.40  - 1976 - 52 episode(s)      - 26 min. per ep.       - Adventure, Drama, Historical, Slice of Life                                                              - https://myanimelist.net/anime/1663
Haikyuu!! Second Season                                                         - 8.88  - 2015 - 25 episode(s)      - 24 min. per ep.       - Comedy, Sports, Drama, School, Shounen                                                                   - https://myanimelist.net/anime/28891
Haikyuu!!: Lev Genzan!                                                          - 7.88  - 2015 - 1 episode(s)       - 24 min.               - Sports, Shounen                                                                                          - https://myanimelist.net/anime/25303
Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun                          - 7.49  - 2017 - 1 episode(s)       - 23 min.               - School, Shounen, Sports                                                                                  - https://myanimelist.net/anime/35321
Hajime no Ippo                                                                  - 8.80  - 2000 - 75 episode(s)      - 23 min. per ep.       - Comedy, Sports, Drama, Shounen                                                                           - https://myanimelist.net/anime/263
Hakuouki Hekketsuroku                                                           - 7.73  - 2010 - 10 episode(s)      - 24 min. per ep.       - Action, Drama, Historical, Josei, Samurai, Supernatural                                                  - https://myanimelist.net/anime/9065
Hakuouki                                                                        - 7.54  - 2010 - 12 episode(s)      - 23 min. per ep.       - Action, Historical, Supernatural, Drama, Samurai, Josei                                                  - https://myanimelist.net/anime/6895
Hanappe Bazooka                                                                 - 5.66  - 1992 - 1 episode(s)       - 43 min.               - Action, Comedy, Ecchi, Magic, School                                                                     - https://myanimelist.net/anime/4042
Hanaukyou Maid-tai: La Verite                                                   - 6.87  - 2004 - 12 episode(s)      - 23 min. per ep.       - Comedy, Ecchi, Harem, Romance                                                                            - https://myanimelist.net/anime/649
Happy Forest                                                                    - 5.13  - 2015 - 1 episode(s)       - 1 min.                - Slice of Life, Fantasy                                                                                   - https://myanimelist.net/anime/36097
Harukanaru Toki no Naka de 3: Owarinaki Unmei                                   - 6.82  - 2010 - 1 episode(s)       - 56 min.               - Action, Fantasy, Military, Supernatural, Demons, Historical, Shoujo                                      - https://myanimelist.net/anime/7254
Hataraku Maou-sama!                                                             - 7.98  - 2013 - 13 episode(s)      - 24 min. per ep.       - Comedy, Demons, Supernatural, Romance, Fantasy                                                           - https://myanimelist.net/anime/15809
Hayate no Gotoku! Can't Take My Eyes Off You                                    - 7.10  - 2012 - 12 episode(s)      - 24 min. per ep.       - Comedy, Harem, Parody, Shounen                                                                           - https://myanimelist.net/anime/14653
Hayate no Gotoku!!                                                              - 7.85  - 2009 - 25 episode(s)      - 24 min. per ep.       - Action, Harem, Comedy, Parody, Romance, Shounen                                                          - https://myanimelist.net/anime/4192
Hello Kitty: Ringo no Mori no Fantasy                                           - 6.01  - 2006 - 13 episode(s)      - 7 min. per ep.        - Comedy, Fantasy, Kids                                                                                    - https://myanimelist.net/anime/11521
Hi no Youjin                                                                    - 6.37  - 2012 - 1 episode(s)       - 12 min.               - Historical, Slice of Life                                                                                - https://myanimelist.net/anime/13639
Hidamari Sketch Recap                                                           - 6.50  - 2008 - 1 episode(s)       - 43 min.               - Slice of Life, Comedy, School                                                                            - https://myanimelist.net/anime/28911
Hidamari Sketch x 365                                                           - 7.87  - 2008 - 13 episode(s)      - 24 min. per ep.       - Slice of Life, Comedy, School, Seinen                                                                    - https://myanimelist.net/anime/3604
High School DxD BorN                                                            - 7.68  - 2015 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Demons, Ecchi, Harem, Romance, School                                                    - https://myanimelist.net/anime/24703
Hikaru no Gen-chan                                                              - 4.24  - 2008 - 1 episode(s)       - 2 min.                - Historical, Kids, Music                                                                                  - https://myanimelist.net/anime/33580
Hime Chen! Otogi Chikku Idol Lilpri                                             - 7.16  - 2010 - 51 episode(s)      - 24 min. per ep.       - Magic, Shoujo                                                                                            - https://myanimelist.net/anime/8206
Hokuto no Ken                                                                   - 7.96  - 1984 - 109 episode(s)     - 25 min. per ep.       - Action, Sci-Fi, Drama, Martial Arts, Shounen                                                             - https://myanimelist.net/anime/967
Homé-Pato the Movie                                                             - 5.41  - 2015 - 1 episode(s)       - 1 min.                - Cars                                                                                                     - https://myanimelist.net/anime/30766
Hoshi no Ko Poron                                                               - 6.45  - 1974 - 260 episode(s)     - 5 min. per ep.        - Sci-Fi                                                                                                   - https://myanimelist.net/anime/11213
Hoshi no Oujisama Petit Prince                                                  - 6.95  - 1978 - 35 episode(s)      - 24 min. per ep.       - Adventure                                                                                                - https://myanimelist.net/anime/3811
Houkago no Pleiades: Manner Movie                                               - 5.26  - 2011 - 1 episode(s)       - 1 min.                - Magic                                                                                                    - https://myanimelist.net/anime/10710
Hug tto! Precure                                                                - 7.34  - 2018 - Unknown episode(s) - 24 min.               - Action, Fantasy, Magic, Shoujo                                                                           - https://myanimelist.net/anime/36593
Hurricane Polymar                                                               - 6.67  - 1974 - 26 episode(s)      - 25 min. per ep.       - Action, Adventure, Police, Sci-Fi, Super Power                                                           - https://myanimelist.net/anime/4808
Hyakka Ryouran: Samurai Girls                                                   - 6.95  - 2010 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Ecchi, Harem, Samurai, School                                                            - https://myanimelist.net/anime/8277
Hyakujuu-Ou GoLion                                                              - 6.94  - 1981 - 52 episode(s)      - 23 min. per ep.       - Adventure, Mecha, Sci-Fi, Shounen                                                                        - https://myanimelist.net/anime/1448
I My Me! Strawberry Eggs                                                        - 6.89  - 2001 - 13 episode(s)      - 25 min. per ep.       - Comedy, Drama, Romance, School, Slice of Life                                                            - https://myanimelist.net/anime/509
I: Wish You Were Here                                                           - 6.15  - 2001 - 4 episode(s)       - 27 min. per ep.       - Action, Drama, Mystery, Sci-Fi                                                                           - https://myanimelist.net/anime/1156
IS: Infinite Stratos 2                                                          - 6.79  - 2013 - 12 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha                                                              - https://myanimelist.net/anime/18247
Iblard Jikan                                                                    - 7.07  - 2007 - 1 episode(s)       - 30 min.               - Fantasy                                                                                                  - https://myanimelist.net/anime/2891
Idol Time PriPara                                                               - 7.23  - 2017 - 51 episode(s)      - 24 min. per ep.       - Music, School, Shoujo                                                                                    - https://myanimelist.net/anime/34787
Iizuka-senpai x Blazer: Ane Kyun! yori The Animation                            - 6.89  - 2016 - 1 episode(s)       - 15 min.               - Hentai                                                                                                   - https://myanimelist.net/anime/34107
Ikoku Meiro no Croisée The Animation                                            - 7.47  - 2011 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Historical, Seinen                                                                        - https://myanimelist.net/anime/9938
Inakappe Taishou                                                                - 6.58  - 1970 - 104 episode(s)     - 24 min. per ep.       - Comedy, Sports                                                                                           - https://myanimelist.net/anime/8786
Inazuma Eleven Go                                                               - 7.21  - 2011 - 47 episode(s)      - 24 min. per ep.       - Shounen, Sports, Super Power                                                                             - https://myanimelist.net/anime/10507
Inazuma Eleven: Outer Code                                                      - 7.13  - 2016 - 6 episode(s)       - 5 min. per ep.        - Sports                                                                                                   - https://myanimelist.net/anime/34178
Inishie no Megami to Houseki no Ite                                             - 5.84  - 2014 - 2 episode(s)       - 58 sec. per ep.       - Action                                                                                                   - https://myanimelist.net/anime/30080
Initial D Fifth Stage                                                           - 8.15  - 2012 - 14 episode(s)      - 27 min. per ep.       - Action, Cars, Sports, Drama, Seinen                                                                      - https://myanimelist.net/anime/15059
InuYasha: Kanketsu-hen                                                          - 8.32  - 2009 - 26 episode(s)      - 24 min. per ep.       - Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen            - https://myanimelist.net/anime/6811
Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition                       - 5.18  - 2017 - Unknown episode(s) - Unknown               - Hentai, Demons                                                                                           - https://myanimelist.net/anime/35780
Isekai Shokudou                                                                 - 7.39  - 2017 - 12 episode(s)      - 23 min. per ep.       - Comedy, Fantasy, Mystery                                                                                 - https://myanimelist.net/anime/34012
Isewan Taifuu Monogatari                                                        - 7.65  - 1989 - 1 episode(s)       - 1 hr. 25 min.         - Historical, Drama                                                                                        - https://myanimelist.net/anime/25305
Jagainu-kun                                                                     - 6.60  - 2004 - 26 episode(s)      - 3 min. per ep.        - Adventure, Fantasy, Kids, Shoujo, Slice of Life                                                          - https://myanimelist.net/anime/1839
Jankenman                                                                       - 6.27  - 1991 - 51 episode(s)      - 25 min. per ep.       - Adventure, Super Power                                                                                   - https://myanimelist.net/anime/7405
Jewelpet Magical Change                                                         - 6.68  - 2015 - 39 episode(s)      - 24 min. per ep.       - Comedy, Fantasy, Magic, Shoujo                                                                           - https://myanimelist.net/anime/30030
Jigoku Shoujo Mitsuganae                                                        - 7.75  - 2008 - 26 episode(s)      - 24 min. per ep.       - Mystery, Psychological, Supernatural                                                                     - https://myanimelist.net/anime/3713
Jikkyou Chuukei                                                                 - 5.29  - 2014 - 1 episode(s)       - 5 min.                - Dementia, Music                                                                                          - https://myanimelist.net/anime/33886
Jim Button                                                                      - 6.05  - 1974 - 26 episode(s)      - 23 min. per ep.       - Kids, Adventure, Fantasy, Magic                                                                          - https://myanimelist.net/anime/6701
Jingi                                                                           - 5.97  - 1991 - 2 episode(s)       - 50 min. per ep.       - Adventure, Police, Drama                                                                                 - https://myanimelist.net/anime/10741
Joshikousei: Girl's High                                                        - 6.65  - 2006 - 12 episode(s)      - 24 min. per ep.       - Comedy, Drama, Ecchi, School, Slice of Life                                                              - https://myanimelist.net/anime/863
Juusenki L-Gaim                                                                 - 6.91  - 1984 - 54 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen                                                  - https://myanimelist.net/anime/2598
Juusenshi Gulkeeva                                                              - 6.43  - 1995 - 26 episode(s)      - 23 min. per ep.       - Action, Fantasy, Mecha, Super Power                                                                      - https://myanimelist.net/anime/3099
K: Seven Stories - Side:Blue - Tenrou no Gotoku                                 - N/A   - 2018 - 1 episode(s)       - Unknown               - Action, Super Power, Supernatural, Drama                                                                 - https://myanimelist.net/anime/37303
Kagerou Daze: In a Day's                                                        - 6.89  - 2016 - 1 episode(s)       - 20 min.               - Sci-Fi, Slice of Life, Comedy, Supernatural, Magic, Romance                                              - https://myanimelist.net/anime/33219
Kagihime Monogatari Eikyuu Alice Rinbukyoku                                     - 6.30  - 2006 - 13 episode(s)      - 24 min. per ep.       - Fantasy, Magic                                                                                           - https://myanimelist.net/anime/577
Kaitou Joker 3rd Season                                                         - 7.25  - 2016 - 13 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Mystery, Shounen                                                                      - https://myanimelist.net/anime/31670
Kankara Sanshin                                                                 - 7.64  - 1989 - 1 episode(s)       - 1 hr. 18 min.         - Drama, Historical                                                                                        - https://myanimelist.net/anime/17217
Kannagi                                                                         - 7.39  - 2008 - 13 episode(s)      - 23 min. per ep.       - Comedy, School, Shounen, Supernatural                                                                    - https://myanimelist.net/anime/3958
Kanojo to Kanojo no Neko: Everything Flows                                      - 7.77  - 2016 - 4 episode(s)       - 7 min. per ep.        - Slice of Life, Psychological, Romance                                                                    - https://myanimelist.net/anime/32491
Kanokon: Manatsu no Dai Shanikusai                                              - 6.69  - 2009 - 2 episode(s)       - 25 min. per ep.       - Ecchi, Romance, Slice of Life                                                                            - https://myanimelist.net/anime/6791
Kantoku Fuyuki Todoki                                                           - 5.92  - 2014 - 13 episode(s)      - 3 min. per ep.        - Comedy, Josei, Slice of Life                                                                             - https://myanimelist.net/anime/23213
Kappa no Kaikata                                                                - 6.37  - 2004 - 26 episode(s)      - 3 min. per ep.        - Comedy                                                                                                   - https://myanimelist.net/anime/1883
Karaoke Senshi Mike-tarou                                                       - 6.96  - 1994 - 20 episode(s)      - 25 min. per ep.       - Kids, Music                                                                                              - https://myanimelist.net/anime/5140
Karneval (TV)                                                                   - 7.30  - 2013 - 13 episode(s)      - 24 min. per ep.       - Action, Fantasy, Josei, Mystery, Sci-Fi                                                                  - https://myanimelist.net/anime/16035
Kashi no Ki Mokku                                                               - 5.89  - 1972 - 52 episode(s)      - 24 min. per ep.       - Adventure, Fantasy                                                                                       - https://myanimelist.net/anime/2574
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone                           - 7.29  - 1981 - 50 episode(s)      - 24 min. per ep.       - Adventure, Drama, Historical, Slice of Life                                                              - https://myanimelist.net/anime/2544
Kekkai Sensen & Beyond OVA                                                      - N/A   - 2018 - 1 episode(s)       - 30 min.               - Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire                                     - https://myanimelist.net/anime/37364
Kemono Friends: Bus-teki                                                        - 6.84  - 2017 - 1 episode(s)       - 2 min.                - Comedy, Fantasy                                                                                          - https://myanimelist.net/anime/35347
Kenkou Zenrakei Suieibu Umishou                                                 - 7.22  - 2007 - 13 episode(s)      - 25 min. per ep.       - Comedy, Sports, Ecchi, School, Shounen                                                                   - https://myanimelist.net/anime/2602
Kill la Kill                                                                    - 8.19  - 2013 - 24 episode(s)      - 24 min. per ep.       - Action, Comedy, Super Power, Ecchi, School                                                               - https://myanimelist.net/anime/18679
Kimi to Boku.                                                                   - 7.80  - 2011 - 13 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, School, Shounen, Slice of Life                                                   - https://myanimelist.net/anime/10460
Kingdom                                                                         - 8.20  - 2012 - 38 episode(s)      - 25 min. per ep.       - Action, Historical, Military, Seinen                                                                     - https://myanimelist.net/anime/12031
Kinnikuman II Sei: Ultimate Muscle 2                                            - 7.04  - 2006 - 13 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen                                                    - https://myanimelist.net/anime/5968
Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi                - 6.54  - 1984 - 1 episode(s)       - 1 hr. 12 min.         - Action, Comedy, Sports, Shounen                                                                          - https://myanimelist.net/anime/3280
Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou                 - 4.35  - 2015 - 5 episode(s)       - 3 min. per ep.        - Comedy                                                                                                   - https://myanimelist.net/anime/31071
Kiss Dum: Engage Planet                                                         - 6.72  - 2007 - 26 episode(s)      - 24 min. per ep.       - Mecha, Military, Sci-Fi                                                                                  - https://myanimelist.net/anime/2106
Kodai Ouja Kyouryuu King                                                        - 6.10  - 2007 - 49 episode(s)      - 25 min. per ep.       - Adventure, Kids, Fantasy                                                                                 - https://myanimelist.net/anime/3576
Koi to Uso                                                                      - 6.81  - 2017 - 12 episode(s)      - 24 min. per ep.       - Drama, Romance, School                                                                                   - https://myanimelist.net/anime/34934
Koisuru Shirokuma                                                               - 6.91  - 2017 - Unknown episode(s) - 39 sec.               - Comedy, Josei, Shounen Ai                                                                                - https://myanimelist.net/anime/34535
Komori-san wa Kotowarenai!                                                      - 6.28  - 2015 - 12 episode(s)      - 2 min. per ep.        - Slice of Life, Comedy, School                                                                            - https://myanimelist.net/anime/31091
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e                              - 6.30  - 2007 - 13 episode(s)      - 25 min. per ep.       - Harem, Romance, School                                                                                   - https://myanimelist.net/anime/2155
Konohana Kitan                                                                  - 7.70  - 2017 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Fantasy, Seinen, Shoujo Ai                                                                - https://myanimelist.net/anime/35241
Kotowaza House                                                                  - 5.50  - 1987 - 773 episode(s)     - 5 min. per ep.        - Comedy, Slice of Life                                                                                    - https://myanimelist.net/anime/20117
Kouya no Shounen Isamu                                                          - 6.39  - 1973 - 52 episode(s)      - 24 min. per ep.       - Action, Adventure, Shounen                                                                               - https://myanimelist.net/anime/4597
Kowabon                                                                         - 5.31  - 2015 - 13 episode(s)      - 3 min. per ep.        - Horror                                                                                                   - https://myanimelist.net/anime/30948
Kowaremono The Animation                                                        - 6.35  - 2015 - 1 episode(s)       - 17 min.               - Hentai, School                                                                                           - https://myanimelist.net/anime/31995
Kure-nai                                                                        - 7.46  - 2008 - 12 episode(s)      - 25 min. per ep.       - Comedy, Drama, Martial Arts                                                                              - https://myanimelist.net/anime/3358
Kuro ga Ita Natsu                                                               - 6.55  - 1990 - 1 episode(s)       - 1 hr. 7 min.          - Historical, Drama                                                                                        - https://myanimelist.net/anime/3866
Kuroko no Basket: Baka ja Katenai no yo!                                        - 7.70  - 2013 - 1 episode(s)       - 23 min.               - Sports, Comedy, School, Shounen                                                                          - https://myanimelist.net/anime/19669
Kuromajo-san ga Tooru!!                                                         - 6.49  - 2012 - 60 episode(s)      - 7 min. per ep.        - Comedy, Magic, School, Slice of Life                                                                     - https://myanimelist.net/anime/13159
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari                                   - 7.23  - 2003 - 13 episode(s)      - 24 min. per ep.       - Fantasy, Historical, Horror, Mystery, Psychological, Supernatural                                        - https://myanimelist.net/anime/279
Kyoukai no Rinne (TV)                                                           - 6.96  - 2015 - 25 episode(s)      - 24 min. per ep.       - Comedy, Supernatural, Romance, School, Shounen                                                           - https://myanimelist.net/anime/28423
La Primavera                                                                    - 5.84  - 2015 - 1 episode(s)       - 4 min.                - Music                                                                                                    - https://myanimelist.net/anime/32748
La Seine no Hoshi                                                               - 6.63  - 1975 - 39 episode(s)      - 23 min. per ep.       - Adventure, Historical, Drama, Shoujo                                                                     - https://myanimelist.net/anime/3054
La Vilaine LuLu                                                                 - 5.10  - 2009 - 13 episode(s)      - 25 min. per ep.       - Comedy                                                                                                   - https://myanimelist.net/anime/6206
Larva 3rd Season                                                                - 6.09  - 2014 - 26 episode(s)      - 1 min. per ep.        - Comedy                                                                                                   - https://myanimelist.net/anime/31674
Legendz: Yomigaeru Ryuuou Densetsu                                              - 7.43  - 2004 - 50 episode(s)      - 24 min. per ep.       - Action, Adventure, Fantasy, Comedy                                                                       - https://myanimelist.net/anime/1590
Lena lena                                                                       - 6.00  - 2009 - 13 episode(s)      - 5 min. per ep.        - Slice of Life                                                                                            - https://myanimelist.net/anime/29003
Life!                                                                           - 5.71  - 2016 - 2 episode(s)       - Unknown               - Slice of Life, Comedy                                                                                    - https://myanimelist.net/anime/33782
Lime-iro Senkitan                                                               - 6.10  - 2003 - 13 episode(s)      - 25 min. per ep.       - Drama, Ecchi, Harem, Historical, Mecha, Supernatural                                                     - https://myanimelist.net/anime/1097
Log Horizon 2nd Season                                                          - 7.67  - 2014 - 25 episode(s)      - 24 min. per ep.       - Action, Adventure, Fantasy, Game, Magic                                                                  - https://myanimelist.net/anime/23321
Love♥Love?                                                                      - 6.00  - 2004 - 9 episode(s)       - 15 min. per ep.       - Ecchi, Comedy, Harem, Romance                                                                            - https://myanimelist.net/anime/275
Lupin III: Harimao no Zaihou wo Oe!!                                            - 7.11  - 1995 - 1 episode(s)       - 1 hr. 30 min.         - Action, Adventure, Mystery, Comedy, Seinen                                                               - https://myanimelist.net/anime/1434
Lupin III: Part 5                                                               - 7.98  - 2018 - 24 episode(s)      - 22 min. per ep.       - Action, Adventure, Mystery, Comedy, Seinen                                                               - https://myanimelist.net/anime/35857
Lupin the IIIrd: Chikemuri no Ishikawa Goemon                                   - 7.85  - 2017 - 1 episode(s)       - 53 min.               - Action, Adventure, Comedy, Drama, Seinen                                                                 - https://myanimelist.net/anime/34021
Macross F                                                                       - 7.98  - 2008 - 25 episode(s)      - 24 min. per ep.       - Action, Mecha, Military, Music, Romance, Sci-Fi, Space                                                   - https://myanimelist.net/anime/3572
Magic Kaito 1412                                                                - 7.96  - 2014 - 24 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Romance, Shounen                                                                      - https://myanimelist.net/anime/25517
Mahou Shoujo Pretty Sammy (1996)                                                - 6.84  - 1996 - 26 episode(s)      - 23 min. per ep.       - Comedy, Parody, Magic, Fantasy, Seinen                                                                   - https://myanimelist.net/anime/1502
Mai-Otome Zwei Special                                                          - 6.86  - 2008 - 1 episode(s)       - 4 min.                - Magic                                                                                                    - https://myanimelist.net/anime/6199
Mang Huang Ji                                                                   - 6.40  - 2015 - 19 episode(s)      - 12 min. per ep.       - Action, Adventure, Fantasy, Historical, Martial Arts                                                     - https://myanimelist.net/anime/37186
Manga Hajimete Omoshiro Juku                                                    - 6.31  - 1989 - 110 episode(s)     - 25 min. per ep.       - Adventure, Kids                                                                                          - https://myanimelist.net/anime/10138
Manyuu Hikenchou Picture Drama                                                  - 5.81  - 2011 - 4 episode(s)       - 4 min. per ep.        - Ecchi, Seinen, Yuri                                                                                      - https://myanimelist.net/anime/12239
Manyuu Hikenchou Specials                                                       - 6.22  - 2011 - 4 episode(s)       - 3 min. per ep.        - Action, Ecchi, Seinen, Yuri                                                                              - https://myanimelist.net/anime/10845
Manyuu Hikenchou Specials                                                       - N/A   - 2011 - 8 episode(s)       - 3 min. per ep.        - Action, Comedy, Drama, Ecchi, Fantasy, Historical, Magic                                                 - https://myanimelist.net/anime/35637
Maria-sama ga Miteru Specials                                                   - 7.51  - 2004 - 7 episode(s)       - 1 min. per ep.        - Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life                                                 - https://myanimelist.net/anime/3468
Maria-sama ga Miteru: Haru                                                      - 7.79  - 2004 - 13 episode(s)      - 24 min. per ep.       - Drama, Romance, School, Shoujo, Shoujo Ai                                                                - https://myanimelist.net/anime/444
Maria†Holic                                                                     - 7.13  - 2009 - 12 episode(s)      - 24 min. per ep.       - Comedy, Parody, School, Shoujo Ai                                                                        - https://myanimelist.net/anime/5030
Marmalade Boy Movie                                                             - 7.47  - 1995 - 1 episode(s)       - 30 min.               - Romance, Shoujo                                                                                          - https://myanimelist.net/anime/520
Matsubara-kun: Mackie E no Ouen Message                                         - 3.16  - 2015 - 1 episode(s)       - 33 sec.               - Comedy                                                                                                   - https://myanimelist.net/anime/33843
Mechakko Dotakon                                                                - 6.48  - 1981 - 28 episode(s)      - 25 min. per ep.       - Comedy, Sci-Fi                                                                                           - https://myanimelist.net/anime/6727
Meisaku World                                                                   - 5.86  - 1988 - 39 episode(s)      - 25 min. per ep.       - Adventure, Fantasy, Historical, Kids, Magic, Supernatural                                                - https://myanimelist.net/anime/30027
