Title                                                                                                                          - Score - Year - Num Eps      - Duration           - Genre(s)                                                                                   - Link

Hakuouki Movie 1: Kyoto Ranbu                                                                                                  - 7.60  - 2013 - 1 episode    - 1 hr 35 min        - Action, Drama, Historical, Josei, Samurai, Supernatural                                    - https://myanimelist.net/anime/13117
Hangyodon no Hadaka no Ou-sama                                                                                                 - 5.74  - 2001 - 1 episode    - 10 min             - Fantasy, Kids                                                                              - https://myanimelist.net/anime/22563
Happiness World                                                                                                                - 6.18  - 2022 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/51580
Haramasete Seiryuu-kun!                                                                                                        - 6.46  - 2011 - 2 episodes   - 28 min per ep      - Comedy, Harem, Hentai                                                                      - https://myanimelist.net/anime/10792
Haritsuke                                                                                                                      - 5.59  - 2020 - 2 episodes   - 20 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/41282
Hasu no Yousei: Bonyo Bonyo                                                                                                    - None  - 1998 - 1 episode    - 5 min              - Fantasy, Kids                                                                              - https://myanimelist.net/anime/29499
Hataraku Saibou Specials                                                                                                       - 6.66  - 2018 - 5 episodes   - 4 min per ep       - Comedy, Educational, Medical, Parody, Shounen                                              - https://myanimelist.net/anime/39605
Hatsukoi Limited.: Gentei Shoujo                                                                                               - 6.65  - 2009 - 6 episodes   - 4 min per ep       - Comedy, Ecchi, School, Shounen                                                             - https://myanimelist.net/anime/6882
Heartbeat                                                                                                                      - None  - 2022 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/55490
Hello Kitty no Hansel to Gretel                                                                                                - 5.98  - 2001 - 1 episode    - 15 min             - Fantasy, Kids                                                                              - https://myanimelist.net/anime/22489
Hello Kitty no Kaguya-hime (2001)                                                                                              - 5.73  - 2001 - 1 episode    - 15 min             - Fantasy, Kids                                                                              - https://myanimelist.net/anime/42501
Hello! Pu Xingren: Ji Xun Tegong                                                                                               - None  - 2018 - 26 episodes  - 14 min per ep      - Comedy, Kids                                                                               - https://myanimelist.net/anime/47244
Hetalia Axis Powers                                                                                                            - 7.27  - 2009 - 52 episodes  - 5 min per ep       - Anthropomorphic, Comedy, Gag Humor, Historical, Parody                                     - https://myanimelist.net/anime/5060
Hetalia: The Beautiful World Specials                                                                                          - 7.46  - 2013 - 4 episodes   - 5 min per ep       - Anthropomorphic, Comedy, Historical, Parody                                                - https://myanimelist.net/anime/17273
Hetalia: The World Twinkle Extra Disc                                                                                          - 7.28  - 2016 - 1 episode    - 12 min             - Comedy, Historical, Parody                                                                 - https://myanimelist.net/anime/31997
Hi no Tori "Dougo Onsen-hen"                                                                                                   - None  - 2019 - 4 episodes   - 6 min per ep       - Historical, Supernatural                                                                   - https://myanimelist.net/anime/39663
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video                                      - 7.36  - 2015 - 6 episodes   - 3 min per ep       - Comedy, Ecchi                                                                              - https://myanimelist.net/anime/31326
His Lipstick                                                                                                                   - 5.35  - 2012 - 1 episode    - 5 min              - Comedy, Kids                                                                               - https://myanimelist.net/anime/26009
Hitou Meguri The Animation: Wakaokami, Rachiru                                                                                 - 6.06  - 2006 - 1 episode    - 27 min             - Hentai                                                                                     - https://myanimelist.net/anime/4365
Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA                                                                      - 6.35  - 2007 - 2 episodes   - 29 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/3917
Honoo no Haramase Paidol My★Star Gakuen Z The Animation                                                                        - 7.07  - 2015 - 1 episode    - 27 min             - Hentai                                                                                     - https://myanimelist.net/anime/29807
Hope                                                                                                                           - 6.19  - 2018 - 1 episode    - 4 min              - Music, Romance                                                                             - https://myanimelist.net/anime/39957
Houkago Renai Club: Koi no Étude                                                                                               - 5.03  - 1998 - 2 episodes   - 31 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/4818
Hourou Musuko Specials                                                                                                         - 7.59  - 2011 - 2 episodes   - 23 min per ep      - Crossdressing, Drama, School                                                               - https://myanimelist.net/anime/10935
Hu Yao Xiao Hongniang Fanwai                                                                                                   - None  - 2015 - 1 episode    - 8 min              - Comedy                                                                                     - https://myanimelist.net/anime/44625
Hurricane Live! 2032                                                                                                           - 6.68  - 1988 - 6 episodes   - 4 min per ep       - Adult Cast, Music                                                                          - https://myanimelist.net/anime/5043
Huyao Xiao Hongniang: Nan Guo                                                                                                  - 7.36  - 2017 - 26 episodes  - 19 min per ep      - Comedy, Historical, Romance, Supernatural                                                  - https://myanimelist.net/anime/36824
Huyao Xiao Hongniang: Qian Yan                                                                                                 - 7.39  - 2017 - 15 episodes  - 14 min per ep      - Comedy, Historical, Romance, Supernatural                                                  - https://myanimelist.net/anime/36545
Huyao Xiao Hongniang: Wu Mu                                                                                                    - None  - 2023 - 12 episodes  - Unknown            - Comedy, Historical, Romance, Supernatural                                                  - https://myanimelist.net/anime/55009
Huyao Xiao Hongniang: Yue Hong                                                                                                 - 7.62  - 2016 - 13 episodes  - 14 min per ep      - Comedy, Historical, Romance, Supernatural                                                  - https://myanimelist.net/anime/33446
I "Witch" You A Happy Halloween!                                                                                               - 6.08  - 2020 - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/49147
I-O Data x Taka no Tsume                                                                                                       - None  - 2018 - 1 episode    - 4 min              - Comedy, Parody, Super Power                                                                - https://myanimelist.net/anime/37931
Ichigo Ichie: Kimi no Kotoba                                                                                                   - None  - 2010 - 13 episodes  - 5 min per ep       - Comedy, School, Slice of Life                                                              - https://myanimelist.net/anime/9518
Ichirin-sha                                                                                                                    - 5.91  - 2010 - 1 episode    - 7 min              - Action, Mecha, Sci-Fi, Seinen                                                              - https://myanimelist.net/anime/17887
Idol Bu Show Movie                                                                                                             - None  - 2022 - 1 episode    - 1 hr 4 min         - Idols (Female), Music                                                                      - https://myanimelist.net/anime/51147
Idol Kyousei Sousa                                                                                                             - 4.66  - 2017 - 2 episodes   - 28 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/34506
Ikkitousen: Dragon Destiny Specials                                                                                            - 6.61  - 2007 - 6 episodes   - 3 min per ep       - Ecchi, Martial Arts, School, Super Power                                                   - https://myanimelist.net/anime/2905
Ikoku na Retro                                                                                                                 - 6.39  - 2015 - 1 episode    - 25 min             - Hentai                                                                                     - https://myanimelist.net/anime/29703
Ikusa Otome Valkyrie Shinshou                                                                                                  - 6.05  - 2006 - 2 episodes   - 28 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/2859
Ikusa Otome Valkyrie Specials                                                                                                  - 5.52  - 2004 - 2 episodes   - 1 min per ep       - Hentai                                                                                     - https://myanimelist.net/anime/9486
Ikusa Otome Valkyrie                                                                                                           - 6.15  - 2004 - 2 episodes   - 28 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/2858
Ikuze! Gen-san                                                                                                                 - None  - 2008 - 24 episodes  - 9 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/3973
Infini-T Force Movie: Gatchaman - Saraba Tomo yo                                                                               - 6.27  - 2018 - 1 episode    - 1 hr 30 min        - Action, Sci-Fi, Seinen, Super Power                                                        - https://myanimelist.net/anime/36197
Injuu Alien                                                                                                                    - 5.24  - 1997 - 1 episode    - 45 min             - Action, Adventure, Hentai, Horror, Sci-Fi                                                  - https://myanimelist.net/anime/2315
Inma Daitoshi: Beast City                                                                                                      - 5.55  - 1996 - 3 episodes   - 41 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/1595
Innocent Black                                                                                                                 - None  - 2022 - 1 episode    - 1 min              - Music                                                                                      - https://myanimelist.net/anime/55764
Inshitsu Otaku ni Ikareru Kanojo                                                                                               - 6.07  - 2011 - 3 episodes   - 19 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/10570
Iro wo Kuu Akuma                                                                                                               - 5.45  - 2015 - 1 episode    - 1 min              - Avant Garde, Music                                                                         - https://myanimelist.net/anime/40338
Irony                                                                                                                          - None  - 2012 - 1 episode    - 4 min              - Music                                                                                      - https://myanimelist.net/anime/41248
Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko                                                                         - 4.78  - 2010 - 1 episode    - 35 min             - Ecchi, Sports                                                                              - https://myanimelist.net/anime/9744
Issho ni Training: Training with Hinako                                                                                        - 4.73  - 2009 - 1 episode    - 24 min             - Ecchi, Sports                                                                              - https://myanimelist.net/anime/6392
Isuca                                                                                                                          - 5.98  - 2015 - 10 episodes  - 23 min per ep      - Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural                               - https://myanimelist.net/anime/25429
J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka                                                                         - 6.63  - 2022 - Ongoing      - 14 min             - Hentai                                                                                     - https://myanimelist.net/anime/51736
JR Nishi Nihon: Summer Train!                                                                                                  - 5.40  - 2015 - 1 episode    - 15 sec             - Slice of Life                                                                              - https://myanimelist.net/anime/31107
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin Zhi Chang Piao                                                                        - None  - 2020 - 20 episodes  - 5 min per ep       - Comedy, Historical                                                                         - https://myanimelist.net/anime/44228
Jikan wo Sutete                                                                                                                - None  - 2019 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/40741
Jingju Mao Zhi Jiaota Shidi                                                                                                    - None  - 2020 - 26 episodes  - 11 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42147
Jinsei wa Saikou no Himatsubushi                                                                                               - None  - 2021 - 1 episode    - 4 min              - Music, Slice of Life                                                                       - https://myanimelist.net/anime/55402
Jinxing Ren Aiqing Gushi                                                                                                       - None  - 2019 - 1 episode    - 20 min             - Comedy, Girls Love                                                                         - https://myanimelist.net/anime/54534
Jiuzhou Piaomiao Lu                                                                                                            - None  - 2023 - 13 episodes  - 20 min per ep      - Action, Drama, Fantasy                                                                     - https://myanimelist.net/anime/51207
Jujutsu Kaisen 0 Movie                                                                                                         - 8.47  - 2021 - 1 episode    - 1 hr 44 min        - Action, Fantasy, School, Shounen                                                           - https://myanimelist.net/anime/48561
Jurassic!                                                                                                                      - 6.30  - 2019 - 1 episode    - 1 min              - Fantasy, Historical                                                                        - https://myanimelist.net/anime/40180
Juubee Ninpuuchou Burst                                                                                                        - None  - 2012 - 1 episode    - 1 min              - Action, Horror, Martial Arts, Samurai, Supernatural                                        - https://myanimelist.net/anime/54017
Kaette Kita Top wo Nerae! Kagaku Kouza                                                                                         - 5.61  - 2012 - 2 episodes   - 5 min per ep       - Comedy, Mecha, Sci-Fi                                                                      - https://myanimelist.net/anime/24123
Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥                                                                                - 7.35  - 2010 - 1 episode    - 12 min             - Comedy, School, Shoujo                                                                     - https://myanimelist.net/anime/10298
Kakkou no Iinazuke                                                                                                             - 6.93  - 2022 - 24 episodes  - 23 min per ep      - Comedy, Harem, Romance, Shounen                                                            - https://myanimelist.net/anime/48675
Kakyuusei (TV): Hajimemashite Tina!                                                                                            - 5.55  - 2000 - 1 episode    - 26 min             - Romance, School, Sci-Fi                                                                    - https://myanimelist.net/anime/36528
Kakyuusei 2: Anthology                                                                                                         - 5.89  - 2006 - 2 episodes   - 29 min per ep      - Drama, Harem, Hentai, Romance                                                              - https://myanimelist.net/anime/2139
Kaleido Star: Aratanaru Tsubasa - Extra Stage                                                                                  - 7.47  - 2004 - 1 episode    - 24 min             - Adventure, Comedy, Drama, Performing Arts                                                  - https://myanimelist.net/anime/428
Kami no Ue no Pilot                                                                                                            - 5.86  - 2016 - 1 episode    - 4 min              - Music                                                                                      - https://myanimelist.net/anime/37540
Kana Kana Kazoku: Stop Rubella                                                                                                 - 5.29  - 2014 - 1 episode    - 30 sec             - Comedy                                                                                     - https://myanimelist.net/anime/30444
Kandagawa Jet Girls: Koko kara Hajimaru Tokyo Girls Promotion                                                                  - 5.68  - 2020 - 1 episode    - 22 min             - Ecchi, Racing                                                                              - https://myanimelist.net/anime/41146
Kansen 3: Shuto Houkai                                                                                                         - 6.34  - 2010 - 2 episodes   - 29 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/9309
Kara no Kyoukai Movie 4: Garan no Dou                                                                                          - 7.83  - 2008 - 1 episode    - 46 min             - Action, Mystery, Supernatural, Suspense                                                    - https://myanimelist.net/anime/4280
Kara no Naka no Kotori                                                                                                         - 5.45  - 1998 - 5 episodes   - 29 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/2443
Karakuri Circus: Makuai - Soshite Mata Kaimaku Bell                                                                            - 6.21  - 2019 - 1 episode    - 24 min             - Adventure, Mystery, Shounen                                                                - https://myanimelist.net/anime/39066
Karakuri Kiden: Hiwou Senki                                                                                                    - 6.87  - 2000 - 26 episodes  - 25 min per ep      - Action, Adventure, Historical, Mecha                                                       - https://myanimelist.net/anime/3935
Karakuri no Kimi                                                                                                               - 6.46  - 2000 - 1 episode    - 41 min             - Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural  - https://myanimelist.net/anime/1658
Karasu Tengu Kabuto: Ougon no Me no Kemono                                                                                     - 5.69  - 1992 - 1 episode    - 45 min             - Action, Adventure, Drama, Historical                                                       - https://myanimelist.net/anime/3726
Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi                                                                - 7.24  - 2017 - 4 episodes   - 17 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/36256
Kaze no Yukue                                                                                                                  - 7.50  - 2022 - 1 episode    - 4 min              - Music                                                                                      - https://myanimelist.net/anime/52893
Kedamono-tachi no Sumu Ie de                                                                                                   - 6.26  - 2015 - 2 episodes   - 27 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/29916
Keibiin                                                                                                                        - 5.59  - 2000 - 3 episodes   - 26 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/5664
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA                                                   - 6.07  - 2020 - 1 episode    - 23 min             - Action, Detective, Fantasy, Vampire                                                        - https://myanimelist.net/anime/40762
Keito no Yousei: Knit to Wool                                                                                                  - None  - 2015 - Ongoing      - 5 min              - Fantasy, Kids                                                                              - https://myanimelist.net/anime/35695
Kenji no Trunk                                                                                                                 - None  - 1996 - 1 episode    - 1 hr 12 min        - Fantasy, Kids                                                                              - https://myanimelist.net/anime/21099
Keroro Gunsou x No More Eiga Dorobou                                                                                           - None  - 2021 - 1 episode    - 35 sec             - Comedy                                                                                     - https://myanimelist.net/anime/50662
Ketsuryuu                                                                                                                      - None  - 2021 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/56022
Kidou Senshi Gundam MS IGLOO 2: Juuryoku Sensen                                                                                - 6.58  - 2008 - 3 episodes   - 30 min per ep      - Mecha, Sci-Fi                                                                              - https://myanimelist.net/anime/4232
Kidou Senshi Gundam Thunderbolt 2nd Season                                                                                     - 7.22  - 2017 - 4 episodes   - 21 min per ep      - Action, Drama, Mecha, Military, Sci-Fi, Space                                              - https://myanimelist.net/anime/34391
Kikoushi Enma                                                                                                                  - 7.06  - 2006 - 4 episodes   - 40 min per ep      - Fantasy, Horror, Mythology, Seinen, Supernatural                                           - https://myanimelist.net/anime/1556
Kingdom of Chaos: Born to Kill                                                                                                 - 5.49  - 2003 - 4 episodes   - 29 min per ep      - Fantasy                                                                                    - https://myanimelist.net/anime/3267
Kirameki☆Project                                                                                                               - 6.13  - 2005 - 5 episodes   - 29 min per ep      - Comedy, Ecchi, Mecha, Sci-Fi                                                               - https://myanimelist.net/anime/2260
Kkurukkuru-wa Chingu-deul                                                                                                      - None  - 2006 - 13 episodes  - 24 min per ep      - Adventure, Comedy, Kids, Slice of Life                                                     - https://myanimelist.net/anime/30048
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Renewal Daisakusen!! - Aa, Omoide no Hanayashiki          - 6.36  - 2006 - 1 episode    - 20 min             - Adult Cast, Comedy, Detective, Shounen                                                     - https://myanimelist.net/anime/33878
Konbini Shoujo Z                                                                                                               - 6.11  - 2021 - 4 episodes   - 16 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/42383
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!                                            - 8.03  - 2017 - 1 episode    - 28 min             - Adventure, Comedy, Fantasy, Isekai, Parody, Reincarnation                                  - https://myanimelist.net/anime/34626
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!                                                 - 7.84  - 2016 - 1 episode    - 23 min             - Comedy, Fantasy, Isekai, Parody, Reincarnation                                             - https://myanimelist.net/anime/32380
Konpeki no Kantai                                                                                                              - 6.57  - 1993 - 32 episodes  - 40 min per ep      - Action, Drama, Historical, Military                                                        - https://myanimelist.net/anime/6229
Korogashi-ya no Pun                                                                                                            - None  - 2016 - 2 episodes   - 5 min per ep       - Kids                                                                                       - https://myanimelist.net/anime/35700
Koukaku Kidoutai: Stand Alone Complex - Solid State Society - Uchikoma na Hibi                                                 - 6.88  - 2007 - 1 episode    - 4 min              - Comedy, Mecha, Sci-Fi                                                                      - https://myanimelist.net/anime/3447
Koushin Suru Kaibutsu                                                                                                          - None  - 2020 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/55432
Kowarekake no Orgel Special                                                                                                    - 6.87  - 2010 - 1 episode    - 8 min              - Drama, Sci-Fi, Slice of Life                                                               - https://myanimelist.net/anime/10122
Kubbe Kort Animasjon                                                                                                           - None  - 2013 - 24 episodes  - 2 min per ep       - Fantasy                                                                                    - https://myanimelist.net/anime/33528
Kuma Miko Specials                                                                                                             - 6.53  - 2016 - 2 episodes   - 15 min per ep      - Comedy, Seinen                                                                             - https://myanimelist.net/anime/33118
Kurae! Telepathy                                                                                                               - 6.42  - 2023 - 1 episode    - 4 min              - Music, Romance                                                                             - https://myanimelist.net/anime/54925
Kuroko no Basket 3rd Season NG-shuu                                                                                            - 7.67  - 2015 - 9 episodes   - 2 min per ep       - Comedy, Sports, Team Sports                                                                - https://myanimelist.net/anime/30311
Kuroko no Basket: Saikou no Present desu                                                                                       - 8.10  - 2015 - 1 episode    - 23 min             - School, Shounen, Sports, Team Sports                                                       - https://myanimelist.net/anime/31051
Kuuchuu Gunkan Atlantis                                                                                                        - 5.95  - 2019 - 1 episode    - 18 min             - Action, Mecha                                                                              - https://myanimelist.net/anime/41335
Kyonyuu Reijou MC Gakuen                                                                                                       - 6.86  - 2017 - 2 episodes   - 18 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/34361
Kyou no 5 no 2                                                                                                                 - 7.20  - 2006 - 4 episodes   - 29 min per ep      - Comedy, Ecchi, School, Seinen                                                              - https://myanimelist.net/anime/837
Kyoushoku Soukou Guyver II                                                                                                     - 6.98  - 1991 - 6 episodes   - 25 min per ep      - Action, Adventure, Drama, Horror, Sci-Fi                                                   - https://myanimelist.net/anime/1336
Kyuukyoku Choujin R                                                                                                            - 6.17  - 1991 - 1 episode    - 1 hr 13 min        - Comedy, Sci-Fi                                                                             - https://myanimelist.net/anime/6796
Kyuukyoku no Sex Adventure Kamasutra                                                                                           - 4.72  - 1992 - 1 episode    - 42 min             - Action, Comedy, Hentai, Romance, Supernatural                                              - https://myanimelist.net/anime/3910
Lalala Lala-chan: Lala to Mainichi                                                                                             - None  - 2018 - 12 episodes  - 4 min per ep       - Adventure, Fantasy, Kids                                                                   - https://myanimelist.net/anime/37472
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Home Service                                                                       - 6.14  - 2021 - 1 episode    - 3 min              - Action, Anthropomorphic, Comedy, Detective, Mystery                                        - https://myanimelist.net/anime/55355
Limbo                                                                                                                          - None  - 2022 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/53266
Line Rangers                                                                                                                   - None  - 2014 - 10 episodes  - 4 min per ep       - Fantasy, Strategy Game                                                                     - https://myanimelist.net/anime/35621
Ling Jian Zun 3rd Season                                                                                                       - 7.03  - 2019 - 40 episodes  - 10 min per ep      - Action, Adventure, Fantasy, Martial Arts, Romance                                          - https://myanimelist.net/anime/40966
Lingeries                                                                                                                      - 6.96  - 2003 - 3 episodes   - 28 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/2433
Lolling Seutajeu (Movie)                                                                                                       - None  - 2011 - 1 episode    - 1 hr 23 min        - Kids, Sports, Team Sports                                                                  - https://myanimelist.net/anime/17104
Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men                                                                                       - 7.11  - 2021 - 12 episodes  - 8 min per ep       - Comedy, Supernatural                                                                       - https://myanimelist.net/anime/48791
Lupin III: Honoo no Kioku - Tokyo Crisis                                                                                       - 7.25  - 1998 - 1 episode    - 1 hr 32 min        - Action, Adult Cast, Adventure, Comedy, Mystery, Shounen                                    - https://myanimelist.net/anime/1437
Lupin III: Russia yori Ai wo Komete                                                                                            - 6.68  - 1992 - 1 episode    - 1 hr 30 min        - Action, Adult Cast, Adventure, Comedy, Mystery, Seinen                                     - https://myanimelist.net/anime/1420
Lupin III                                                                                                                      - 7.63  - 1971 - 23 episodes  - 25 min per ep      - Action, Adult Cast, Adventure, Comedy, Mystery, Seinen                                     - https://myanimelist.net/anime/1412
MAG Net Jingle                                                                                                                 - 4.72  - 2010 - 1 episode    - 12 sec             - Fantasy                                                                                    - https://myanimelist.net/anime/32288
Machi Ichiban no Kechinbou                                                                                                     - 5.79  - 1978 - 1 episode    - 49 min             - Drama, Historical, Music, Supernatural                                                     - https://myanimelist.net/anime/19971
Machikado Mazoku Mini                                                                                                          - 6.06  - 2019 - 36 episodes  - 25 sec per ep      - Comedy, Mahou Shoujo                                                                       - https://myanimelist.net/anime/40755
Magic Adventures: The Crystal of Dark                                                                                          - None  - 2016 - 52 episodes  - Unknown            - Adventure, Kids                                                                            - https://myanimelist.net/anime/48198
Magical Love Potion!                                                                                                           - 5.81  - 2020 - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/41197
Magical Moe                                                                                                                    - 5.16  - 2007 - 1 episode    - 23 min             - Hentai                                                                                     - https://myanimelist.net/anime/4017
MahoYome Specials                                                                                                              - 6.15  - 2018 - 6 episodes   - 45 sec per ep      - Parody                                                                                     - https://myanimelist.net/anime/51097
Mahou Shoujo Isuka                                                                                                             - 6.29  - 2010 - 3 episodes   - 27 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/8653
Mahou no Uta                                                                                                                   - None  - 2021 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/52899
Mahouka x Mameshiba                                                                                                            - 5.19  - 2017 - 4 episodes   - 33 sec per ep      - Comedy, Parody                                                                             - https://myanimelist.net/anime/35631
Mahoutsukai Jiji                                                                                                               - 5.97  - 2011 - 1 episode    - 6 min              - Fantasy, Music                                                                             - https://myanimelist.net/anime/12755
Mai-Otome Zwei                                                                                                                 - 7.24  - 2006 - 4 episodes   - 27 min per ep      - Action                                                                                     - https://myanimelist.net/anime/1609
Majo (Shin)                                                                                                                    - None  - 2023 - 1 episode    - 5 min              - Music                                                                                      - https://myanimelist.net/anime/55835
Majo wa Kekkyoku Sono Kyaku to... The Animation                                                                                - 6.79  - 2023 - Ongoing      - 25 min             - Hentai                                                                                     - https://myanimelist.net/anime/53724
Majokko Tsukune-chan                                                                                                           - 6.59  - 2005 - 6 episodes   - 13 min per ep      - Comedy, Gag Humor, Seinen                                                                  - https://myanimelist.net/anime/2457
Maki-chan to Now.                                                                                                              - 7.37  - 2012 - 4 episodes   - 30 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/12375
Mangirl!: Asobu Henshuu Girl                                                                                                   - 5.86  - 2013 - 1 episode    - 9 min              - CGDCT, Comedy, Slice of Life                                                               - https://myanimelist.net/anime/17351
Marine Bloomin'                                                                                                                - 5.45  - 2016 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/33910
Marine Dreamin'                                                                                                                - 5.31  - 2015 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/33909
Mars Red: Zero Kikan Nippou                                                                                                    - 5.59  - 2020 - 5 episodes   - 1 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/44129
Mashou no Nie 3                                                                                                                - 6.40  - 2016 - 2 episodes   - 29 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/33165
Mayday                                                                                                                         - None  - 2022 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/55491
Maze☆Bakunetsu Jikuu                                                                                                           - 6.02  - 1996 - 2 episodes   - 30 min per ep      - Adventure, Comedy, Fantasy, Magical Sex Shift, Mecha, Shounen                              - https://myanimelist.net/anime/1162
McDull: Boluo You Wang Zi                                                                                                      - None  - 2004 - 1 episode    - 1 hr 17 min        - Anthropomorphic, Comedy, Kids                                                              - https://myanimelist.net/anime/9818
McDull: Xiang Dang Dang                                                                                                        - None  - 2009 - 1 episode    - 1 hr 20 min        - Anthropomorphic, Comedy, Kids                                                              - https://myanimelist.net/anime/9819
Megane no Mahou                                                                                                                - 6.25  - 2018 - 1 episode    - 6 min              - Drama                                                                                      - https://myanimelist.net/anime/38456
Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo                                                  - 4.93  - 2012 - 1 episode    - 6 min              - Mystery                                                                                    - https://myanimelist.net/anime/25267
Mezame no Hakobune                                                                                                             - 5.86  - 2005 - 1 episode    - 35 min             - Fantasy                                                                                    - https://myanimelist.net/anime/3336
Midori-ko                                                                                                                      - 5.99  - 2011 - 1 episode    - 55 min             - Avant Garde, Drama                                                                         - https://myanimelist.net/anime/9990
Mikan Enikki Specials                                                                                                          - 6.37  - 1993 - 2 episodes   - 18 min per ep      - Comedy, Pets, Shoujo, Slice of Life                                                        - https://myanimelist.net/anime/25661
Mim Mam Mint                                                                                                                   - None  - 2015 - 4 episodes   - Unknown            - Comedy                                                                                     - https://myanimelist.net/anime/32402
Mini Toji: Yume                                                                                                                - 6.18  - 2019 - 1 episode    - 4 min              - Action, CGDCT, Fantasy                                                                     - https://myanimelist.net/anime/40179
Mirage Code                                                                                                                    - None  - 2023 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/55909
Mitsuami no Kamisama                                                                                                           - 6.77  - 2015 - 1 episode    - 28 min             - Avant Garde, Drama, Seinen                                                                 - https://myanimelist.net/anime/32461
Mizuki Shigeru no Toono Monogatari                                                                                             - None  - 2010 - 1 episode    - Unknown            - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/8243
Mo Lin Chuanqi                                                                                                                 - None  - 2011 - 26 episodes  - 22 min per ep      - Adventure, Kids                                                                            - https://myanimelist.net/anime/46223
Momokuri                                                                                                                       - 7.06  - 2015 - 26 episodes  - 12 min per ep      - Comedy, Romance, School                                                                    - https://myanimelist.net/anime/30014
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials                                                                  - None  - 2010 - 2 episodes   - 3 min per ep       - Action, Comedy                                                                             - https://myanimelist.net/anime/9797
Moshi Juexing: Ruqin                                                                                                           - None  - 2018 - 13 episodes  - 15 min per ep      - Action, Mecha, Military, Sci-Fi                                                            - https://myanimelist.net/anime/45444
Mousou Teikoku Chikuonki                                                                                                       - 5.72  - 2018 - 1 episode    - 4 min              - Avant Garde, Fantasy, Music                                                                - https://myanimelist.net/anime/39690
Mug                                                                                                                            - 5.99  - 2020 - 1 episode    - 3 min              - Avant Garde, Music                                                                         - https://myanimelist.net/anime/42820
Mujintou Monogatari X                                                                                                          - 5.43  - 1998 - 4 episodes   - 24 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/3983
