Title                                                                                                - Score - Year - Num Eps            - Duration             - Genre(s)                                                                          - Link
Hatenkou Yuugi                                                                                       - 7.26  - 2008 - 10 episode(s)      - 24 min. per ep.      - Adventure, Comedy, Drama, Romance, Fantasy, Josei                                 - https://myanimelist.net/anime/3298
Hazedon                                                                                              - 5.75  - 1972 - 26 episode(s)      - 25 min. per ep.      - Kids, Adventure, Comedy                                                           - https://myanimelist.net/anime/23015
Heibai Wushang 2nd Season                                                                            - 6.75  - 2017 - 12 episode(s)      - 15 min. per ep.      - Action, Comedy, Supernatural                                                      - https://myanimelist.net/anime/36544
Hero Company                                                                                         - 5.26  - 2015 - 2 episode(s)       - 14 min. per ep.      - Comedy, Super Power, Seinen                                                       - https://myanimelist.net/anime/30512
Hetalia Axis Powers Movie: Paint it, White                                                           - 7.40  - 2010 - 1 episode(s)       - 1 hr. 20 min.        - Comedy, Historical, Parody                                                        - https://myanimelist.net/anime/7337
Hi-Speed Jecy                                                                                        - 6.24  - 1989 - 12 episode(s)      - 28 min. per ep.      - Action, Sci-Fi                                                                    - https://myanimelist.net/anime/2697
Hidamari Sketch x Honeycomb                                                                          - 7.95  - 2012 - 12 episode(s)      - 24 min. per ep.      - Slice of Life, Comedy, School, Seinen                                             - https://myanimelist.net/anime/11239
Hidamari no Ki                                                                                       - 6.24  - 2000 - 25 episode(s)      - 20 min. per ep.      - Drama, Historical                                                                 - https://myanimelist.net/anime/2694
Hidari no O'Clock!!                                                                                  - 6.17  - 1990 - 2 episode(s)       - 40 min. per ep.      - Drama                                                                             - https://myanimelist.net/anime/8967
Highschool Aurabuster: Hikari no Mezame                                                              - 6.27  - 1999 - 3 episode(s)       - 27 min. per ep.      - Drama, Fantasy, Super Power                                                       - https://myanimelist.net/anime/2739
Highschool of the Dead                                                                               - 7.37  - 2010 - 12 episode(s)      - 24 min. per ep.      - Action, Horror, Supernatural, Ecchi                                               - https://myanimelist.net/anime/8074
High☆Speed!: Free! Starting Days                                                                     - 8.05  - 2015 - 1 episode(s)       - 1 hr. 50 min.        - School, Slice of Life, Sports                                                     - https://myanimelist.net/anime/30415
Higurashi no Naku Koro ni                                                                            - 8.10  - 2006 - 26 episode(s)      - 24 min. per ep.      - Mystery, Dementia, Horror, Psychological, Supernatural, Thriller                  - https://myanimelist.net/anime/934
Himitsu no Akko-chan 3                                                                               - 6.34  - 1998 - 44 episode(s)      - 24 min. per ep.      - Magic, School, Shoujo                                                             - https://myanimelist.net/anime/3839
Himitsukessha Taka no Tsume MAX                                                                      - 6.37  - 2013 - 38 episode(s)      - 5 min. per ep.       - Comedy, Parody, Super Power                                                       - https://myanimelist.net/anime/18241
Himitsukessha Taka no Tsume: Teikyou Kakutoku Daisakusen - Sakusen Kaigi                             - 4.76  - 2009 - 12 episode(s)      - 1 min. per ep.       - Comedy, Parody                                                                    - https://myanimelist.net/anime/34373
Hinomaru!                                                                                            - 6.13  - 2017 - Unknown episode(s) - 10 min.              - Adventure, Comedy, Fantasy                                                        - https://myanimelist.net/anime/36231
Hokseong Robot Sseondeo A                                                                            - 3.76  - 1982 - 1 episode(s)       - 1 hr. 15 min.        - Action, Mecha, Shounen                                                            - https://myanimelist.net/anime/16828
Human Crossing                                                                                       - 6.45  - 2003 - 13 episode(s)      - 24 min. per ep.      - Drama, Slice of Life, Sports                                                      - https://myanimelist.net/anime/1083
Hundred                                                                                              - 6.56  - 2016 - 12 episode(s)      - 24 min. per ep.      - Action, Sci-Fi, Harem, Romance, Ecchi, Mecha, School                              - https://myanimelist.net/anime/31338
Hunter x Hunter: Greed Island                                                                        - 8.31  - 2003 - 8 episode(s)       - 22 min. per ep.      - Action, Adventure, Shounen, Super Power                                           - https://myanimelist.net/anime/138
Hyakka Ryouran: Samurai Bride                                                                        - 6.88  - 2013 - 12 episode(s)      - 24 min. per ep.      - Action, Ecchi, Comedy, Harem, Samurai, School                                     - https://myanimelist.net/anime/15377
Inagawa Junji no Sugo: Ku Kowai Hanashi                                                              - 4.60  - 2017 - 10 episode(s)      - 3 min. per ep.       - Horror, Supernatural                                                              - https://myanimelist.net/anime/36152
Inazuma Eleven                                                                                       - 7.67  - 2008 - 127 episode(s)     - 24 min. per ep.      - Sports, Super Power, Shounen                                                      - https://myanimelist.net/anime/5231
Inochi                                                                                               - 4.33  - 2015 - 1 episode(s)       - 4 min.               - Drama, Music, Slice of Life                                                       - https://myanimelist.net/anime/34116
Ippatsu Kiki Musume                                                                                  - 6.39  - 1999 - 16 episode(s)      - 3 min. per ep.       - Action, Comedy, Ecchi                                                             - https://myanimelist.net/anime/1057
Irotoridori                                                                                          - 3.86  - 2013 - 1 episode(s)       - 3 min.               - Kids, Music                                                                       - https://myanimelist.net/anime/37401
Itazura na Kiss                                                                                      - 7.70  - 2008 - 25 episode(s)      - 24 min. per ep.      - Comedy, Romance, Shoujo                                                           - https://myanimelist.net/anime/3731
Ito Junji: Collection                                                                                - 6.17  - 2018 - 12 episode(s)      - 24 min. per ep.      - Demons, Drama, Horror, Mystery, Psychological, Supernatural                       - https://myanimelist.net/anime/36124
Itsuka Tenma no Kuro Usagi OVA                                                                       - 7.05  - 2011 - 1 episode(s)       - 24 min.              - Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire                            - https://myanimelist.net/anime/10934
Jangdokdae                                                                                           - 4.50  - 1991 - 1 episode(s)       - 1 hr. 30 min.        - Historical, Drama                                                                 - https://myanimelist.net/anime/18323
Jewelry The Animation                                                                                - 6.30  - 2018 - 1 episode(s)       - 16 min.              - Hentai, Romance                                                                   - https://myanimelist.net/anime/36956
Jibaku-kun                                                                                           - 7.53  - 1999 - 26 episode(s)      - 22 min. per ep.      - Adventure, Fantasy, Comedy                                                        - https://myanimelist.net/anime/2330
Jigoku Shoujo                                                                                        - 7.75  - 2005 - 26 episode(s)      - 25 min. per ep.      - Mystery, Horror, Psychological, Supernatural                                      - https://myanimelist.net/anime/228
Jikuu Boukenki Zentrix                                                                               - 6.64  - 2003 - 26 episode(s)      - 22 min. per ep.      - Adventure, Mecha, Sci-Fi                                                          - https://myanimelist.net/anime/5129
Jinzou Konchuu Kabutoborg VxV                                                                        - 6.76  - 2006 - 52 episode(s)      - 24 min. per ep.      - Action, Comedy, Fantasy, Game, Shounen                                            - https://myanimelist.net/anime/17291
JoJo no Kimyou na Bouken: Stardust Crusaders                                                         - 8.24  - 2014 - 24 episode(s)      - 24 min. per ep.      - Action, Adventure, Supernatural, Drama, Shounen                                   - https://myanimelist.net/anime/20899
Joker Game                                                                                           - 7.14  - 2016 - 12 episode(s)      - 23 min. per ep.      - Military, Historical, Drama                                                       - https://myanimelist.net/anime/31405
Jungle Taitei: Susume Leo!                                                                           - 6.68  - 1966 - 26 episode(s)      - 20 min. per ep.      - Adventure, Shounen                                                                - https://myanimelist.net/anime/2565
Junlin Chengxia                                                                                      - 6.29  - 2016 - 13 episode(s)      - 14 min. per ep.      - Comedy, Fantasy                                                                   - https://myanimelist.net/anime/34724
Just Because!                                                                                        - 7.42  - 2017 - 12 episode(s)      - 23 min. per ep.      - Slice of Life, Drama, Romance, School                                             - https://myanimelist.net/anime/35639
Juubee Ninpuuchou                                                                                    - 7.66  - 1993 - 1 episode(s)       - 1 hr. 34 min.        - Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural            - https://myanimelist.net/anime/617
Juusenki L-Gaim I: Pentagona Window + Lady Gyabure                                                   - 5.76  - 1986 - 1 episode(s)       - 58 min.              - Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space                           - https://myanimelist.net/anime/2599
Kabi Usagi: Hikouki                                                                                  - 3.68  - 2012 - 1 episode(s)       - 33 sec.              - Comedy                                                                            - https://myanimelist.net/anime/33869
Kachikachi Yama (1940)                                                                               - 7.29  - 1940 - 1 episode(s)       - 10 min.              - Fantasy                                                                           - https://myanimelist.net/anime/33135
Kaiketsu Tamagon                                                                                     - 5.88  - 1972 - 195 episode(s)     - 5 min. per ep.       - Adventure, Comedy, Kids                                                           - https://myanimelist.net/anime/19087
Kaiketsu Zorro                                                                                       - 7.30  - 1996 - 52 episode(s)      - 24 min. per ep.      - Adventure, Historical, Shounen                                                    - https://myanimelist.net/anime/3010
Kaitou Lupin: 813 no Nazo                                                                            - 6.63  - 1979 - 1 episode(s)       - 1 hr. 20 min.        - Mystery                                                                           - https://myanimelist.net/anime/17403
Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!                                              - 6.06  - 2011 - 12 episode(s)      - 24 min. per ep.      - Magic                                                                             - https://myanimelist.net/anime/10217
Kakko Kawaii Sengen!                                                                                 - 5.81  - 2010 - 5 episode(s)       - 2 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/9627
Kamisama no Inai Nichiyoubi: Kioku                                                                   - 6.98  - 2014 - 1 episode(s)       - 23 min.              - Mystery, Fantasy                                                                  - https://myanimelist.net/anime/20423
Kamiusagi Rope x TOHO Cinemas                                                                        - 4.80  - 2009 - Unknown episode(s) - 1 min.               - Comedy, Slice of Life                                                             - https://myanimelist.net/anime/35311
Kangetsu Ittou: Akuryou Kiri                                                                         - 5.20  - 1989 - 2 episode(s)       - 45 min. per ep.      - Action, Martial Arts, Samurai                                                     - https://myanimelist.net/anime/18583
Kanokon                                                                                              - 6.66  - 2008 - 12 episode(s)      - 24 min. per ep.      - Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural       - https://myanimelist.net/anime/3503
Kasumin 2nd Season                                                                                   - 5.89  - 2002 - 26 episode(s)      - 25 min. per ep.      - Kids, Fantasy                                                                     - https://myanimelist.net/anime/27723
Kawasaki Frontale x Tentai Senshi Sunred 2nd Season                                                  - 6.13  - 2010 - 1 episode(s)       - 2 min.               - Comedy, Parody, Seinen, Sports, Super Power                                       - https://myanimelist.net/anime/8196
Kekkai Sensen                                                                                        - 7.73  - 2015 - 12 episode(s)      - 26 min. per ep.      - Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen              - https://myanimelist.net/anime/24439
Kemeko Deluxe!                                                                                       - 6.70  - 2008 - 12 episode(s)      - 24 min. per ep.      - Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen                           - https://myanimelist.net/anime/3464
Kenzen Robo Daimidaler                                                                               - 6.26  - 2014 - 12 episode(s)      - 24 min. per ep.      - Ecchi, Comedy, Mecha, Seinen                                                      - https://myanimelist.net/anime/21809
Kidou Shin Seiki Gundam X                                                                            - 7.38  - 1996 - 39 episode(s)      - 24 min. per ep.      - Sci-Fi, Adventure, Space, Drama, Mecha                                            - https://myanimelist.net/anime/92
Kigurumikku V3                                                                                       - 5.36  - 2009 - 3 episode(s)       - 12 min. per ep.      - Comedy, Ecchi, Magic, Mecha, Parody                                               - https://myanimelist.net/anime/6318
Kigyou Senshi Arslan                                                                                 - 6.64  - 2016 - 6 episode(s)       - 3 min. per ep.       - Comedy, Parody                                                                    - https://myanimelist.net/anime/32412
Kiitarou Shounen no Youkai Enikki                                                                    - 6.49  - 2016 - 12 episode(s)      - 4 min. per ep.       - Comedy, Supernatural                                                              - https://myanimelist.net/anime/33244
Kiko-chan Smile                                                                                      - 6.40  - 1996 - 51 episode(s)      - 25 min. per ep.      - Adventure, Comedy, Josei, Slice of Life                                           - https://myanimelist.net/anime/2075
Kikou Kai Galient                                                                                    - 6.64  - 1984 - 25 episode(s)      - 24 min. per ep.      - Action, Sci-Fi, Fantasy, Mecha                                                    - https://myanimelist.net/anime/5153
Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko                                            - 5.14  - 2011 - 12 episode(s)      - 4 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/22597
Kimi ga Nozomu Eien                                                                                  - 7.36  - 2003 - 14 episode(s)      - 23 min. per ep.      - Drama, Romance, Slice of Life                                                     - https://myanimelist.net/anime/147
Kimi ni Todoke 2nd Season: Kataomoi                                                                  - 7.26  - 2011 - 1 episode(s)       - 23 min.              - Romance, Shoujo                                                                   - https://myanimelist.net/anime/10152
Kindaichi Shounen no Jikenbo Returns                                                                 - 7.58  - 2014 - 25 episode(s)      - 24 min. per ep.      - Mystery, Shounen                                                                  - https://myanimelist.net/anime/22817
Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)                                - 4.62  - 2015 - 2 episode(s)       - 3 min. per ep.       - Cars, Comedy                                                                      - https://myanimelist.net/anime/32408
Kirai, Demo, Suki                                                                                    - 5.20  - 2016 - 1 episode(s)       - 15 sec.              - Music, Sci-Fi                                                                     - https://myanimelist.net/anime/33937
Kirakira☆Precure A La Mode                                                                           - 6.97  - 2017 - 49 episode(s)      - 24 min. per ep.      - Action, Slice of Life, Magic, Fantasy, Shoujo                                     - https://myanimelist.net/anime/34290
Kishin Taisen Gigantic Formula                                                                       - 6.95  - 2007 - 26 episode(s)      - 24 min. per ep.      - Mecha, Sci-Fi                                                                     - https://myanimelist.net/anime/2215
Kiss x Sis (TV)                                                                                      - 6.98  - 2010 - 12 episode(s)      - 24 min. per ep.      - Harem, Comedy, Romance, Ecchi, School, Seinen                                     - https://myanimelist.net/anime/7593
Kitakubu Katsudou Kiroku                                                                             - 6.82  - 2013 - 12 episode(s)      - 23 min. per ep.      - Comedy, School, Slice of Life                                                     - https://myanimelist.net/anime/18495
Kizuna Ichigeki                                                                                      - 6.64  - 2011 - 1 episode(s)       - 24 min.              - Martial Arts, Comedy                                                              - https://myanimelist.net/anime/10016
Kizuoibito                                                                                           - 4.90  - 1986 - 5 episode(s)       - 35 min. per ep.      - Action, Adventure, Seinen, Thriller                                               - https://myanimelist.net/anime/3064
Kkoma Sinseon Tao 2                                                                                  - 4.57  - 2013 - 13 episode(s)      - 22 min. per ep.      - Kids, Magic                                                                       - https://myanimelist.net/anime/35365
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n - 7.04  - 2007 - 2 episode(s)       - 20 min. per ep.      - Comedy, Police                                                                    - https://myanimelist.net/anime/33879
Kodomo no Omocha (TV)                                                                                - 8.15  - 1996 - 102 episode(s)     - 22 min. per ep.      - Comedy, Drama, Romance, Shoujo                                                    - https://myanimelist.net/anime/1486
Kogepan                                                                                              - 7.00  - 2001 - 10 episode(s)      - 4 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/580
Koi to Byonetsu                                                                                      - N/A   - 2012 - 1 episode(s)       - 4 min.               - Music                                                                             - https://myanimelist.net/anime/34952
Konnichiwa Anne: Before Green Gables                                                                 - 7.62  - 2009 - 39 episode(s)      - 20 min. per ep.      - Drama, Historical, Kids, Slice of Life                                            - https://myanimelist.net/anime/5494
Kono Danshi, Mahou ga Oshigoto Desu.                                                                 - 7.19  - 2016 - 4 episode(s)       - 7 min. per ep.       - Magic, Fantasy, Shounen Ai                                                        - https://myanimelist.net/anime/31815
Kore wa Zombie Desu ka? of the Dead                                                                  - 7.72  - 2012 - 10 episode(s)      - 24 min. per ep.      - Action, Harem, Comedy, Supernatural, Magic, Ecchi                                 - https://myanimelist.net/anime/10790
Koto Nakare Hero Gingerman                                                                           - 4.86  - 2009 - 12 episode(s)      - 3 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/33123
Koukaku no Pandora: Ghost Urn                                                                        - 6.71  - 2015 - 1 episode(s)       - 47 min.              - Action, Sci-Fi, Comedy, Ecchi                                                     - https://myanimelist.net/anime/31930
Koutetsu Jeeg                                                                                        - 7.24  - 1975 - 46 episode(s)      - 22 min. per ep.      - Action, Mecha, Demons, Sci-Fi, Shounen                                            - https://myanimelist.net/anime/4198
Koutetsushin Jeeg                                                                                    - 7.06  - 2007 - 13 episode(s)      - 23 min. per ep.      - Mecha, Sci-Fi                                                                     - https://myanimelist.net/anime/2157
Kurayami Santa                                                                                       - 5.21  - 2015 - 13 episode(s)      - 3 min. per ep.       - Historical, Supernatural                                                          - https://myanimelist.net/anime/30947
Kurogane Communication                                                                               - 6.71  - 1998 - 24 episode(s)      - 15 min. per ep.      - Action, Sci-Fi, Adventure, Drama                                                  - https://myanimelist.net/anime/1660
Kuruneko (ONA)                                                                                       - 6.33  - 2017 - 10 episode(s)      - 3 min. per ep.       - Slice of Life, Comedy                                                             - https://myanimelist.net/anime/35239
Kuruneko                                                                                             - 7.57  - 2009 - 50 episode(s)      - 2 min. per ep.       - Slice of Life, Comedy                                                             - https://myanimelist.net/anime/6604
Kyouryuu Wakusei                                                                                     - 6.11  - 1993 - 60 episode(s)      - 15 min. per ep.      - Adventure, Fantasy, Historical, Sci-Fi                                            - https://myanimelist.net/anime/7681
Kyoushirou to Towa no Sora                                                                           - 6.62  - 2007 - 12 episode(s)      - 24 min. per ep.      - Drama, Magic, Romance, Shounen                                                    - https://myanimelist.net/anime/1810
Ladies versus Butlers!                                                                               - 6.81  - 2010 - 12 episode(s)      - 24 min. per ep.      - Harem, Comedy, Romance, Ecchi, School                                             - https://myanimelist.net/anime/7148
Lady Jewelpet                                                                                        - 7.66  - 2014 - 52 episode(s)      - 25 min. per ep.      - Fantasy, Magic, Romance, Shoujo                                                   - https://myanimelist.net/anime/22693
Larva 2nd Season                                                                                     - 6.15  - 2013 - 34 episode(s)      - 2 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/31673
Legend of the Moles: The Treasure of Scylla                                                          - 7.00  - 2012 - 1 episode(s)       - 1 hr. 35 min.        - Kids, Adventure, Fantasy                                                          - https://myanimelist.net/anime/30349
Let's Nupu Nupu                                                                                      - 6.34  - 1998 - 16 episode(s)      - 5 min. per ep.       - Comedy, Ecchi, School                                                             - https://myanimelist.net/anime/5132
Lime-iro Ryuukitan X                                                                                 - 5.73  - 2005 - 13 episode(s)      - 25 min. per ep.      - Harem, Historical, Supernatural, Drama, Ecchi, Mecha                              - https://myanimelist.net/anime/2308
Little Busters!: Refrain                                                                             - 8.33  - 2013 - 13 episode(s)      - 24 min. per ep.      - Comedy, Drama, Romance, School, Slice of Life, Supernatural                       - https://myanimelist.net/anime/18195
Little Monica Monogatari                                                                             - 6.53  - 2002 - 2 episode(s)       - 31 min. per ep.      - Hentai                                                                            - https://myanimelist.net/anime/1785
Live On Cardliver Kakeru                                                                             - 6.85  - 2008 - 51 episode(s)      - 23 min. per ep.      - Game, Fantasy                                                                     - https://myanimelist.net/anime/5235
Log Horizon                                                                                          - 8.10  - 2013 - 25 episode(s)      - 25 min. per ep.      - Action, Game, Adventure, Magic, Fantasy                                           - https://myanimelist.net/anime/17265
Love Get Chu                                                                                         - 6.70  - 2006 - 25 episode(s)      - 24 min. per ep.      - Comedy, Romance                                                                   - https://myanimelist.net/anime/1070
Love Hina Final Selection                                                                            - 7.29  - 2001 - 1 episode(s)       - 28 min.              - Ecchi, Comedy, Harem, Romance                                                     - https://myanimelist.net/anime/3247
Love Kome: We Love Rice                                                                              - 4.68  - 2017 - 12 episode(s)      - 4 min. per ep.       - Slice of Life                                                                     - https://myanimelist.net/anime/34402
Lupin tai Holmes                                                                                     - 6.31  - 1981 - 1 episode(s)       - 1 hr. 5 min.         - Mystery                                                                           - https://myanimelist.net/anime/10755
Lupin the Third: Mine Fujiko to Iu Onna                                                              - 7.82  - 2012 - 13 episode(s)      - 23 min. per ep.      - Action, Adventure, Comedy, Ecchi, Samurai, Seinen                                 - https://myanimelist.net/anime/13203
MILPOM★                                                                                              - 4.49  - 2015 - Unknown episode(s) - 5 min.               - Comedy, Shoujo                                                                    - https://myanimelist.net/anime/31471
Maabou no Kinoshita Toukichirou                                                                      - 5.03  - 1938 - 1 episode(s)       - 6 min.               - Samurai                                                                           - https://myanimelist.net/anime/6841
Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu                                                      - 6.79  - 2014 - 14 episode(s)      - 2 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/27857
Magical Nyan Nyan Taruto                                                                             - 6.38  - 2001 - 12 episode(s)      - 22 min. per ep.      - Comedy, Magic                                                                     - https://myanimelist.net/anime/952
Magnerobo Ga-Keen                                                                                    - 6.39  - 1976 - 39 episode(s)      - 24 min. per ep.      - Action, Mecha, Sci-Fi                                                             - https://myanimelist.net/anime/3932
Mahoromatic: Automatic Maiden                                                                        - 7.26  - 2001 - 12 episode(s)      - 24 min. per ep.      - Comedy, Ecchi, Military, Romance, Sci-Fi                                          - https://myanimelist.net/anime/276
Mahou Shoujo Nante Mou Ii Desukara. Second Season                                                    - 6.12  - 2016 - 12 episode(s)      - 4 min. per ep.       - Comedy, Magic                                                                     - https://myanimelist.net/anime/33795
Mahou no Stage Fancy Lala                                                                            - 7.18  - 1998 - 26 episode(s)      - 24 min. per ep.      - Music, Comedy, Drama, Magic, Romance, Shoujo                                      - https://myanimelist.net/anime/604
Mahoutsukai Sally                                                                                    - 6.46  - 1966 - 109 episode(s)     - 30 min. per ep.      - Magic, Fantasy, School, Shoujo                                                    - https://myanimelist.net/anime/3356
Majo Demo Steady                                                                                     - 5.33  - 1986 - 1 episode(s)       - 40 min.              - Comedy, Magic, Romance, Ecchi                                                     - https://myanimelist.net/anime/8889
Major S4                                                                                             - 8.33  - 2008 - 26 episode(s)      - 24 min. per ep.      - Sports, Comedy, Drama, Shounen                                                    - https://myanimelist.net/anime/3226
Makai Senki Disgaea                                                                                  - 6.86  - 2006 - 12 episode(s)      - 24 min. per ep.      - Action, Comedy, Demons, Fantasy, Magic                                            - https://myanimelist.net/anime/860
Maken-Ki!                                                                                            - 6.62  - 2011 - 12 episode(s)      - 25 min. per ep.      - Action, Ecchi, Harem, Martial Arts, School, Super Power                           - https://myanimelist.net/anime/9936
Makeruna!! Aku no Gundan!                                                                            - 5.33  - 2017 - 12 episode(s)      - 5 min. per ep.       - Comedy, Shounen                                                                   - https://myanimelist.net/anime/34888
Makyou Densetsu Acrobunch                                                                            - 6.33  - 1982 - 24 episode(s)      - 25 min. per ep.      - Mecha, Sci-Fi, Shounen                                                            - https://myanimelist.net/anime/3880
Manga Naruhodo Monogatari                                                                            - 6.70  - 1986 - 102 episode(s)     - 25 min. per ep.      - Kids, Adventure                                                                   - https://myanimelist.net/anime/10137
Manga Nihon Emaki                                                                                    - 5.94  - 1977 - 46 episode(s)      - 25 min. per ep.      - Historical                                                                        - https://myanimelist.net/anime/9856
Mao Yu Tao Hua Yuan                                                                                  - N/A   - 2018 - 1 episode(s)       - 1 hr. 45 min.        - Adventure, Comedy, Fantasy                                                        - https://myanimelist.net/anime/37179
Maoyuu Maou Yuusha                                                                                   - 7.43  - 2013 - 12 episode(s)      - 23 min. per ep.      - Adventure, Demons, Fantasy, Historical, Romance                                   - https://myanimelist.net/anime/14833
Maryuu Senki                                                                                         - 5.45  - 1987 - 3 episode(s)       - 30 min. per ep.      - Fantasy, Horror                                                                   - https://myanimelist.net/anime/6061
Masamune-kun no Revenge                                                                              - 7.04  - 2017 - 12 episode(s)      - 24 min. per ep.      - Harem, Comedy, Romance, School, Shounen                                           - https://myanimelist.net/anime/33487
Masuda Kousuke Gekijou Gag Manga Biyori +                                                            - 7.31  - 2010 - 12 episode(s)      - 5 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/7761
Masuda Kousuke Gekijou Gag Manga Biyori 2                                                            - 7.44  - 2006 - 12 episode(s)      - 5 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/2518
Matantei Loki Ragnarok                                                                               - 7.39  - 2003 - 26 episode(s)      - 24 min. per ep.      - Comedy, Magic, Mystery, Shounen, Supernatural                                     - https://myanimelist.net/anime/335
Medaka Box                                                                                           - 7.18  - 2012 - 12 episode(s)      - 24 min. per ep.      - Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power                 - https://myanimelist.net/anime/11761
Medamayaki no Kimi Itsu Tsubusu?                                                                     - 5.94  - 2014 - 4 episode(s)       - 18 min. per ep.      - Comedy, Seinen                                                                    - https://myanimelist.net/anime/24275
Mermaid Forest                                                                                       - 7.13  - 2003 - 13 episode(s)      - 24 min. per ep.      - Drama, Fantasy, Horror, Mystery                                                   - https://myanimelist.net/anime/620
Mermaid Melody Pichi Pichi Pitch                                                                     - 7.11  - 2003 - 52 episode(s)      - 24 min. per ep.      - Adventure, Comedy, Magic, Romance, Shoujo                                         - https://myanimelist.net/anime/521
Mesu Nochi Torare                                                                                    - 6.11  - 2013 - 2 episode(s)       - 14 min. per ep.      - Hentai                                                                            - https://myanimelist.net/anime/17539
Metal Fight Beyblade                                                                                 - 6.69  - 2009 - 51 episode(s)      - 25 min. per ep.      - Adventure, Comedy, Sports                                                         - https://myanimelist.net/anime/5962
Miami Guns                                                                                           - 6.58  - 2000 - 13 episode(s)      - 23 min. per ep.      - Comedy, Ecchi, Police, Shounen                                                    - https://myanimelist.net/anime/783
Minarai Chameleon                                                                                    - 5.61  - 2010 - 1 episode(s)       - 2 min.               - Comedy, Kids, Music                                                               - https://myanimelist.net/anime/8660
Miracle☆Train: Oedo-sen e Youkoso                                                                    - 6.64  - 2009 - 13 episode(s)      - 23 min. per ep.      - Fantasy, Shoujo                                                                   - https://myanimelist.net/anime/7103
Misuzu: Ikenai Koto                                                                                  - 5.60  - 2016 - 1 episode(s)       - 14 min.              - Hentai                                                                            - https://myanimelist.net/anime/33515
Mobile Suit Gundam 00 Second Season                                                                  - 8.18  - 2008 - 25 episode(s)      - 24 min. per ep.      - Action, Military, Sci-Fi, Space, Drama, Mecha                                     - https://myanimelist.net/anime/3927
Mobile Suit Gundam SEED                                                                              - 7.89  - 2002 - 50 episode(s)      - 24 min. per ep.      - Action, Space, Mecha, Romance, Military, Drama, Sci-Fi                            - https://myanimelist.net/anime/93
Mobile Suit Gundam-san: Bouya Dakara sa                                                              - 5.84  - 2015 - 1 episode(s)       - 3 min.               - Comedy, Mecha, Parody                                                             - https://myanimelist.net/anime/32158
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu                                                 - 6.35  - 2010 - 10 episode(s)      - 3 min. per ep.       - Action, Comedy                                                                    - https://myanimelist.net/anime/8960
Moom                                                                                                 - 6.20  - 2016 - 1 episode(s)       - 13 min.              - Kids                                                                              - https://myanimelist.net/anime/25541
Mori no Senshi Bonolon                                                                               - 4.63  - 2007 - 26 episode(s)      - 5 min. per ep.       - Adventure, Fantasy, Kids                                                          - https://myanimelist.net/anime/20173
Mori no Tonto-tachi                                                                                  - 6.17  - 1984 - 23 episode(s)      - 25 min. per ep.      - Fantasy, Kids                                                                     - https://myanimelist.net/anime/2226
Morita-san wa Mukuchi. 2                                                                             - 6.76  - 2011 - 13 episode(s)      - 3 min. per ep.       - Comedy, School, Slice of Life                                                     - https://myanimelist.net/anime/11615
Mouse                                                                                                - 6.13  - 2003 - 12 episode(s)      - 14 min. per ep.      - Action, Comedy, Ecchi, Harem, Shounen                                             - https://myanimelist.net/anime/624
Mousou Kagaku Series: Wandaba Style                                                                  - 6.13  - 2003 - 12 episode(s)      - 24 min. per ep.      - Comedy, Sci-Fi                                                                    - https://myanimelist.net/anime/545
Mugen Senki Portriss                                                                                 - 5.60  - 2003 - 52 episode(s)      - 25 min. per ep.      - Action, Mecha, Sci-Fi, Shounen                                                    - https://myanimelist.net/anime/2735
Musaigen no Phantom World Special                                                                    - 6.82  - 2016 - 1 episode(s)       - 23 min.              - Action, Comedy, Fantasy, Supernatural                                             - https://myanimelist.net/anime/33075
Mushishi Zoku Shou                                                                                   - 8.77  - 2014 - 10 episode(s)      - 24 min. per ep.      - Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen      - https://myanimelist.net/anime/21939
Mushrambo                                                                                            - 7.09  - 2000 - 32 episode(s)      - 23 min. per ep.      - Sci-Fi, Adventure, Drama, Fantasy, Shounen                                        - https://myanimelist.net/anime/1137
