Title                                                                                              - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                                                       - Link
Kero Kero Keroppi no Mitsubachi Daisoudou                                                          - 6.44  - 1993 - 1 episode(s)       - 20 min.               - Fantasy, Kids                                                                                                                                                  - https://myanimelist.net/anime/22653
Kero Kero Keroppi no Robin Hood                                                                    - 6.31  - 1994 - 1 episode(s)       - 26 min.               - Kids, Fantasy                                                                                                                                                  - https://myanimelist.net/anime/17987
Kero Kero Keroppi no Sora wo Tobetara                                                              - 6.05  - 1994 - 1 episode(s)       - 30 min.               - Adventure, Kids                                                                                                                                                - https://myanimelist.net/anime/22645
Kero Kero Keroppi no Tomodachi ni Narou yo                                                         - 6.04  - 1994 - 1 episode(s)       - 30 min.               - Kids, Fantasy                                                                                                                                                  - https://myanimelist.net/anime/22637
Kero Kero Keroppi no Tomodachi wa Mahoutsukai                                                      - 5.80  - 1993 - 1 episode(s)       - 30 min.               - Kids, Magic                                                                                                                                                    - https://myanimelist.net/anime/22639
Kero Kero Keroppi no Yowamushi-ouji no Daibouken                                                   - 6.08  - 1993 - 1 episode(s)       - 30 min.               - Adventure, Fantasy, Kids                                                                                                                                       - https://myanimelist.net/anime/22613
Ki-Fighter Taerang                                                                                 - 5.94  - 2002 - 26 episode(s)      - 25 min. per ep.       - Adventure, Kids                                                                                                                                                - https://myanimelist.net/anime/10237
Kikaider 01 The Animation                                                                          - 6.92  - 2001 - 4 episode(s)       - 27 min. per ep.       - Action, Adventure, Drama, Mecha, Sci-Fi, Shounen                                                                                                               - https://myanimelist.net/anime/1768
Kiki to Lala no Habatake! Pegasus                                                                  - 5.56  - 1994 - 1 episode(s)       - 30 min.               - Kids, Magic                                                                                                                                                    - https://myanimelist.net/anime/29247
Kiki to Lala no Hakuchouza no Ohimesama                                                            - 5.33  - 1993 - 1 episode(s)       - 30 min.               - Kids                                                                                                                                                           - https://myanimelist.net/anime/17977
Kiki to Lala no Hansel to Gretel                                                                   - 4.79  - 1993 - 1 episode(s)       - 28 min.               - Kids, Fantasy                                                                                                                                                  - https://myanimelist.net/anime/17483
Kiki to Lala no Hoshi no Dance Shoes                                                               - 5.06  - 1993 - 1 episode(s)       - 30 min.               - Kids, Music                                                                                                                                                    - https://myanimelist.net/anime/17981
Kiki to Lala no Mamatte Suteki!                                                                    - 5.48  - 1995 - 1 episode(s)       - 27 min.               - Kids, Magic                                                                                                                                                    - https://myanimelist.net/anime/29249
Kiki to Lala no Ohimesama ni Naritai                                                               - 5.34  - 1993 - 1 episode(s)       - 30 min.               - Kids                                                                                                                                                           - https://myanimelist.net/anime/17485
Kiki to Lala no Papa to Mama ni Aitai                                                              - 5.11  - 1994 - 1 episode(s)       - 18 min.               - Kids                                                                                                                                                           - https://myanimelist.net/anime/17979
Kikou Ryohei Mellowlink                                                                            - 7.20  - 1988 - 12 episode(s)      - 24 min. per ep.       - Action, Mecha, Military, Sci-Fi                                                                                                                                - https://myanimelist.net/anime/2048
Kimagure Orange☆Road: Tanabata Special                                                             - 6.78  - 1987 - 1 episode(s)       - 33 min.               - Shounen                                                                                                                                                        - https://myanimelist.net/anime/14059
Kimi ga Nozomu Eien: Next Season                                                                   - 7.02  - 2007 - 4 episode(s)       - 29 min. per ep.       - Drama, Romance                                                                                                                                                 - https://myanimelist.net/anime/3318
Kimi no Sumu Machi                                                                                 - 6.03  - 2015 - 1 episode(s)       - 2 min.                - Comedy                                                                                                                                                         - https://myanimelist.net/anime/32065
Kimu no Juujika                                                                                    - 6.22  - 1990 - 1 episode(s)       - 1 hr. 20 min.         - Drama, Historical                                                                                                                                              - https://myanimelist.net/anime/19941
Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue                                       - 7.11  - 1999 - 1 episode(s)       - 1 hr. 30 min.         - Mystery, Shounen                                                                                                                                               - https://myanimelist.net/anime/9154
Kinnikuman: Haresugata! Seigi Choujin                                                              - 6.27  - 1985 - 1 episode(s)       - 1 hr.                 - Action, Comedy, Sports, Shounen                                                                                                                                - https://myanimelist.net/anime/3277
Kino no Tabi: The Beautiful World - Byouki no Kuni - For You                                       - 7.79  - 2007 - 1 episode(s)       - 28 min.               - Adventure, Drama, Fantasy                                                                                                                                      - https://myanimelist.net/anime/2175
Kirara                                                                                             - 6.34  - 2000 - 1 episode(s)       - 39 min.               - Ecchi, Slice of Life, Comedy, Romance, Supernatural                                                                                                            - https://myanimelist.net/anime/2526
Kishin Douji Zenki Gaiden: Anki Kitan                                                              - 6.64  - 1997 - 1 episode(s)       - 30 min.               - Action, Supernatural                                                                                                                                           - https://myanimelist.net/anime/5828
Kiss Shite Hoshii                                                                                  - 5.21  - 1987 - 1 episode(s)       - 3 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/32928
Kite Liberator                                                                                     - 6.45  - 2008 - 1 episode(s)       - 58 min.               - Action, Sci-Fi, Drama                                                                                                                                          - https://myanimelist.net/anime/3323
Ko Ko Ro                                                                                           - 5.34  - 2001 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/5588
Koiito Kinenbi The Animation                                                                       - 7.68  - 2012 - 2 episode(s)       - 28 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/15843
Konchuu Monogatari Minashigo Hutch (1989)                                                          - 6.45  - 1989 - 55 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Drama                                                                                                                                       - https://myanimelist.net/anime/8140
Kono Shihai kara no Sotsugyou: Ozaki Yutaka                                                        - 5.55  - 2004 - 1 episode(s)       - 43 min.               - Historical, Slice of Life                                                                                                                                      - https://myanimelist.net/anime/12981
Kore ga UFO da! Soratobu Enban                                                                     - 4.85  - 1975 - 1 episode(s)       - 15 min.               - Sci-Fi, Space                                                                                                                                                  - https://myanimelist.net/anime/4250
Korogashi Ryouta                                                                                   - 5.68  - 1990 - 3 episode(s)       - 30 min. per ep.       - Action, Comedy, Seinen                                                                                                                                         - https://myanimelist.net/anime/10564
Korogashi-ya no Pun                                                                                - 4.09  - 2016 - Unknown episode(s) - 5 min.                - Kids                                                                                                                                                           - https://myanimelist.net/anime/35700
Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu                                  - 5.67  - 2007 - 1 episode(s)       - 50 min.               - Adventure, Fantasy                                                                                                                                             - https://myanimelist.net/anime/2173
Kouryuu Densetsu Villgust                                                                          - 6.17  - 1993 - 2 episode(s)       - 28 min. per ep.       - Action, Adventure, Comedy, Fantasy, Romance                                                                                                                    - https://myanimelist.net/anime/2049
Kujakuou: Sengoku Tensei                                                                           - 5.19  - 2014 - 1 episode(s)       - 30 sec.               - Action, Demons, Historical, Supernatural                                                                                                                       - https://myanimelist.net/anime/28151
Kumo no You ni Kaze no You ni                                                                      - 6.95  - 1990 - 1 episode(s)       - 1 hr. 20 min.         - Adventure, Historical, Drama, Romance                                                                                                                          - https://myanimelist.net/anime/1032
Kuroko no Basket: Oshaberi Shiyokka                                                                - 7.38  - 2012 - 1 episode(s)       - 9 min.                - Comedy, School, Sports, Shounen                                                                                                                                - https://myanimelist.net/anime/17259
Kuroshitsuji Movie: Book of the Atlantic                                                           - 8.55  - 2017 - 1 episode(s)       - 1 hr. 40 min.         - Action, Comedy, Historical, Demons, Supernatural, Fantasy                                                                                                      - https://myanimelist.net/anime/31812
Kyojin no Hoshi (Movie)                                                                            - 6.05  - 1982 - 1 episode(s)       - 1 hr. 50 min.         - Drama, Sports                                                                                                                                                  - https://myanimelist.net/anime/17439
Kyojin no Hoshi: Dai League Ball                                                                   - 5.50  - 1970 - 1 episode(s)       - 1 hr. 10 min.         - Drama, Sports                                                                                                                                                  - https://myanimelist.net/anime/17445
Kyokujitsu no Kantai                                                                               - 6.65  - 1997 - 15 episode(s)      - 30 min. per ep.       - Action, Drama, Historical, Military                                                                                                                            - https://myanimelist.net/anime/6230
Kyoto Animation: Megane-hen                                                                        - 6.42  - 2012 - 1 episode(s)       - 30 sec.               -                                                                                                                                                                - https://myanimelist.net/anime/17813
Kyoufu Shinbun                                                                                     - 5.03  - 1991 - 2 episode(s)       - 30 min. per ep.       - Horror, Shounen                                                                                                                                                - https://myanimelist.net/anime/17615
Kyoukasho ni Nai!                                                                                  - 5.76  - 1998 - 2 episode(s)       - 39 min. per ep.       - Comedy, Romance, Ecchi, School                                                                                                                                 - https://myanimelist.net/anime/1271
Kyuuketsuhime Miyu                                                                                 - 7.09  - 1988 - 4 episode(s)       - 28 min. per ep.       - Action, Horror, Demons, Drama, Vampire, Shoujo                                                                                                                 - https://myanimelist.net/anime/1384
Lady Lady!!                                                                                        - 7.66  - 1987 - 21 episode(s)      - 23 min. per ep.       - Drama, Historical                                                                                                                                              - https://myanimelist.net/anime/2227
Lalala Lala-chan: Patapata Daisensou                                                               - 4.88  - 2016 - 12 episode(s)      - 4 min. per ep.        - Adventure, Fantasy, Kids                                                                                                                                       - https://myanimelist.net/anime/36551
Lalala Lala-chan                                                                                   - 5.33  - 2015 - 24 episode(s)      - 2 min. per ep.        - Adventure, Fantasy, Kids                                                                                                                                       - https://myanimelist.net/anime/36549
Landlock                                                                                           - 5.68  - 1996 - 2 episode(s)       - 45 min. per ep.       - Adventure, Fantasy, Sci-Fi                                                                                                                                     - https://myanimelist.net/anime/2078
Legend of Crystania OVA                                                                            - 6.07  - 1996 - 3 episode(s)       - 45 min. per ep.       - Action, Adventure, Fantasy, Magic, Supernatural                                                                                                                - https://myanimelist.net/anime/1150
Legend of Duo                                                                                      - 5.06  - 2005 - 12 episode(s)      - 5 min. per ep.        - Supernatural, Drama, Vampire, Shounen Ai                                                                                                                       - https://myanimelist.net/anime/600
Licca-chan no Nichiyoubi                                                                           - 6.12  - 1992 - 1 episode(s)       - 25 min.               - Adventure                                                                                                                                                      - https://myanimelist.net/anime/8919
Ling Qi                                                                                            - 7.12  - 2016 - 20 episode(s)      - 14 min. per ep.       - Action, Comedy, Supernatural, Magic, Shounen Ai                                                                                                                - https://myanimelist.net/anime/33605
Ling Yu: Di San Ji                                                                                 - 6.95  - 2016 - 12 episode(s)      - 15 min. per ep.       - Fantasy                                                                                                                                                        - https://myanimelist.net/anime/36791
Littleforestmello                                                                                  - 6.10  - 2017 - Unknown episode(s) - 2 min.                - Kids                                                                                                                                                           - https://myanimelist.net/anime/36410
Liz to Aoi Tori                                                                                    - 7.24  - 2018 - 1 episode(s)       - 1 hr. 30 min.         - Music, Drama, School                                                                                                                                           - https://myanimelist.net/anime/35677
LolitA☆Strawberry in Summer                                                                        - 5.30  - 2012 - 1 episode(s)       - 4 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/24633
Lolita Anime                                                                                       - 5.60  - 1984 - 6 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/4813
Love Forever                                                                                       - 5.55  - 2001 - 1 episode(s)       - 31 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/5553
Lunatic Night                                                                                      - 5.77  - 1996 - 3 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Parody                                                                                                                                         - https://myanimelist.net/anime/4775
Lupin the IIIrd: Jigen Daisuke no Bohyou                                                           - 7.90  - 2014 - 1 episode(s)       - 51 min.               - Action, Adventure, Comedy, Drama, Seinen                                                                                                                       - https://myanimelist.net/anime/23293
M Ogui: Last Order                                                                                 - 6.44  - 2013 - 1 episode(s)       - 16 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/18455
Machikado no Märchen                                                                               - 6.42  - 1984 - 1 episode(s)       - 54 min.               - Music, Romance                                                                                                                                                 - https://myanimelist.net/anime/11221
Macross F Movie 1: Itsuwari no Utahime                                                             - 7.90  - 2009 - 1 episode(s)       - 1 hr. 59 min.         - Action, Mecha, Military, Music, Romance, Sci-Fi, Space                                                                                                         - https://myanimelist.net/anime/5310
Macross Flash Back 2012                                                                            - 7.01  - 1987 - 1 episode(s)       - 30 min.               - Drama, Mecha, Military, Sci-Fi                                                                                                                                 - https://myanimelist.net/anime/1504
Macross II: Lovers Again                                                                           - 6.44  - 1992 - 6 episode(s)       - 24 min. per ep.       - Adventure, Space, Mecha, Military, Sci-Fi, Shounen                                                                                                             - https://myanimelist.net/anime/1262
Macross Zero                                                                                       - 7.64  - 2002 - 5 episode(s)       - 30 min. per ep.       - Adventure, Mecha, Military, Sci-Fi, Shounen                                                                                                                    - https://myanimelist.net/anime/194
Mad★Bull 34                                                                                        - 6.34  - 1990 - 4 episode(s)       - 45 min. per ep.       - Action, Police                                                                                                                                                 - https://myanimelist.net/anime/3448
Maemilggot, Unsu Joeun Nal, Geurigo Bombom                                                         - 5.64  - 2014 - 1 episode(s)       - 1 hr. 30 min.         - Drama, Slice of Life                                                                                                                                           - https://myanimelist.net/anime/31463
Magma Taishi                                                                                       - 5.87  - 1993 - 13 episode(s)      - 24 min. per ep.       - Action, Space, Super Power, Sci-Fi, Shounen                                                                                                                    - https://myanimelist.net/anime/3235
Mahoromatic 2 End Year Special                                                                     - 7.11  - 2002 - 1 episode(s)       - 24 min.               - Ecchi, Romance, Comedy, Military, Sci-Fi                                                                                                                       - https://myanimelist.net/anime/4997
Mahou Shoujo Meruru                                                                                - 5.71  - 1997 - 2 episode(s)       - 30 min. per ep.       - Adventure, Fantasy, Magic, Hentai                                                                                                                              - https://myanimelist.net/anime/3526
Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special                            - 5.86  - 1987 - 1 episode(s)       - 29 min.               - Magic, Music, Shoujo                                                                                                                                           - https://myanimelist.net/anime/23129
Mahou no Star Magical Emi: Semishigure                                                             - 6.02  - 1986 - 1 episode(s)       - 1 hr.                 - Comedy, Magic, Shoujo                                                                                                                                          - https://myanimelist.net/anime/8443
Mai-Otome 0: S.ifr                                                                                 - 7.47  - 2008 - 3 episode(s)       - 28 min. per ep.       - Sci-Fi                                                                                                                                                         - https://myanimelist.net/anime/3268
Maison Ikkoku: Ikkokujima Nanpa Shimatsuki                                                         - 7.14  - 1991 - 1 episode(s)       - 23 min.               - Comedy, Drama, Romance                                                                                                                                         - https://myanimelist.net/anime/2459
Maison Ikkoku: Utsuriyuku Kisetsu no Naka de                                                       - 7.08  - 1988 - 1 episode(s)       - 1 hr. 30 min.         - Comedy, Romance, Drama                                                                                                                                         - https://myanimelist.net/anime/3483
Maken-Ki! Specials                                                                                 - 6.27  - 2011 - 6 episode(s)       - 10 min. per ep.       - Ecchi, Sports                                                                                                                                                  - https://myanimelist.net/anime/12449
Mameshiba x Gaist Crusher Collab CM                                                                - 4.73  - 2014 - 1 episode(s)       - 30 sec.               - Comedy, Fantasy, Parody                                                                                                                                        - https://myanimelist.net/anime/33547
Master Keaton OVA                                                                                  - 7.88  - 1999 - 15 episode(s)      - 24 min. per ep.       - Adventure, Mystery                                                                                                                                             - https://myanimelist.net/anime/1910
Master Mosquiton                                                                                   - 6.82  - 1996 - 6 episode(s)       - 27 min. per ep.       - Action, Adventure, Comedy, Demons, Supernatural, Vampire                                                                                                       - https://myanimelist.net/anime/1805
Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!                                                 - 7.11  - 2002 - 1 episode(s)       - 15 min.               - Mystery                                                                                                                                                        - https://myanimelist.net/anime/33151
Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan                                                     - 4.25  - 1993 - 1 episode(s)       - 9 min.                - Kids, Mystery                                                                                                                                                  - https://myanimelist.net/anime/19705
Memories Off                                                                                       - 6.03  - 2001 - 3 episode(s)       - 30 min. per ep.       - Romance, Drama                                                                                                                                                 - https://myanimelist.net/anime/361
Memory                                                                                             - 6.21  - 1964 - 1 episode(s)       - 5 min.                - Mystery                                                                                                                                                        - https://myanimelist.net/anime/1984
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze                              - 6.74  - 2010 - 1 episode(s)       - 1 hr. 16 min.         - Adventure, Comedy, Sports                                                                                                                                      - https://myanimelist.net/anime/8245
Metamorphosis                                                                                      - 2.74  - 2009 - 1 episode(s)       - 3 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/36080
Mikeneko Holmes no Yuurei Joushu                                                                   - 6.22  - 1992 - 1 episode(s)       - 45 min.               - Comedy, Drama, Mystery                                                                                                                                         - https://myanimelist.net/anime/12259
Mikosuri Han-Gekijou                                                                               - 4.67  - 2013 - 1 episode(s)       - 27 min.               - Comedy, Parody                                                                                                                                                 - https://myanimelist.net/anime/20453
Milky Gal: Cats Ai                                                                                 - 4.90  - 1985 - 1 episode(s)       - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/13959
Mini Skirt Gakuen                                                                                  - 4.46  - 2001 - 1 episode(s)       - 19 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2990
Minky Momo in Yume ni Kakeru Hashi                                                                 - 7.12  - 1993 - 1 episode(s)       - 38 min.               - Drama, Shoujo, Slice of Life                                                                                                                                   - https://myanimelist.net/anime/3462
Mirai Robo Daltanias                                                                               - 6.83  - 1979 - 47 episode(s)      - 24 min. per ep.       - Space, Comedy, Mecha, Shounen                                                                                                                                  - https://myanimelist.net/anime/4411
Mochi Mochi no Ki (OVA)                                                                            - 5.63  - 1992 - 1 episode(s)       - 20 min.               - Kids, Drama                                                                                                                                                    - https://myanimelist.net/anime/25605
Moetan Specials                                                                                    - 6.59  - 2007 - 2 episode(s)       - 24 min. per ep.       - Comedy, Ecchi, Magic, School                                                                                                                                   - https://myanimelist.net/anime/4421
Monster Extra                                                                                      - 6.75  - 2004 - 1 episode(s)       - 24 min.               - Drama, Horror, Mystery, Seinen                                                                                                                                 - https://myanimelist.net/anime/1109
Mouretsu Atarou (1990)                                                                             - 6.73  - 1990 - 34 episode(s)      - 24 min. per ep.       - Comedy, Kids, Slice of Life                                                                                                                                    - https://myanimelist.net/anime/12391
Mouryou no Nie                                                                                     - 6.30  - 2012 - 2 episode(s)       - 24 min. per ep.       - Hentai, Horror, Supernatural                                                                                                                                   - https://myanimelist.net/anime/16091
Moyashimon: Kin Gekijou Deluxe                                                                     - 6.83  - 2007 - 4 episode(s)       - 5 min. per ep.        - Comedy                                                                                                                                                         - https://myanimelist.net/anime/3618
Mugen Shinshi: Bouken Katsugeki-hen                                                                - 5.59  - 1987 - 1 episode(s)       - 49 min.               - Fantasy, Horror, Mystery                                                                                                                                       - https://myanimelist.net/anime/8162
Mujigen Hunter Fandora                                                                             - 5.78  - 1985 - 3 episode(s)       - 40 min. per ep.       - Adventure, Fantasy, Sci-Fi                                                                                                                                     - https://myanimelist.net/anime/5907
Muramasa                                                                                           - 6.30  - 1987 - 1 episode(s)       - 8 min.                - Historical, Horror, Martial Arts, Samurai                                                                                                                      - https://myanimelist.net/anime/3475
Mushrambo (2008)                                                                                   - 6.66  - 2008 - 2 episode(s)       - 1 hr. 30 min. per ep. - Action, Adventure, Fantasy, Sci-Fi                                                                                                                             - https://myanimelist.net/anime/4961
Mutant Turtles: Choujin Densetsu-hen                                                               - 5.36  - 1996 - 2 episode(s)       - 28 min. per ep.       - Action, Adventure, Comedy, Sci-Fi, Super Power                                                                                                                 - https://myanimelist.net/anime/1059
NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen                               - 6.50  - 1991 - 3 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Fantasy, Mecha, Shounen                                                                                                                     - https://myanimelist.net/anime/2085
Nagoya Tetsudou Special Movie                                                                      - 5.78  - 2016 - 1 episode(s)       - 2 min.                - Slice of Life                                                                                                                                                  - https://myanimelist.net/anime/34600
Nana Recaps                                                                                        - 7.08  - 2006 - 3 episode(s)       - 23 min. per ep.       - Comedy, Drama, Music, Romance, Shoujo, Slice of Life                                                                                                           - https://myanimelist.net/anime/1869
Nanatsuko Nezumi Series                                                                            - 3.40  - 1994 - 3 episode(s)       - 28 min. per ep.       - Kids, Slice of Life                                                                                                                                            - https://myanimelist.net/anime/35619
Nanbo no Monjai! Yankee Gurentai                                                                   - 5.50  - 1992 - 1 episode(s)       - 45 min.               - Action, Comedy                                                                                                                                                 - https://myanimelist.net/anime/19783
Narara Superboard                                                                                  - 5.63  - 1990 - 54 episode(s)      - 22 min. per ep.       - Action, Adventure, Comedy                                                                                                                                      - https://myanimelist.net/anime/32136
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!                                - 7.17  - 2004 - 1 episode(s)       - 1 hr. 30 min.         - Adventure, Comedy, Historical, Supernatural, Drama, Shounen                                                                                                    - https://myanimelist.net/anime/442
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival - 6.95  - 2004 - 1 episode(s)       - 11 min.               - Action, Fantasy, Martial Arts, Sports, Comedy, Shounen                                                                                                         - https://myanimelist.net/anime/2248
Natsu-iro no Sunadokei                                                                             - 6.64  - 2004 - 2 episode(s)       - 30 min. per ep.       - Drama, Romance, Sci-Fi                                                                                                                                         - https://myanimelist.net/anime/622
Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou                                                      - 5.46  - 2016 - 1 episode(s)       - 1 hr. 23 min.         - Historical                                                                                                                                                     - https://myanimelist.net/anime/33130
Neko to Mata                                                                                       - 5.24  - 2017 - Unknown episode(s) - 42 sec.               - Supernatural                                                                                                                                                   - https://myanimelist.net/anime/35444
Neko wa Ikite Iru                                                                                  - 6.60  - 1975 - 1 episode(s)       - 1 hr. 10 min.         - Kids, Historical, Drama                                                                                                                                        - https://myanimelist.net/anime/31017
Nekogami Yaoyorozu Specials                                                                        - 6.31  - 2011 - 7 episode(s)       - 3 min. per ep.        - Comedy, Supernatural, Seinen                                                                                                                                   - https://myanimelist.net/anime/13681
Nekogami Yaoyorozu: Ohanami Ghostbusters                                                           - 6.76  - 2012 - 1 episode(s)       - 27 min.               - Comedy, Supernatural, Seinen                                                                                                                                   - https://myanimelist.net/anime/10936
Nekojiru-sou                                                                                       - 7.42  - 2001 - 1 episode(s)       - 32 min.               - Comedy, Dementia, Psychological                                                                                                                                - https://myanimelist.net/anime/601
Nendo no Tatakai 2                                                                                 - 3.25  - 2004 - 1 episode(s)       - 1 min.                - Comedy, Fantasy                                                                                                                                                - https://myanimelist.net/anime/11883
Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi                                               - 5.25  - 2011 - 1 episode(s)       - 1 min.                - Comedy                                                                                                                                                         - https://myanimelist.net/anime/13515
Nessa no Wakusei                                                                                   - 5.26  - 1994 - 2 episode(s)       - 45 min. per ep.       - Hentai, Sci-Fi                                                                                                                                                 - https://myanimelist.net/anime/2551
Nezumi-kun no Chokki                                                                               - 5.57  - 1997 - 4 episode(s)       - 20 min. per ep.       - Kids                                                                                                                                                           - https://myanimelist.net/anime/27849
Nijuusou: Wana ni Ochita Onna-tachi                                                                - 5.50  - 2002 - 1 episode(s)       - 32 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/5559
