Title                                                                                       - Score - Year - Num Eps      - Duration           - Genre(s)                                                                              - Link

** Kouhai                                                                                   - 7.26  - 2020 - 8 episodes   - 16 min per ep      - Fantasy, Harem, Hentai, Mythology                                                     - https://myanimelist.net/anime/40658
Mahouka Koukou no Rettousei: Tsuioku-hen                                                    - 7.70  - 2021 - 1 episode    - 1 hr 11 min        - Action, Fantasy, Sci-Fi                                                               - https://myanimelist.net/anime/48375
Mahoutsukai no Yome Recap                                                                   - 7.25  - 2017 - 1 episode    - 24 min             - Fantasy, Shounen, Supernatural                                                        - https://myanimelist.net/anime/37031
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo                         - 5.25  - 2012 - 12 episodes  - 3 min per ep       - Comedy, Mahou Shoujo                                                                  - https://myanimelist.net/anime/14563
Manga de Wakaru! Fate/Grand Order                                                           - 7.63  - 2018 - 1 episode    - 14 min             - Comedy                                                                                - https://myanimelist.net/anime/38958
Maou Dante                                                                                  - 5.99  - 2002 - 13 episodes  - 24 min per ep      - Action, Horror, Mythology, Shounen, Supernatural                                      - https://myanimelist.net/anime/1628
Marie & Gali                                                                                - 6.36  - 2009 - 40 episodes  - 5 min per ep       - Comedy, Educational                                                                   - https://myanimelist.net/anime/6130
Master Piece The Animation                                                                  - 7.82  - 2019 - 2 episodes   - 30 min per ep      - Hentai                                                                                - https://myanimelist.net/anime/39392
Megane no Megami                                                                            - 7.36  - 2019 - 2 episodes   - 15 min per ep      - Hentai                                                                                - https://myanimelist.net/anime/39058
Meirenyu: Haidao Laixi                                                                      - None  - 2015 - 1 episode    - 1 hr 30 min        - Adventure, Fantasy, Kids                                                              - https://myanimelist.net/anime/49144
Meshinuma.                                                                                  - None  - 2018 - 20 episodes  - 1 min per ep       - Gourmet, Seinen, Slice of Life                                                        - https://myanimelist.net/anime/37904
Miao Xiansheng                                                                              - None  - 2020 - 1 episode    - 1 hr 28 min        - Adventure, Drama, Fantasy                                                             - https://myanimelist.net/anime/42485
Mietchi Cuisine                                                                             - None  - 2016 - 1 episode    - 4 min              - Gourmet                                                                               - https://myanimelist.net/anime/54442
Miki no Mikoto (2020)                                                                       - None  - 2020 - 4 episodes   - 3 min per ep       - Fantasy, Music, Slice of Life, Supernatural                                           - https://myanimelist.net/anime/40644
Miyuki                                                                                      - 6.68  - 1983 - 37 episodes  - 25 min per ep      - Romance, School, Shounen                                                              - https://myanimelist.net/anime/2231
Mo Dao Zu Shi Q                                                                             - 7.79  - 2020 - 30 episodes  - 5 min per ep       - Comedy, Fantasy, Historical, Mythology, Reincarnation                                 - https://myanimelist.net/anime/40435
Monster Strike: Zoku Saishuu-banashi - Pandora no Hako                                      - 6.26  - 2016 - 1 episode    - 8 min              - Action, Fantasy, Video Game                                                           - https://myanimelist.net/anime/34661
Moshi Meta: Moshi Joshikousei ga Metaverse de Miko ni Nattara                               - None  - 2023 - 1 episode    - 8 min              - Sci-Fi, Time Travel, Video Game                                                       - https://myanimelist.net/anime/55301
Move to the Future                                                                          - 5.75  - 2020 - Ongoing      - 3 min              - Sci-Fi                                                                                - https://myanimelist.net/anime/39222
Mr. Pen Pen                                                                                 - 6.15  - 1986 - 1 episode    - 47 min             - Comedy, Kids, Shoujo                                                                  - https://myanimelist.net/anime/17603
Mukou no Hikari                                                                             - None  - 2021 - 1 episode    - 2 min              - Avant Garde, Music                                                                    - https://myanimelist.net/anime/51869
Nantokashite Alguard                                                                        - 4.37  - 2012 - 1 episode    - 1 min              - Music, Super Power                                                                    - https://myanimelist.net/anime/13543
Narara Wonder Gongju                                                                        - None  - 1978 - 1 episode    - 1 hr 7 min         - Action, Adventure, Sci-Fi, Space, Super Power                                         - https://myanimelist.net/anime/16810
Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!                   - 6.96  - 2010 - 1 episode    - 14 min             - Action, Comedy, Martial Arts, Shounen, Super Power                                    - https://myanimelist.net/anime/10659
Naruto: Shippuuden Movie 4 - The Lost Tower                                                 - 7.42  - 2010 - 1 episode    - 1 hr 25 min        - Action, Adventure, Fantasy, Shounen, Time Travel                                      - https://myanimelist.net/anime/8246
Natsu ga Owaru made The Animation                                                           - 6.06  - 2020 - 2 episodes   - 17 min per ep      - Hentai                                                                                - https://myanimelist.net/anime/41794
Nayuta                                                                                      - 5.50  - 1986 - 1 episode    - 1 hr 19 min        - Action, Sci-Fi, Shoujo                                                                - https://myanimelist.net/anime/3480
Nekketsu Uchuujin                                                                           - 5.20  - 2009 - 1 episode    - 2 min              - Comedy, Sci-Fi                                                                        - https://myanimelist.net/anime/8935
Nekomonogatari: Kuro                                                                        - 7.93  - 2012 - 4 episodes   - 24 min per ep      - Comedy, Ecchi, Romance, Supernatural                                                  - https://myanimelist.net/anime/15689
Neo-Aspect                                                                                  - 7.44  - 2018 - 1 episode    - 2 min              - Music                                                                                 - https://myanimelist.net/anime/37954
Nepos Napos                                                                                 - None  - 2005 - 26 episodes  - 6 min per ep       - Fantasy, Kids                                                                         - https://myanimelist.net/anime/30409
Neppuu Kairiku Bushi Road                                                                   - 7.16  - 2013 - 1 episode    - 1 hr 33 min        - Action, Fantasy, Mecha, Sci-Fi                                                        - https://myanimelist.net/anime/19653
Nico/Agony                                                                                  - None  - 2023 - 1 episode    - 10 min             - Music, Supernatural                                                                   - https://myanimelist.net/anime/55299
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation                                  - 6.17  - 2014 - 1 episode    - 28 min             - Hentai                                                                                - https://myanimelist.net/anime/25669
Nuki Doki! Tenshi to Akuma no Sakusei Battle                                                - 6.90  - 2013 - 2 episodes   - 29 min per ep      - Hentai                                                                                - https://myanimelist.net/anime/17867
Null Peta: Doki♥ Nurunuru Petapeta! Mizugi-darake no Oneechan Taikai!                       - 5.62  - 2020 - 1 episode    - 5 min              - Comedy, Sci-Fi                                                                        - https://myanimelist.net/anime/40932
Ohayou Hakushon Daimaou                                                                     - None  - 2014 - 237 episodes - 1 min per ep       - Comedy, Parody                                                                        - https://myanimelist.net/anime/38363
Okitegami Kyouko no Bibouroku x Monogatari                                                  - 5.78  - 2014 - 1 episode    - 45 sec             - Supernatural                                                                          - https://myanimelist.net/anime/32191
Omakase! Miracle Cat-dan                                                                    - None  - 2015 - 32 episodes  - 10 min per ep      - Comedy, Kids, Super Power                                                             - https://myanimelist.net/anime/29846
Onigiri ni Naritai Cogimyun                                                                 - None  - 2020 - 10 episodes  - 1 min per ep       - Fantasy, Kids, School                                                                 - https://myanimelist.net/anime/41276
Oppai Infinity∞! The Animation                                                              - 6.41  - 2014 - 1 episode    - 28 min             - Hentai                                                                                - https://myanimelist.net/anime/21059
Osamu Tezuka Academy Award                                                                  - None  - 1999 - 1 episode    - 25 min             - Fantasy                                                                               - https://myanimelist.net/anime/48853
Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu                                      - 6.05  - 1988 - 1 episode    - 50 min             - Comedy                                                                                - https://myanimelist.net/anime/32087
Otokonoko ♂ Delivery                                                                        - 5.78  - 2016 - 1 episode    - 18 min             - Boys Love, Hentai                                                                     - https://myanimelist.net/anime/34659
Out of Sight                                                                                - None  - 2010 - 1 episode    - 5 min              - Adventure, Fantasy, Slice of Life                                                     - https://myanimelist.net/anime/54544
Over Light                                                                                  - 6.07  - 2022 - 1 episode    - 4 min              - Idols (Female), Music                                                                 - https://myanimelist.net/anime/51816
Overman King Gainer Recap                                                                   - None  - 2014 - 1 episode    - 2 min              - Mecha                                                                                 - https://myanimelist.net/anime/41121
Oyaji no, Imo no Kamisama.                                                                  - 5.78  - 2014 - 1 episode    - 1 min              - Slice of Life                                                                         - https://myanimelist.net/anime/29323
Padoga Kkeutnaneun Goskkaji                                                                 - None  - 2020 - 1 episode    - 4 min              - Music, Sci-Fi                                                                         - https://myanimelist.net/anime/42910
Pan to Boku no Momo-chan                                                                    - None  - 2018 - 20 episodes  - 2 min per ep       - Comedy, Drama, Romance, Shoujo, Slice of Life                                         - https://myanimelist.net/anime/38561
Persona 5 the Animation TV Specials                                                         - 6.90  - 2018 - 2 episodes   - 50 min per ep      - Action, Fantasy, School, Supernatural                                                 - https://myanimelist.net/anime/38431
Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day                      - 4.90  - 2011 - 1 episode    - 1 min              - Slice of Life                                                                         - https://myanimelist.net/anime/29397
Pokemon Dai Koushin!                                                                        - 5.35  - 2019 - 1 episode    - 5 min              - Fantasy, Kids, Music                                                                  - https://myanimelist.net/anime/51865
Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri                                     - 6.22  - 2008 - 1 episode    - 22 min             - Action, Adventure, Comedy, Fantasy, Kids                                              - https://myanimelist.net/anime/42137
Pokemon XY&Z: Subete no Nazo wo Tokiakase!                                                  - 6.57  - 2015 - 1 episode    - 51 min             - Action, Adventure, Fantasy, Kids                                                      - https://myanimelist.net/anime/32359
Pokemon XY: New Year Special                                                                - 6.29  - 2013 - 1 episode    - 48 min             - Action, Adventure, Comedy, Fantasy, Kids                                              - https://myanimelist.net/anime/21703
Pokemon XY: New Year's Eve 2014 Super Mega Special                                          - 6.33  - 2014 - 1 episode    - 48 min             - Action, Adventure, Comedy, Fantasy, Kids                                              - https://myanimelist.net/anime/29419
Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory                              - 5.26  - 2017 - 1 episode    - 4 min              - Comedy, Parody, Sci-Fi                                                                - https://myanimelist.net/anime/36715
Popee the Performer: Countdown Special                                                      - 5.98  - 2002 - 1 episode    - 5 min              - Comedy, Mythology, School                                                             - https://myanimelist.net/anime/39780
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara                                  - 6.51  - 2015 - 1 episode    - 3 min              - Fantasy, Mahou Shoujo, Music, Shoujo                                                  - https://myanimelist.net/anime/30103
Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi                                - 7.28  - 2020 - 1 episode    - 1 hr 10 min        - Action, Fantasy, Mahou Shoujo, Shoujo                                                 - https://myanimelist.net/anime/40587
Project HAL                                                                                 - 5.77  - 2015 - 3 episodes   - 39 sec per ep      - Action, Mecha                                                                         - https://myanimelist.net/anime/32385
Qian Ting Zong Dong Yuan 3: Caihong Baozang                                                 - None  - 2013 - 1 episode    - 1 hr 19 min        - Adventure, Kids                                                                       - https://myanimelist.net/anime/51686
Rakudai Majo: Fuuka to Yami no Majo                                                         - None  - 2023 - 1 episode    - 1 hr               - Fantasy                                                                               - https://myanimelist.net/anime/51404
Rebellion Star                                                                              - None  - 2020 - 1 episode    - 2 min              - Idols (Male), Music                                                                   - https://myanimelist.net/anime/48519
Robocar Poli 4                                                                              - None  - 2015 - 26 episodes  - 11 min per ep      - Comedy, Kids, Racing                                                                  - https://myanimelist.net/anime/42660
Roco Wangguo 2: Sheng Long De Xinyuan                                                       - None  - 2013 - 1 episode    - 1 hr 23 min        - Adventure, Fantasy, Kids                                                              - https://myanimelist.net/anime/44770
SYZ Project                                                                                 - None  - 2015 - 8 episodes   - 1 min per ep       - Music                                                                                 - https://myanimelist.net/anime/35350
Sagashita no wa Oheya, Mitsuketa no wa Mirai                                                - 5.81  - 2013 - 1 episode    - 3 min              - Romance, Slice of Life                                                                - https://myanimelist.net/anime/23621
Saikyou Robot Daiouja                                                                       - 6.55  - 1981 - 50 episodes  - 24 min per ep      - Action, Mecha, Sci-Fi                                                                 - https://myanimelist.net/anime/4574
Saint Elmo: Hikari no Raihousha                                                             - 5.69  - 1987 - 1 episode    - 1 hr 5 min         - Sci-Fi                                                                                - https://myanimelist.net/anime/8561
Sanko Seika: Breakthrough                                                                   - None  - 2020 - 3 episodes   - 1 min per ep       - School, Slice of Life                                                                 - https://myanimelist.net/anime/55135
Saru Kani Gassen (Yokoku)                                                                   - 5.04  - 2012 - 1 episode    - 37 sec             - Historical                                                                            - https://myanimelist.net/anime/33860
Sayonara Zetsubou Sensei Special Omake                                                      - 6.58  - 2012 - 1 episode    - 1 min              - Comedy, Parody, School                                                                - https://myanimelist.net/anime/13619
Sayonara Zetsubou Sensei Special                                                            - 7.47  - 2012 - 1 episode    - 24 min             - Comedy, Gag Humor, Mystery, Parody, Shounen                                           - https://myanimelist.net/anime/10469
Sekai no Ouja: King Kong Taikai                                                             - None  - 1966 - 1 episode    - 56 min             - Adventure, Sci-Fi                                                                     - https://myanimelist.net/anime/27379
Shaonian Shiye                                                                              - None  - 2010 - 26 episodes  - 13 min per ep      - Historical, Kids                                                                      - https://myanimelist.net/anime/44413
Shen Qi Huan Qi Tan                                                                         - 5.71  - 2017 - 24 episodes  - 13 min per ep      - Action, Adventure, Fantasy, Mystery, School, Supernatural                             - https://myanimelist.net/anime/36722
Shengxiao Chuanqi: Shi Er Shengxiao Chuangjianghu                                           - None  - 2009 - 52 episodes  - 14 min per ep      - Kids                                                                                  - https://myanimelist.net/anime/46216
Shi Wan Ge Leng Xiaohua 2nd Season                                                          - 5.98  - 2013 - 13 episodes  - 10 min per ep      - Comedy, Parody                                                                        - https://myanimelist.net/anime/33194
Shi Wan Ge Leng Xiaohua Di 3rd Season                                                       - None  - 2015 - 49 episodes  - 10 min per ep      - Comedy, Parody                                                                        - https://myanimelist.net/anime/33196
Shinseikiden Mars                                                                           - 5.49  - 2002 - 13 episodes  - 25 min per ep      - Action, Mecha, Sci-Fi, Shounen                                                        - https://myanimelist.net/anime/1712
Shizuku (Music)                                                                             - None  - 2022 - 1 episode    - 3 min              - Music                                                                                 - https://myanimelist.net/anime/55027
Shoujo x Shoujo x Shoujo The Animation                                                      - 6.84  - 2012 - 2 episodes   - 28 min per ep      - Harem, Hentai                                                                         - https://myanimelist.net/anime/14379
Sinbad Lixian Ji 2013                                                                       - None  - 2013 - 1 episode    - 1 hr 28 min        - Adventure, Fantasy, Kids                                                              - https://myanimelist.net/anime/44831
Sinbi Apateu 444ho                                                                          - None  - 2014 - 4 episodes   - 11 min per ep      - Kids, Supernatural                                                                    - https://myanimelist.net/anime/48264
Smile Smile Ship Start!                                                                     - 6.47  - 2021 - 1 episode    - 5 min              - Idols (Female), Music                                                                 - https://myanimelist.net/anime/48828
So-na-gi                                                                                    - None  - 2017 - 1 episode    - 48 min             - Drama, Romance                                                                        - https://myanimelist.net/anime/39364
Sobakasu Pucchi                                                                             - None  - 1969 - 162 episodes - 5 min per ep       - Adventure, Comedy, Kids                                                               - https://myanimelist.net/anime/19999
Sonzai                                                                                      - None  - 2020 - 1 episode    - 4 min              - Music, Romance                                                                        - https://myanimelist.net/anime/54455
Sora no Toki                                                                                - 6.06  - 2022 - 1 episode    - 4 min              - Idols (Female), Music                                                                 - https://myanimelist.net/anime/53278
Sorairo Utility                                                                             - 6.52  - 2021 - 1 episode    - 14 min             - CGDCT, Sports                                                                         - https://myanimelist.net/anime/50209
Space Cobra Pilot                                                                           - 6.39  - 1981 - 1 episode    - 23 min             - Action, Adult Cast, Adventure, Sci-Fi, Shounen, Space                                 - https://myanimelist.net/anime/5742
Suisei no Freyline: Prologue                                                                - 5.52  - 2022 - 1 episode    - 7 min              - Fantasy, Idols (Female), Isekai                                                       - https://myanimelist.net/anime/51544
Suki na Ko ga Megane wo Wasureta Short Anime                                                - None  - 2023 - Ongoing      - 46 sec             - Comedy, Romantic Subtext, School, Shounen                                             - https://myanimelist.net/anime/56213
Sunny Days!                                                                                 - 5.58  - 2018 - 1 episode    - 5 min              - Music                                                                                 - https://myanimelist.net/anime/39394
Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki                   - 6.07  - 1999 - 1 episode    - 30 min             - Action, Adventure, Fantasy, Kids, Shoujo, Super Power                                 - https://myanimelist.net/anime/10199
Sword Art Online: Extra Edition                                                             - 6.55  - 2013 - 1 episode    - 1 hr 41 min        - Action, Fantasy, Video Game                                                           - https://myanimelist.net/anime/20021
THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign        - 5.79  - 2017 - 1 episode    - 15 sec             - Idols (Female), Music, Strategy Game                                                  - https://myanimelist.net/anime/37124
TOMORROW EViDENCE                                                                           - 6.30  - 2022 - 1 episode    - 2 min              - Idols (Male), Music                                                                   - https://myanimelist.net/anime/54045
Taiban!                                                                                     - None  - 2020 - 7 episodes   - 25 min per ep      - Music, School                                                                         - https://myanimelist.net/anime/48645
Taikong Xiongmao Zongdongyuan                                                               - None  - 2014 - 1 episode    - 1 hr 15 min        - Adventure, Fantasy, Kids                                                              - https://myanimelist.net/anime/44843
Tantei Opera Milky Holmes: Arsene Karei naru Yokubou                                        - 6.76  - 2017 - 1 episode    - 23 min             - Comedy, Mystery, Super Power                                                          - https://myanimelist.net/anime/36827
Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono                 - 6.68  - 2016 - 1 episode    - 23 min             - Comedy, Mystery, Super Power                                                          - https://myanimelist.net/anime/33308
Tantei Opera Milky Holmes: Psycho no Aisatsu                                                - 6.74  - 2018 - 1 episode    - 24 min             - Comedy, Mystery, Super Power                                                          - https://myanimelist.net/anime/38540
Template                                                                                    - 7.38  - 2022 - 1 episode    - 3 min              - Music, Mystery, Psychological                                                         - https://myanimelist.net/anime/51494
Terrarium Adventure                                                                         - None  - 2023 - 3 episodes   - 7 min per ep       - Fantasy, Isekai, Romantic Subtext                                                     - https://myanimelist.net/anime/54746
Tetsujin 28-gou: Hakuchuu no Zangetsu                                                       - 6.41  - 2007 - 1 episode    - 1 hr 35 min        - Action, Adventure, Mecha, Sci-Fi                                                      - https://myanimelist.net/anime/10005
The Arari Show                                                                              - None  - 2006 - 26 episodes  - 5 min per ep       - Comedy, Drama, Slice of Life                                                          - https://myanimelist.net/anime/7629
The Forgotten Princess Just Wants Peace                                                     - None  - 2023 - Ongoing      - 4 min              - Fantasy, Romance                                                                      - https://myanimelist.net/anime/55723
The North Face Japan CMs                                                                    - None  - 2016 - 6 episodes   - 1 min per ep       - Music, Slice of Life                                                                  - https://myanimelist.net/anime/38774
Tian Guan Ci Fu                                                                             - 8.35  - 2020 - 11 episodes  - 25 min per ep      - Action, Adventure, Drama, Historical, Supernatural                                    - https://myanimelist.net/anime/40730
Tiaowei Gongyu                                                                              - None  - 2018 - 15 episodes  - 6 min per ep       - Anthropomorphic, Kids                                                                 - https://myanimelist.net/anime/47719
Tonari no Ie no Anette-san The Animation                                                    - 6.71  - 2020 - 1 episode    - 25 min             - Hentai                                                                                - https://myanimelist.net/anime/40639
Tong Zhi Zhe                                                                                - 6.05  - 2015 - 10 episodes  - 10 min per ep      - Adventure, Detective, Horror                                                          - https://myanimelist.net/anime/33702
Toshiwasure Guda Guda Order 2016                                                            - 6.04  - 2016 - 1 episode    - 6 min              - Comedy                                                                                - https://myanimelist.net/anime/40469
Touhou M-1 Grand Prix                                                                       - None  - 2022 - 12 episodes  - 2 min per ep       - Comedy                                                                                - https://myanimelist.net/anime/55538
Try Knights                                                                                 - 4.74  - 2019 - 12 episodes  - 22 min per ep      - Josei, School, Sports, Team Sports                                                    - https://myanimelist.net/anime/39527
Tsujitsuji Sensha                                                                           - None  - 2008 - 1 episode    - 1 min              - Music                                                                                 - https://myanimelist.net/anime/48908
Tsukimonogatari                                                                             - 8.09  - 2014 - 4 episodes   - 26 min per ep      - Comedy, Ecchi, Mystery, Supernatural                                                  - https://myanimelist.net/anime/28025
Tsune                                                                                       - None  - 2021 - 1 episode    - 3 min              - Music, Sci-Fi                                                                         - https://myanimelist.net/anime/51445
Tsuru ga Mau Yoru ni                                                                        - None  - 2023 - 1 episode    - 10 min             - Fantasy                                                                               - https://myanimelist.net/anime/55302
Uchuu Senkan Yamato: Aratanaru Tabidachi                                                    - 6.69  - 1979 - 1 episode    - 1 hr 35 min        - Action, Adult Cast, Drama, Military, Sci-Fi, Space                                    - https://myanimelist.net/anime/3071
Udon to Hotaru                                                                              - None  - 2018 - 1 episode    - 2 min              - Slice of Life                                                                         - https://myanimelist.net/anime/53653
Ugokie Kori no Tatehiki                                                                     - 5.63  - 1933 - 1 episode    - 11 min             - Comedy, Supernatural                                                                  - https://myanimelist.net/anime/3929
Urusei Yatsura: Haru da, Tobidase!                                                          - 6.63  - 1982 - 1 episode    - 44 min             - Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Shounen                            - https://myanimelist.net/anime/1481
Usavich Special                                                                             - 6.31  - 2008 - 1 episode    - 1 min              - Adventure, Comedy                                                                     - https://myanimelist.net/anime/6878
Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari                               - 6.83  - 2022 - 1 episode    - 47 min             - Comedy, Idols (Male), Music, Reverse Harem, Romance, Shoujo                           - https://myanimelist.net/anime/52573
Utopia (2022)                                                                               - 6.31  - 2022 - 1 episode    - 2 min              - Idols (Male), Music                                                                   - https://myanimelist.net/anime/54044
VSPO! Shin Logo Animation PV                                                                - None  - 2022 - 1 episode    - 1 min              - Action                                                                                - https://myanimelist.net/anime/56118
Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre                                    - 6.91  - 2021 - 1 episode    - 44 min             - Action, Fantasy, Historical, Mystery, Shounen, Vampire                                - https://myanimelist.net/anime/50770
Wagaya no Liliana-san The Animation                                                         - 7.25  - 2019 - 1 episode    - 25 min             - Hentai                                                                                - https://myanimelist.net/anime/38708
Wander Burabura Bakkamu                                                                     - None  - 2023 - 1 episode    - 7 min              - Drama, Sci-Fi                                                                         - https://myanimelist.net/anime/55300
Warui Ko ni Naare                                                                           - None  - 2020 - 1 episode    - 3 min              - Avant Garde, Music                                                                    - https://myanimelist.net/anime/52966
Wo Jia Da Shixiong Naozi You Keng: Tebie Pian                                               - None  - 2018 - 52 episodes  - 6 min per ep       - Comedy                                                                                - https://myanimelist.net/anime/50842
Wo Shi Bu Bai Chi                                                                           - None  - 2019 - Ongoing      - 1 min              - Kids                                                                                  - https://myanimelist.net/anime/48101
Wo Shi Lang: Huolong Shanda Maoxian                                                         - None  - 2014 - 1 episode    - 1 hr 35 min        - Adventure, Fantasy, Kids                                                              - https://myanimelist.net/anime/44865
Wo Shi Zhu Pi Deng                                                                          - None  - 2020 - 12 episodes  - 8 min per ep       - Anthropomorphic, Kids                                                                 - https://myanimelist.net/anime/47810
Wu Shan Wu Xing                                                                             - 7.09  - 2016 - 1 episode    - 5 min              - Action, Fantasy                                                                       - https://myanimelist.net/anime/51195
Wudi Xiaolu: Anquan Chengzhang                                                              - None  - 2019 - 144 episodes - 6 min per ep       - Fantasy, Kids                                                                         - https://myanimelist.net/anime/47473
Wuzi Pao: Yuanziya Baowei Zhan                                                              - None  - 2015 - 3 episodes   - 28 min per ep      - Drama, Military                                                                       - https://myanimelist.net/anime/45215
Xi Yangyang Yu Hui Tailang: Yang Nian Xi Yangyang                                           - 5.85  - 2015 - 1 episode    - 1 hr 26 min        - Adventure, Comedy, Kids                                                               - https://myanimelist.net/anime/37392
Xiao Qian                                                                                   - 6.38  - 1997 - 1 episode    - 1 hr 24 min        - Action, Drama, Fantasy, Romance                                                       - https://myanimelist.net/anime/315
Xingxing Hu de Tiyan                                                                        - None  - 2012 - 104 episodes - 11 min per ep      - Anthropomorphic, Fantasy, Kids                                                        - https://myanimelist.net/anime/45472
Xue Ying Ling Zhu 2nd Season                                                                - 7.32  - 2020 - 22 episodes  - 18 min per ep      - Action, Adventure, Fantasy, Historical, Martial Arts, Romance                         - https://myanimelist.net/anime/45599
Yomna                                                                                       - None  - 2020 - 1 episode    - 4 min              -                                                                                       - https://myanimelist.net/anime/54987
Yong Zhe Da Mao Xian                                                                        - None  - 2015 - 26 episodes  - 15 min per ep      - Adventure, Fantasy                                                                    - https://myanimelist.net/anime/33762
Your Rhapsody                                                                               - 6.54  - 2022 - 1 episode    - 2 min              - Idols (Male), Music                                                                   - https://myanimelist.net/anime/54047
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials            - 6.12  - 2014 - 5 episodes   - 1 min per ep       - Comedy                                                                                - https://myanimelist.net/anime/28593
Yuuto-kun ga Iku Movie                                                                      - None  - 2014 - 1 episode    - 50 min             - Kids, Sports, Team Sports                                                             - https://myanimelist.net/anime/22197
Yuuyake Dandan                                                                              - 5.91  - 2015 - 23 episodes  - 1 min per ep       - Slice of Life                                                                         - https://myanimelist.net/anime/30309
Zannen na Ikimono Jiten (2021)                                                              - None  - 2021 - 5 episodes   - 5 min per ep       - Comedy, Educational                                                                   - https://myanimelist.net/anime/52052
Zassou-kun                                                                                  - None  - 2013 - 1 episode    - 2 min              - Music                                                                                 - https://myanimelist.net/anime/51812
Zenonzard The Animation                                                                     - 5.92  - 2020 - 9 episodes   - 14 min per ep      - Action, Fantasy, Strategy Game                                                        - https://myanimelist.net/anime/40940
Zhu Zhu Xia: Yong Chuang Juren Dao                                                          - None  - 2014 - 1 episode    - 1 hr 27 min        - Kids, Sci-Fi, Super Power                                                             - https://myanimelist.net/anime/38133
Zuqiu Jianghu                                                                               - None  - 2017 - 26 episodes  - 14 min per ep      - Sports, Team Sports                                                                   - https://myanimelist.net/anime/45187
Zuqiu Wangzhe                                                                               - None  - 2018 - 1 episode    - 1 hr 30 min        - Adventure, Fantasy, Kids, Sports                                                      - https://myanimelist.net/anime/45069
for Victory!                                                                                - None  - 2022 - 1 episode    - 1 min              - Music, Slice of Life                                                                  - https://myanimelist.net/anime/56119
