Title                                                                                                    - Score - Year - Num Eps      - Duration           - Genre(s)                                                                                 - Link

#Compass                                                                                                 - None  - 2018 - 10 episodes  - 4 min per ep       - Strategy Game                                                                            - https://myanimelist.net/anime/38603
Genbaku Dome Monogatari                                                                                  - None  - 1990 - 1 episode    - 15 min             - Drama, Historical                                                                        - https://myanimelist.net/anime/33823
Genshiken 2                                                                                              - 7.75  - 2007 - 12 episodes  - 24 min per ep      - Comedy, Otaku Culture, Parody, Seinen                                                    - https://myanimelist.net/anime/2508
Getsuyoubi no Tawawa                                                                                     - 6.42  - 2016 - 12 episodes  - 4 min per ep       - Ecchi, Slice of Life                                                                     - https://myanimelist.net/anime/34213
Gin no Otoko                                                                                             - 5.03  - 1992 - 1 episode    - 49 min             - Erotica                                                                                  - https://myanimelist.net/anime/20177
Gin no Saji 2nd Season                                                                                   - 8.27  - 2014 - 11 episodes  - 24 min per ep      - Comedy, School, Shounen                                                                  - https://myanimelist.net/anime/19363
Ginga                                                                                                    - 5.72  - 2016 - 1 episode    - 3 min              - Adventure, Music, Sci-Fi                                                                 - https://myanimelist.net/anime/35800
Girls Jockey                                                                                             - None  - 2019 - 1 episode    - 2 min              - Racing                                                                                   - https://myanimelist.net/anime/39117
Girly Air Force                                                                                          - 6.15  - 2019 - 12 episodes  - 23 min per ep      - Action, Military, Sci-Fi                                                                 - https://myanimelist.net/anime/37998
Go! Go! 575                                                                                              - 5.63  - 2014 - 4 episodes   - 3 min per ep       - Slice of Life                                                                            - https://myanimelist.net/anime/21267
Gochuumon wa Usagi desu ka? Bloom                                                                        - 7.93  - 2020 - 12 episodes  - 24 min per ep      - CGDCT, Iyashikei, Slice of Life, Workplace                                               - https://myanimelist.net/anime/38337
Gochuumon wa Usagi desu ka?                                                                              - 7.49  - 2014 - 12 episodes  - 23 min per ep      - CGDCT, Iyashikei, Slice of Life, Workplace                                               - https://myanimelist.net/anime/21273
Gochuumon wa Usagi desu ka??                                                                             - 7.78  - 2015 - 12 episodes  - 23 min per ep      - CGDCT, Iyashikei, Slice of Life, Workplace                                               - https://myanimelist.net/anime/29787
Gokinjo Monogatari                                                                                       - 7.63  - 1995 - 50 episodes  - 25 min per ep      - Comedy, Drama, Romance, Shoujo, Visual Arts                                              - https://myanimelist.net/anime/852
Gokyoudai Monogatari                                                                                     - None  - 2009 - 32 episodes  - 19 min per ep      - Comedy                                                                                   - https://myanimelist.net/anime/7177
Good Lucker                                                                                              - 6.50  - 2022 - 1 episode    - 5 min              - Music                                                                                    - https://myanimelist.net/anime/53635
Goro-chan                                                                                                - 5.11  - 1990 - 1 episode    - 3 min              - Kids, Music                                                                              - https://myanimelist.net/anime/31695
Gotou ni Naritai.                                                                                        - 7.07  - 1995 - 1 episode    - 1 hr 14 min        - Drama, School, Slice of Life                                                             - https://myanimelist.net/anime/8120
Great Hunt                                                                                               - None  - 2008 - 19 episodes  - 4 min per ep       - Comedy, Music                                                                            - https://myanimelist.net/anime/30602
Growlanser IV: Wayfarer of the Time                                                                      - 5.41  - 2005 - 1 episode    - 30 min             - Action                                                                                   - https://myanimelist.net/anime/1933
Gu Wu Gaoshou Zai Dushi                                                                                  - None  - 2022 - 45 episodes  - 6 min per ep       - Action, Adventure, Fantasy, Martial Arts                                                 - https://myanimelist.net/anime/53418
Guanzhao                                                                                                 - None  - 2015 - 1 episode    - 9 min              - Drama, Psychological                                                                     - https://myanimelist.net/anime/52842
Gundam Build Divers Re:Rise                                                                              - 7.04  - 2019 - 13 episodes  - 24 min per ep      - Action, Mecha, Sci-Fi                                                                    - https://myanimelist.net/anime/40192
Gundam Neo Experience 0087: Green Divers                                                                 - 6.24  - 2001 - 1 episode    - 23 min             - Adventure, Mecha, Space                                                                  - https://myanimelist.net/anime/8839
Haai Step Jun                                                                                            - 6.58  - 1985 - 45 episodes  - 24 min per ep      - Action, Romance, School, Sci-Fi                                                          - https://myanimelist.net/anime/3022
Hagane Orchestra                                                                                         - 5.50  - 2016 - 12 episodes  - 4 min per ep       - Adventure, Comedy, Parody, Strategy Game                                                 - https://myanimelist.net/anime/34013
Haha Hua Xiao Ji                                                                                         - None  - 2017 - 47 episodes  - 1 min per ep       - Comedy, Kids                                                                             - https://myanimelist.net/anime/47523
Haibane Renmei                                                                                           - 7.97  - 2002 - 13 episodes  - 24 min per ep      - Drama, Fantasy, Mystery, Psychological                                                   - https://myanimelist.net/anime/387
Haiyore! Nyaruko-san                                                                                     - 6.99  - 2012 - 12 episodes  - 24 min per ep      - Comedy, Parody, Sci-Fi                                                                   - https://myanimelist.net/anime/11785
Hajimete no Eigo: Sekai Meisaku Douwa                                                                    - None  - 2009 - 18 episodes  - 9 min per ep       - Fantasy, Kids                                                                            - https://myanimelist.net/anime/33349
Hakodate Musical                                                                                         - 4.78  - 2016 - 1 episode    - 35 sec             - Music                                                                                    - https://myanimelist.net/anime/37336
Hakuouki: Reimeiroku                                                                                     - 7.43  - 2012 - 12 episodes  - 23 min per ep      - Action, Drama, Historical, Josei, Samurai, Supernatural                                  - https://myanimelist.net/anime/13115
Hakusai Anime Bangai-hen                                                                                 - None  - 2014 - 1 episode    - 6 min              - Comedy, School                                                                           - https://myanimelist.net/anime/31255
Hana Dorei                                                                                               - 5.51  - 2001 - 2 episodes   - 29 min per ep      - Hentai                                                                                   - https://myanimelist.net/anime/3380
Hana Ichi Monme                                                                                          - None  - 1979 - 1 episode    - 2 min              - Kids, Music, Strategy Game                                                               - https://myanimelist.net/anime/37069
Hana ni Kaze                                                                                             - None  - 2023 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/55968
Hanabi-chan wa Okuregachi                                                                                - 6.13  - 2022 - 12 episodes  - 4 min per ep       - Comedy                                                                                   - https://myanimelist.net/anime/49551
Hanasaka Tenshi Tenten-kun                                                                               - None  - 1998 - 43 episodes  - 25 min per ep      - Comedy, Fantasy, Shounen                                                                 - https://myanimelist.net/anime/9811
Hane                                                                                                     - 4.99  - 2011 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/32767
Hangyodon no 007/2: Doctor Sunday Arawaru no Maki                                                        - None  - 1993 - 1 episode    - 13 min             - Kids, Parody                                                                             - https://myanimelist.net/anime/29271
Hataraku Saibou Black                                                                                    - 7.53  - 2021 - 13 episodes  - 23 min per ep      - Action, Anthropomorphic, Drama, Educational, Medical, Seinen                             - https://myanimelist.net/anime/41694
Hellsing Ultimate                                                                                        - 8.35  - 2006 - 10 episodes  - 49 min per ep      - Action, Adult Cast, Gore, Horror, Military, Seinen, Supernatural, Vampire                - https://myanimelist.net/anime/777
Heukkkokdujanggun                                                                                        - None  - 1991 - 1 episode    - 1 hr 23 min        - Drama, Fantasy                                                                           - https://myanimelist.net/anime/42286
Higashi no Eden                                                                                          - 7.75  - 2009 - 11 episodes  - 23 min per ep      - Award Winning, Mystery, Romance, Sci-Fi, Suspense                                        - https://myanimelist.net/anime/5630
High School DxD Hero: Taiikukan-ura no Holy                                                              - 6.94  - 2018 - 1 episode    - 24 min             - Action, Comedy, Ecchi, Fantasy, Harem, Mythology, Romance, School                        - https://myanimelist.net/anime/37719
High School DxD New: Oppai, Tsutsumimasu!                                                                - 7.27  - 2015 - 1 episode    - 24 min             - Action, Comedy, Ecchi, Fantasy, Harem, Mythology, Romance, School                        - https://myanimelist.net/anime/30300
High School Fleet                                                                                        - 7.31  - 2016 - 12 episodes  - 24 min per ep      - Action, Military, School                                                                 - https://myanimelist.net/anime/31500
High School Jingi                                                                                        - 5.84  - 1992 - 1 episode    - 50 min             - Action, Comedy, Delinquents, Organized Crime, School, Seinen                             - https://myanimelist.net/anime/24089
Hikari no Megami                                                                                         - 6.61  - 2014 - 1 episode    - 2 min              - Action, Fantasy                                                                          - https://myanimelist.net/anime/28351
Hikaru no Go                                                                                             - 8.08  - 2001 - 75 episodes  - 23 min per ep      - Comedy, Drama, School, Shounen, Strategy Game, Supernatural                              - https://myanimelist.net/anime/135
Himalaya no Hikari no Oukoku                                                                             - 5.81  - 1999 - 1 episode    - 26 min             - Adventure, Fantasy, Music                                                                - https://myanimelist.net/anime/22327
Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko                                        - None  - 2010 - 1 episode    - 43 min             - Comedy, Parody                                                                           - https://myanimelist.net/anime/30753
Hisui Kobanashi                                                                                          - 5.77  - 2021 - 2 episodes   - 1 min per ep       - Comedy, Kids                                                                             - https://myanimelist.net/anime/51871
Hitorigurashi no Shougakusei                                                                             - 6.46  - 2017 - 10 episodes  - 3 min per ep       - Comedy, Gourmet, Slice of Life                                                           - https://myanimelist.net/anime/35235
Hitozuma Koukan Nikki                                                                                    - 6.07  - 2009 - 2 episodes   - 27 min per ep      - Hentai                                                                                   - https://myanimelist.net/anime/6689
Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki                                                    - 6.99  - 2015 - 1 episode    - 23 min             - Action, Adventure, Fantasy, Romance                                                      - https://myanimelist.net/anime/24261
Hitsugi no Chaika                                                                                        - 7.22  - 2014 - 12 episodes  - 24 min per ep      - Action, Adventure, Fantasy, Romance                                                      - https://myanimelist.net/anime/20853
Hokahoka Oden no Uta                                                                                     - 5.51  - 2012 - 1 episode    - 1 min              - Gourmet, Music                                                                           - https://myanimelist.net/anime/24321
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA                           - 7.47  - 2020 - 1 episode    - 24 min             - Fantasy, Isekai, Reincarnation                                                           - https://myanimelist.net/anime/40841
Hoozuki no Reitetsu                                                                                      - 7.78  - 2014 - 13 episodes  - 24 min per ep      - Comedy, Fantasy, Mythology, Seinen                                                       - https://myanimelist.net/anime/20431
Horimiya                                                                                                 - 8.20  - 2021 - 13 episodes  - 23 min per ep      - Romance, School, Shounen                                                                 - https://myanimelist.net/anime/42897
Hoshizora Kiseki                                                                                         - 5.70  - 2006 - 1 episode    - 27 min             - Romance, Sci-Fi                                                                          - https://myanimelist.net/anime/1220
Hot Minute: Aggretsuko                                                                                   - 6.00  - 2017 - 1 episode    - 1 min              - Comedy, Kids                                                                             - https://myanimelist.net/anime/54381
Hua Jianghu: Gui Yexing                                                                                  - None  - 2020 - 40 episodes  - 20 min per ep      - Action, Racing                                                                           - https://myanimelist.net/anime/44053
Hua Kaizhang Meili                                                                                       - None  - 2022 - 12 episodes  - 7 min per ep       - Comedy, Sci-Fi                                                                           - https://myanimelist.net/anime/50572
Huan Bian Jingling: Dangao Tianxin                                                                       - None  - 2012 - 40 episodes  - 24 min per ep      - Adventure, Comedy, Kids                                                                  - https://myanimelist.net/anime/35641
Hulaing Babies Aratame: Staying Babies                                                                   - 5.26  - 2020 - 4 episodes   - 5 min per ep       - Comedy, Slice of Life                                                                    - https://myanimelist.net/anime/42145
Human Lost feat. J. Balvin                                                                               - None  - 2019 - 1 episode    - 3 min              - Music, Sci-Fi                                                                            - https://myanimelist.net/anime/40792
Hwasan Golae                                                                                             - None  - 2015 - 1 episode    - 1 hr 10 min        - Horror, Suspense                                                                         - https://myanimelist.net/anime/34674
Hyoutan Suzume                                                                                           - 5.54  - 1959 - 1 episode    - 54 min             - Fantasy                                                                                  - https://myanimelist.net/anime/16007
Hyper Sweet Power                                                                                        - 5.39  - 2008 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/38913
I Want Nothing                                                                                           - 5.14  - 2008 - 1 episode    - 2 min              - Avant Garde, Music                                                                       - https://myanimelist.net/anime/38795
Idoly Pride                                                                                              - 7.43  - 2021 - 12 episodes  - 23 min per ep      - Idols (Female), Music                                                                    - https://myanimelist.net/anime/40842
Iinari! Saimin Kanojo                                                                                    - 6.33  - 2015 - 2 episodes   - 15 min per ep      - Hentai                                                                                   - https://myanimelist.net/anime/24273
Iiwake Love Song                                                                                         - 5.78  - 2011 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/40709
Ikkyuu-san (1978)                                                                                        - 6.31  - 1978 - 26 episodes  - 24 min per ep      - School, Shounen, Sports, Team Sports                                                     - https://myanimelist.net/anime/19947
In Motion                                                                                                - None  - 2002 - 1 episode    - 4 min              - Action, Music                                                                            - https://myanimelist.net/anime/53173
Inamori Asuto no Soccer Kyoushitsu                                                                       - None  - 2018 - 1 episode    - 3 min              - Sports, Strategy Game, Team Sports                                                       - https://myanimelist.net/anime/51125
Inochikaragara                                                                                           - None  - 2023 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/54467
Inumarudashi                                                                                             - 5.10  - 2011 - 4 episodes   - 3 min per ep       - Childcare, Comedy, Gag Humor                                                             - https://myanimelist.net/anime/10847
Isekai Cheat Magician                                                                                    - 5.46  - 2019 - 12 episodes  - 23 min per ep      - Action, Adventure, Fantasy, Isekai                                                       - https://myanimelist.net/anime/37744
Isekai Quartet Movie: Another World                                                                      - 7.48  - 2022 - 1 episode    - 1 hr 52 min        - Comedy, Fantasy, Isekai, Parody                                                          - https://myanimelist.net/anime/41567
Isekai Quartet                                                                                           - 7.39  - 2019 - 12 episodes  - 11 min per ep      - Comedy, Fantasy, Isekai, Parody                                                          - https://myanimelist.net/anime/38472
Isekai Yakkyoku                                                                                          - 7.31  - 2022 - 12 episodes  - 23 min per ep      - Fantasy, Isekai, Medical, Reincarnation                                                  - https://myanimelist.net/anime/49438
It's Been A Long Time                                                                                    - None  - 2021 - 1 episode    - 1 min              - Music                                                                                    - https://myanimelist.net/anime/49855
I~ya I~ya I~ya                                                                                           - None  - 2017 - 1 episode    - 3 min              - Music                                                                                    - https://myanimelist.net/anime/41240
Jam the Housnail                                                                                         - None  - 1996 - 15 episodes  - 5 min per ep       - Adventure, Kids                                                                          - https://myanimelist.net/anime/29367
Jashin-chan Dropkick                                                                                     - 7.03  - 2018 - 11 episodes  - 23 min per ep      - CGDCT, Comedy, Gag Humor, Mythology, Supernatural                                        - https://myanimelist.net/anime/36906
Jia You Ernu                                                                                             - None  - 2008 - 367 episodes - 24 min per ep      - Kids                                                                                     - https://myanimelist.net/anime/45919
Jibaku Shounen Hanako-kun                                                                                - 7.84  - 2020 - 12 episodes  - 24 min per ep      - Mythology, School, Shounen, Supernatural                                                 - https://myanimelist.net/anime/39534
Jingju Mao Zhi Xinnian de Maoxian                                                                        - None  - 2017 - 52 episodes  - 12 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                 - https://myanimelist.net/anime/42144
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season                                           - 8.44  - 2015 - 24 episodes  - 23 min per ep      - Action, Adventure, Shounen, Supernatural                                                 - https://myanimelist.net/anime/26055
Jormungand: Perfect Order                                                                                - 7.90  - 2012 - 12 episodes  - 24 min per ep      - Action, Adventure, Organized Crime, Seinen                                               - https://myanimelist.net/anime/13331
Joukei                                                                                                   - None  - 2012 - 7 episodes   - 1 min per ep       - Slice of Life                                                                            - https://myanimelist.net/anime/37485
Juedui Lingyu A. F.                                                                                      - None  - 2015 - 10 episodes  - 11 min per ep      - Adventure, Fantasy                                                                       - https://myanimelist.net/anime/47199
Jujutsu Kaisen 2nd Season Recap                                                                          - None  - 2023 - 2 episodes   - 23 min per ep      - Action, Fantasy, School, Shounen                                                         - https://myanimelist.net/anime/56174
Jujutsu Kaisen 2nd Season Recaps                                                                         - None  - 2023 - 2 episodes   - 23 min per ep      - Action, Fantasy, School, Shounen                                                         - https://myanimelist.net/anime/56243
Jujutsu Kaisen Kanwa                                                                                     - None  - 2023 - 2 episodes   - 24 min per ep      - Action, Fantasy, School, Shounen                                                         - https://myanimelist.net/anime/56258
Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls                                                 - 5.72  - 1987 - 1 episode    - 56 min             - Action, Adventure, Drama, Mecha, Sci-Fi, Space                                           - https://myanimelist.net/anime/2600
Kai Byoui Ramune                                                                                         - 7.15  - 2021 - 12 episodes  - 23 min per ep      - Medical, Mystery, Psychological, Shounen, Supernatural                                   - https://myanimelist.net/anime/42822
Kaijuu                                                                                                   - 5.44  - 2012 - 1 episode    - 1 min              - Music                                                                                    - https://myanimelist.net/anime/36088
Kakumeiki Valvrave 2nd Season                                                                            - 7.26  - 2013 - 12 episodes  - 24 min per ep      - Action, Mecha, Military, Sci-Fi, Space                                                   - https://myanimelist.net/anime/18295
Kakutou Bijin Wulong                                                                                     - 6.56  - 2005 - 25 episodes  - 25 min per ep      - Action, Ecchi, Martial Arts                                                              - https://myanimelist.net/anime/913
Kanadian Families: Episode Zero                                                                          - 5.53  - 2015 - 1 episode    - 17 min             - Comedy, Slice of Life                                                                    - https://myanimelist.net/anime/30743
Kanojo ga Koushaku-tei ni Itta Riyuu                                                                     - 7.50  - 2023 - 12 episodes  - 23 min per ep      - Fantasy, Isekai, Reincarnation, Romance                                                  - https://myanimelist.net/anime/52308
Karakai Jouzu no Takagi-san Movie                                                                        - 8.50  - 2022 - 1 episode    - 1 hr 13 min        - Romantic Subtext, School, Shounen                                                        - https://myanimelist.net/anime/49722
Kataku                                                                                                   - 6.01  - 1979 - 1 episode    - 19 min             - Historical, Mythology, Supernatural                                                      - https://myanimelist.net/anime/7170
Katarina to Manabou                                                                                      - 5.61  - 2020 - 9 episodes   - 44 sec per ep      - Comedy                                                                                   - https://myanimelist.net/anime/42194
Kawaii dake ja Nai Shikimori-san                                                                         - 6.92  - 2022 - 12 episodes  - 23 min per ep      - Comedy, Romance, School                                                                  - https://myanimelist.net/anime/45613
Kemono Jihen                                                                                             - 7.39  - 2021 - 12 episodes  - 23 min per ep      - Action, Mystery, Mythology, Shounen, Supernatural                                        - https://myanimelist.net/anime/40908
Kemono no Souja Erin                                                                                     - 8.31  - 2009 - 50 episodes  - 25 min per ep      - Drama, Fantasy                                                                           - https://myanimelist.net/anime/5420
Kenja no Mago                                                                                            - 6.62  - 2019 - 12 episodes  - 23 min per ep      - Action, Comedy, Fantasy, Isekai, Reincarnation, Romance                                  - https://myanimelist.net/anime/36407
Kerokero Keroppi: Hasunoue Town Kiki Ippatsu!                                                            - None  - 2006 - 6 episodes   - 24 min per ep      - Fantasy, Kids                                                                            - https://myanimelist.net/anime/22651
Kimetsu no Yaiba: Mugen Ressha-hen                                                                       - 8.39  - 2021 - 7 episodes   - 24 min per ep      - Action, Fantasy, Historical, Shounen                                                     - https://myanimelist.net/anime/49926
Kimi to, Kono Shunkan                                                                                    - 5.65  - 2020 - 1 episode    - 2 min              - Music                                                                                    - https://myanimelist.net/anime/52529
King of Prism All Stars: Prism Show☆Best Ten                                                             - 6.12  - 2020 - 1 episode    - 1 hr 5 min         - Idols (Male), Music, Shoujo                                                              - https://myanimelist.net/anime/40543
King of Prism: Pride the Hero                                                                            - 6.89  - 2017 - 1 episode    - 1 hr 9 min         - Idols (Male), Music, Sports                                                              - https://myanimelist.net/anime/34032
Kingdom 4th Season                                                                                       - 8.74  - 2022 - 26 episodes  - 24 min per ep      - Action, Historical, Military, Seinen                                                     - https://myanimelist.net/anime/50160
Kiss made, Ato 1 Byou.                                                                                   - None  - 2018 - 30 episodes  - 1 min per ep       - Romance, School, Shoujo                                                                  - https://myanimelist.net/anime/38164
Komachi to Dangorou                                                                                      - 5.15  - 2012 - 4 episodes   - 8 min per ep       - Adventure, Comedy, Kids, Sci-Fi                                                          - https://myanimelist.net/anime/16389
Komada Jouryuusho e Youkoso                                                                              - None  - 2023 - 1 episode    - 1 hr 31 min        - Gourmet, Workplace                                                                       - https://myanimelist.net/anime/55149
Konglong Wang                                                                                            - None  - 2018 - 1 episode    - 1 hr 35 min        - Adventure, Historical, Kids                                                              - https://myanimelist.net/anime/45061
Kono Danshi, Uchuujin to Tatakaemasu.                                                                    - 6.75  - 2011 - 1 episode    - 28 min             - Action, Boys Love, Fantasy, Super Power, Supernatural                                    - https://myanimelist.net/anime/11355
Kono Healer, Mendokusai                                                                                  - 6.35  - 2022 - 12 episodes  - 23 min per ep      - Adventure, Comedy, Fantasy                                                               - https://myanimelist.net/anime/48742
Kore wa Zombie desu ka? OVA                                                                              - 7.37  - 2011 - 2 episodes   - 24 min per ep      - Action, Comedy, Ecchi, Harem, Supernatural                                               - https://myanimelist.net/anime/10209
Kotarou wa Hitorigurashi                                                                                 - 8.22  - 2022 - 10 episodes  - 27 min per ep      - Childcare, Comedy, Seinen, Slice of Life                                                 - https://myanimelist.net/anime/49909
Kotoba Uta                                                                                               - 5.70  - 2022 - 1 episode    - 2 min              - Music                                                                                    - https://myanimelist.net/anime/52543
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi                                        - 7.14  - 2004 - 26 episodes  - 1 min per ep       - Comedy, Mecha, Sci-Fi                                                                    - https://myanimelist.net/anime/3485
Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone                                                       - 6.65  - 2018 - 1 episode    - 1 hr 30 min        - Adventure, Drama, Mecha, Sci-Fi                                                          - https://myanimelist.net/anime/35135
Koutetsujou no Kabaneri Movie 3: Unato Kessen                                                            - 7.69  - 2019 - 1 episode    - 1 hr 22 min        - Action, Drama, Fantasy, Gore, Historical, Horror, Survival                               - https://myanimelist.net/anime/34544
Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai                                           - 6.25  - 2019 - 12 episodes  - 14 min per ep      - Action, Adventure, Military                                                              - https://myanimelist.net/anime/39589
Koyomimonogatari                                                                                         - 7.62  - 2016 - 12 episodes  - 14 min per ep      - Comedy, Mystery, Supernatural                                                            - https://myanimelist.net/anime/32268
Kuaile Dudu                                                                                              - None  - 2007 - 104 episodes - 13 min per ep      - Kids                                                                                     - https://myanimelist.net/anime/45216
Kuaile Jingling                                                                                          - None  - 2008 - 26 episodes  - 22 min per ep      - Fantasy, Kids                                                                            - https://myanimelist.net/anime/45906
Kubo-san wa Mob wo Yurusanai                                                                             - 7.59  - 2023 - 12 episodes  - 24 min per ep      - Comedy, Romance, School, Seinen                                                          - https://myanimelist.net/anime/51815
Kun Bing Zhi Long PV                                                                                     - None  - 2016 - 1 episode    - 1 min              - Action, Drama, Horror, Mystery, Sci-Fi, Suspense                                         - https://myanimelist.net/anime/54287
Kunoichi Tsubaki no Mune no Uchi                                                                         - 7.16  - 2022 - 13 episodes  - 23 min per ep      - CGDCT, Comedy, Martial Arts, Shounen                                                     - https://myanimelist.net/anime/50338
Kupu~!! Mamegoma!                                                                                        - None  - 2009 - 51 episodes  - 12 min per ep      - Kids                                                                                     - https://myanimelist.net/anime/5809
Kurage Nasu                                                                                              - 5.72  - 2013 - 1 episode    - 4 min              - Music                                                                                    - https://myanimelist.net/anime/39201
Kuwagata Tsumami                                                                                         - None  - 2005 - 84 episodes  - 3 min per ep       - Comedy                                                                                   - https://myanimelist.net/anime/18773
Kyochuu Rettou Movie                                                                                     - 4.58  - 2020 - 1 episode    - 1 hr 16 min        - Gore, Horror, Survival, Suspense                                                         - https://myanimelist.net/anime/40332
Kyomu Senshi Miroku                                                                                      - 5.71  - 1989 - 6 episodes   - 25 min per ep      - Action, Fantasy, Historical, Mythology, Samurai, Sci-Fi, Supernatural                    - https://myanimelist.net/anime/9691
Kyoto Teramachi Sanjou no Holmes                                                                         - 6.73  - 2018 - 12 episodes  - 23 min per ep      - Detective, Drama, Mystery, Romantic Subtext, Workplace                                   - https://myanimelist.net/anime/37458
Kyoukai Senki: Kyokkou no Souki                                                                          - None  - 2023 - 6 episodes   - 10 min per ep      - Action, Mecha, Sci-Fi                                                                    - https://myanimelist.net/anime/54495
Kyoukaisen                                                                                               - 7.07  - 2021 - 1 episode    - 5 min              - Music, Mystery, Psychological                                                            - https://myanimelist.net/anime/50098
Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo                                                        - None  - 1998 - 1 episode    - 45 min             - Fantasy, Kids, Supernatural                                                              - https://myanimelist.net/anime/27847
Kyousou Giga (TV)                                                                                        - 7.71  - 2013 - 10 episodes  - 25 min per ep      - Action, Fantasy                                                                          - https://myanimelist.net/anime/19703
Ladyspo                                                                                                  - 3.10  - 2018 - 12 episodes  - 4 min per ep       - Action, Comedy, Sci-Fi                                                                   - https://myanimelist.net/anime/37448
Lao Fu Zi Shui Hu Chuan                                                                                  - 6.09  - 1982 - 1 episode    - 1 hr 12 min        - Comedy, Historical, Seinen                                                               - https://myanimelist.net/anime/30096
Levain Cup x Kamiusagi Rope                                                                              - None  - 2016 - 7 episodes   - 1 min per ep       - Comedy, Slice of Life                                                                    - https://myanimelist.net/anime/35309
Liang Ge Qiao Gongzhu                                                                                    - None  - 2018 - 1 episode    - 1 hr 29 min        - Adventure, Fantasy                                                                       - https://myanimelist.net/anime/45075
Love Stage!!                                                                                             - 7.19  - 2014 - 10 episodes  - 23 min per ep      - Adult Cast, Boys Love, Comedy, Otaku Culture, Romance, Showbiz                           - https://myanimelist.net/anime/21105
Lovely Series                                                                                            - 4.71  - 1985 - 2 episodes   - 23 min per ep      - Hentai                                                                                   - https://myanimelist.net/anime/14207
Luo Xiao Hei Zhan Ji: Fan Wai                                                                            - 6.35  - 2011 - 5 episodes   - 1 min per ep       - Comedy, Music, Parody, School                                                            - https://myanimelist.net/anime/36588
Lupin III: Part 6 - Jidai                                                                                - 7.34  - 2021 - 1 episode    - 22 min             - Action, Adult Cast, Adventure, Comedy, Mystery, Seinen                                   - https://myanimelist.net/anime/50094
Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu                                                          - 6.66  - 2014 - 13 episodes  - 2 min per ep       - Comedy                                                                                   - https://myanimelist.net/anime/27857
Madeob Bus Tayo                                                                                          - None  - 2020 - 10 episodes  - 12 min per ep      - Kids                                                                                     - https://myanimelist.net/anime/51753
Madou King Granzort: Saigo no Magical Taisen                                                             - 6.43  - 1990 - 2 episodes   - 28 min per ep      - Action, Comedy, Fantasy, Mecha, Sci-Fi                                                   - https://myanimelist.net/anime/7090
Magic Knight Rayearth II                                                                                 - 7.52  - 1995 - 29 episodes  - 24 min per ep      - Adventure, Drama, Fantasy, Isekai, Mahou Shoujo, Mecha, Romance, Shoujo                  - https://myanimelist.net/anime/1563
