Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                                                       - Link
Furueru Kuchibiru Episode 0                                                                          - 6.75  - 2014 - 1 episode(s)       - 24 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/24987
G-9                                                                                                  - 5.98  - 2006 - 1 episode(s)       - 17 min.               - Fantasy                                                                                                                                                        - https://myanimelist.net/anime/5785
Garon                                                                                                - 5.80  - 2013 - 1 episode(s)       - 22 min.               - Sci-Fi                                                                                                                                                         - https://myanimelist.net/anime/30362
Gaza: Changing the World                                                                             - 5.66  - 2015 - 1 episode(s)       - 2 min.                - Drama, Supernatural                                                                                                                                            - https://myanimelist.net/anime/32581
Genki-kun no Oshougatsu @ Tokyo-eki                                                                  - 3.79  - 2012 - 1 episode(s)       - 5 min.                - Slice of Life                                                                                                                                                  - https://myanimelist.net/anime/36744
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi              - 7.09  - 2006 - 1 episode(s)       - 3 min.                - Comedy, Mecha, Sci-Fi                                                                                                                                          - https://myanimelist.net/anime/10948
Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven                                  - 8.09  - 2006 - 1 episode(s)       - 2 hr. 41 min.         - Action, Mecha, Sci-Fi                                                                                                                                          - https://myanimelist.net/anime/2448
Giant Robo                                                                                           - 5.97  - 2007 - 1 episode(s)       - 4 min.                - Action, Mecha                                                                                                                                                  - https://myanimelist.net/anime/34622
Girls Bravo: Second Season                                                                           - 6.83  - 2005 - 13 episode(s)      - 23 min. per ep.       - Comedy, Ecchi, Fantasy, Harem, Romance, School                                                                                                                 - https://myanimelist.net/anime/487
Girls und Panzer der Film Specials                                                                   - 7.37  - 2016 - 3 episode(s)       - 15 min. per ep.       - Military, School                                                                                                                                               - https://myanimelist.net/anime/32740
Goddamn                                                                                              - 5.96  - 1990 - 2 episode(s)       - 32 min. per ep.       - Action, Cars, Seinen, Sports                                                                                                                                   - https://myanimelist.net/anime/9646
Golden Boy                                                                                           - 8.04  - 1995 - 6 episode(s)       - 29 min. per ep.       - Adventure, Comedy, Ecchi                                                                                                                                       - https://myanimelist.net/anime/268
Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai                                           - 6.27  - 2015 - 1 episode(s)       - 23 min.               - Action, Sci-Fi                                                                                                                                                 - https://myanimelist.net/anime/31065
HEROISM++                                                                                            - N/A   - 2016 - 1 episode(s)       - 1 sec.                - Music                                                                                                                                                          - https://myanimelist.net/anime/34947
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi                                                  - N/A   - 2018 - 1 episode(s)       - 24 min.               - Slice of Life, Fantasy, Seinen                                                                                                                                 - https://myanimelist.net/anime/37109
Hamaneko                                                                                             - 5.08  - 2014 - 1 episode(s)       - 22 min.               - Slice of Life                                                                                                                                                  - https://myanimelist.net/anime/36622
Happy Birthday: Inochi Kagayaku Toki                                                                 - 7.40  - 1999 - 1 episode(s)       - 1 hr. 19 min.         - Drama, Kids, Slice of Life                                                                                                                                     - https://myanimelist.net/anime/9931
Haru wa Kuru                                                                                         - 5.87  - 2012 - 1 episode(s)       - 4 min.                - Adventure                                                                                                                                                      - https://myanimelist.net/anime/13255
Harukanaru Toki no Naka de: Ajisai Yumegatari                                                        - 6.40  - 2002 - 2 episode(s)       - 30 min. per ep.       - Adventure, Fantasy, Romance, Supernatural, Demons, Historical, Drama, Shoujo                                                                                   - https://myanimelist.net/anime/647
Hayate no Gotoku! Heaven Is a Place on Earth                                                         - 7.24  - 2011 - 1 episode(s)       - 1 hr. 9 min.          - Harem, Comedy, Parody, Shounen                                                                                                                                 - https://myanimelist.net/anime/9958
Hayou no Tsurugi: Shikkoku no Mashou                                                                 - 5.97  - 1992 - 2 episode(s)       - 30 min. per ep.       - Supernatural, Fantasy, Shoujo                                                                                                                                  - https://myanimelist.net/anime/5930
Heartful Maman The Animation                                                                         - 6.53  - 2017 - 1 episode(s)       - 25 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/36010
Heisei Jogakuen Kagai Lesson                                                                         - 4.71  - 2001 - 1 episode(s)       - 20 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/5545
Hellsing: The Dawn                                                                                   - 7.32  - 2011 - 3 episode(s)       - 10 min. per ep.       - Action, Horror, Supernatural, Vampire, Seinen                                                                                                                  - https://myanimelist.net/anime/11077
Hibi no Awa                                                                                          - 5.35  - 2014 - 1 episode(s)       - 5 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/34418
Hidamari Sketch: Sae Hiro Sotsugyou-hen                                                              - 8.13  - 2013 - 2 episode(s)       - 23 min. per ep.       - Slice of Life, Comedy, School, Seinen                                                                                                                          - https://myanimelist.net/anime/17739
Higashi no Eden: Falling Down                                                                        - 7.51  - 2009 - 1 episode(s)       - 4 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/6399
High & Low: G-Sword                                                                                  - 4.31  - 2017 - 5 episode(s)       - 56 sec. per ep.       - Action, Drama, Shounen                                                                                                                                         - https://myanimelist.net/anime/35156
Highway Jenny                                                                                        - 5.17  - 2006 - 1 episode(s)       - 28 min.               - Fantasy                                                                                                                                                        - https://myanimelist.net/anime/6181
Hitori no Shita: The Outcast 2nd Season                                                              - 7.18  - 2017 - Unknown episode(s) - 24 min.               - Action, Super Power, Supernatural                                                                                                                              - https://myanimelist.net/anime/35333
Hokenshitsu de Aimashou                                                                              - 4.85  - 1999 - 1 episode(s)       - 44 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/9503
Hong Ling Jin Xia                                                                                    - 5.91  - 2010 - 1 episode(s)       - 4 min.                - Action, School                                                                                                                                                 - https://myanimelist.net/anime/30058
Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2                                                  - 6.63  - 2015 - 1 episode(s)       - 26 min.               - Harem, Hentai, School                                                                                                                                          - https://myanimelist.net/anime/31518
Honoo no Haramase Tenkousei                                                                          - 6.86  - 2006 - 3 episode(s)       - 30 min. per ep.       - Harem, Hentai, School, Yuri                                                                                                                                    - https://myanimelist.net/anime/4399
Hoshi no Orpheus                                                                                     - 5.45  - 1979 - 1 episode(s)       - 1 hr. 20 min.         - Fantasy, Kids                                                                                                                                                  - https://myanimelist.net/anime/2876
Hug tto! Precure♡Futari wa Precure                                                                   - N/A   - 2018 - 1 episode(s)       - 2 hr.                 - Action, Comedy, Drama, Ecchi, Fantasy, Historical, Kids, Magic, Music, Mystery, Romance, School, Seinen, Shoujo, Slice of Life, Sports, Supernatural, Thriller - https://myanimelist.net/anime/37501
Hurricane Live! 2033                                                                                 - 6.75  - 1990 - 7 episode(s)       - 4 min. per ep.        - Music                                                                                                                                                          - https://myanimelist.net/anime/5036
Iczer-Girl Iczelion                                                                                  - 5.72  - 1995 - 2 episode(s)       - 27 min. per ep.       - Action, Adventure, Sci-Fi                                                                                                                                      - https://myanimelist.net/anime/1831
Imouto Paradise! 3                                                                                   - N/A   - 2018 - Unknown episode(s) - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/37360
Innocent Venus                                                                                       - 6.91  - 2006 - 12 episode(s)      - 23 min. per ep.       - Adventure, Drama, Mecha, Military, Sci-Fi                                                                                                                      - https://myanimelist.net/anime/1230
Instant Music                                                                                        - 4.74  - 1998 - 1 episode(s)       - 3 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/30424
Ishitsubutsu Toriatsukaijo                                                                           - 5.48  - 2012 - 1 episode(s)       - 4 min.                - Drama, Music                                                                                                                                                   - https://myanimelist.net/anime/32845
JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends                                 - N/A   - 2018 - Unknown episode(s) - Unknown               - Hentai, School                                                                                                                                                 - https://myanimelist.net/anime/37224
Jie Mo Ren                                                                                           - 6.50  - 2016 - 14 episode(s)      - 13 min. per ep.       - Action, Mystery, Supernatural, Fantasy                                                                                                                         - https://myanimelist.net/anime/33309
Joker Game: Kuroneko Yoru no Bouken                                                                  - 6.68  - 2016 - 2 episode(s)       - 4 min. per ep.        - Military, Historical, Drama                                                                                                                                    - https://myanimelist.net/anime/33129
Juuippiki no Neko to Ahoudori                                                                        - 5.90  - 1986 - 1 episode(s)       - 1 hr. 30 min.         - Kids, Adventure, Fantasy                                                                                                                                       - https://myanimelist.net/anime/6072
Kabuki-bu!: Oogiri "Chiyocolate-gassen"                                                              - 5.42  - 2017 - 1 episode(s)       - Unknown               - School                                                                                                                                                         - https://myanimelist.net/anime/35416
Kagaku Bouken-tai Tansar 5                                                                           - 6.31  - 1979 - 34 episode(s)      - 24 min. per ep.       - Adventure, Mystery, Sci-Fi, Supernatural                                                                                                                       - https://myanimelist.net/anime/10965
Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku                                                           - 5.99  - 2016 - 12 episode(s)      - 5 min. per ep.        - Comedy, Parody, Fantasy                                                                                                                                        - https://myanimelist.net/anime/33011
Kaleido Star: Good da yo! Goood!!                                                                    - 6.96  - 2006 - 1 episode(s)       - 26 min.               - Comedy                                                                                                                                                         - https://myanimelist.net/anime/1501
Kamiusagi Rope 2 Specials                                                                            - 4.06  - 2012 - 4 episode(s)       - 2 min. per ep.        - Comedy, Slice of Life                                                                                                                                          - https://myanimelist.net/anime/30149
