Title                                                              - Score - Year - Num Eps            - Duration             - Genre(s)                                                                 - Link
Kishin Douji Zenki                                                 - 7.07  - 1995 - 51 episode(s)      - 24 min. per ep.      - Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen            - https://myanimelist.net/anime/1573
Kiss yori...                                                       - 5.95  - 1999 - 3 episode(s)       - 30 min. per ep.      - Hentai                                                                   - https://myanimelist.net/anime/3543
Kiznaiver                                                          - 7.60  - 2016 - 12 episode(s)      - 24 min. per ep.      - Sci-Fi, Drama, Romance                                                   - https://myanimelist.net/anime/31798
Kobe to Watashi                                                    - 4.56  - 2010 - 1 episode(s)       - 4 min.               - Comedy, Slice of Life                                                    - https://myanimelist.net/anime/8925
Koihime†Musou                                                      - 6.86  - 2008 - 12 episode(s)      - 25 min. per ep.      - Action, Adventure, Historical, Ecchi, Martial Arts, Fantasy              - https://myanimelist.net/anime/4262
Komadori Eiga: Komaneko                                            - 6.38  - 2006 - 1 episode(s)       - 58 min.              - Slice of Life, Kids                                                      - https://myanimelist.net/anime/7547
Koneko no Studio                                                   - 6.11  - 1959 - 1 episode(s)       - 16 min.              - Comedy                                                                   - https://myanimelist.net/anime/6994
Kono Danshi, Ningyo Hiroimashita.                                  - 7.66  - 2012 - 1 episode(s)       - 28 min.              - Fantasy, Shounen Ai                                                      - https://myanimelist.net/anime/15439
Kosys! Kochira Keihime Tetsudou: Kouhou System-ka                  - 4.25  - 2014 - 2 episode(s)       - 20 min. per ep.      - Comedy, Slice of Life                                                    - https://myanimelist.net/anime/23733
Koufuku Graffiti                                                   - 6.83  - 2015 - 12 episode(s)      - 24 min. per ep.      - Slice of Life, Comedy, Seinen                                            - https://myanimelist.net/anime/24629
Kurage no Shokudou                                                 - 6.28  - 2016 - 1 episode(s)       - 29 min.              - Slice of Life, Drama                                                     - https://myanimelist.net/anime/29301
Kurokami The Animation                                             - 7.25  - 2009 - 23 episode(s)      - 23 min. per ep.      - Action, Martial Arts, Super Power                                        - https://myanimelist.net/anime/5079
Kuroshitsuji Recap                                                 - 7.32  - 2009 - 1 episode(s)       - 24 min.              - Action, Demons, Fantasy, Shounen, Supernatural                           - https://myanimelist.net/anime/6163
Kuusen Madoushi Kouhosei no Kyoukan OVA                            - 6.47  - 2016 - 1 episode(s)       - 23 min.              - Action, Drama, Fantasy, Magic, School                                    - https://myanimelist.net/anime/31156
Kyoukai no Rinne (TV) 2nd Season                                   - 7.28  - 2016 - 25 episode(s)      - 24 min. per ep.      - Comedy, Supernatural, Romance, School, Shounen                           - https://myanimelist.net/anime/31610
Kyuumei Senshi Nanosaver                                           - 5.50  - 1997 - 28 episode(s)      - 25 min. per ep.      - Adventure, Shounen                                                       - https://myanimelist.net/anime/27393
Lady Georgie                                                       - 7.26  - 1983 - 45 episode(s)      - 24 min. per ep.      - Drama, Historical, Romance, Shoujo                                       - https://myanimelist.net/anime/2542
Licca-chan to Mahou no Kuni                                        - 4.29  - 2009 - 7 episode(s)       - 6 min. per ep.       - Fantasy, Kids                                                            - https://myanimelist.net/anime/22421
Little Witch Academia (TV)                                         - 8.14  - 2017 - 25 episode(s)      - 24 min. per ep.      - Adventure, Comedy, Fantasy, Magic, School                                - https://myanimelist.net/anime/33489
Little Witch Academia: Mahoujikake no Parade                       - 7.89  - 2015 - 1 episode(s)       - 53 min.              - Adventure, Comedy, Magic, Fantasy, School                                - https://myanimelist.net/anime/19489
Lost Forest                                                        - 5.48  - 2012 - 1 episode(s)       - 5 min.               - Music                                                                    - https://myanimelist.net/anime/21089
Luck &amp; Logic                                                   - 6.23  - 2016 - 12 episode(s)      - 24 min. per ep.      - Action, Fantasy                                                          - https://myanimelist.net/anime/32083
Lupin III: Napoleon no Jisho wo Ubae                               - 6.90  - 1991 - 1 episode(s)       - 1 hr. 30 min.        - Action, Adventure, Comedy, Shounen                                       - https://myanimelist.net/anime/1423
Macross Δ Movie: Gekijou no Walküre                                - 7.05  - 2018 - 1 episode(s)       - Unknown              - Action, Military, Sci-Fi, Music, Space, Romance, Mecha                   - https://myanimelist.net/anime/36077
Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!          - 6.24  - 2010 - 1 episode(s)       - 1 min.               - Comedy                                                                   - https://myanimelist.net/anime/8792
Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou             - 6.48  - 1980 - 26 episode(s)      - 25 min. per ep.      - Adventure, Fantasy                                                       - https://myanimelist.net/anime/3876
Magical★Taruruuto-kun Movie                                        - 6.08  - 1991 - 1 episode(s)       - 50 min.              - Adventure, Comedy, Ecchi, Fantasy, Magic, School                         - https://myanimelist.net/anime/22827
Magical★Taruruuto-kun                                              - 6.69  - 1990 - 87 episode(s)      - 20 min. per ep.      - Adventure, Comedy, Ecchi, Fantasy, Magic, School                         - https://myanimelist.net/anime/5274
Mahou Shoujo-tai Arusu                                             - 7.19  - 2004 - 40 episode(s)      - 9 min. per ep.       - Adventure, Comedy, Fantasy, Magic                                        - https://myanimelist.net/anime/872
Mahoutsukai Sally 2                                                - 6.48  - 1989 - 88 episode(s)      - 20 min. per ep.      - Comedy, Magic, Shoujo                                                    - https://myanimelist.net/anime/3875
Majimoji Rurumo                                                    - 6.91  - 2014 - 12 episode(s)      - 24 min. per ep.      - Comedy, Magic, Ecchi, Fantasy, School, Shounen                           - https://myanimelist.net/anime/23945
Mameneko                                                           - 5.84  - 2018 - 12 episode(s)      - 3 min. per ep.       - Slice of Life                                                            - https://myanimelist.net/anime/36728
Manga Sarutobi Sasuke                                              - 6.80  - 1979 - 24 episode(s)      - 20 min. per ep.      - Adventure, Comedy, Historical, Supernatural                              - https://myanimelist.net/anime/5091
Mashin Eiyuuden Wataru 2                                           - 6.96  - 1990 - 46 episode(s)      - 20 min. per ep.      - Adventure, Comedy, Mecha                                                 - https://myanimelist.net/anime/4807
Megazone 23                                                        - 6.93  - 1985 - 4 episode(s)       - 1 hr. 7 min. per ep. - Action, Sci-Fi, Music, Mystery, Romance, Mecha                           - https://myanimelist.net/anime/1935
Midori no Makibao                                                  - 6.65  - 1996 - 61 episode(s)      - 24 min. per ep.      - Sports, Comedy                                                           - https://myanimelist.net/anime/3550
Mikakunin de Shinkoukei                                            - 7.55  - 2014 - 12 episode(s)      - 23 min. per ep.      - Slice of Life, Comedy, Romance, School                                   - https://myanimelist.net/anime/20541
Mirai Keisatsu Urashiman                                           - 6.82  - 1983 - 50 episode(s)      - 23 min. per ep.      - Action, Sci-Fi, Comedy, Police                                           - https://myanimelist.net/anime/2933
Mirai Nikki (TV)                                                   - 7.91  - 2011 - 26 episode(s)      - 23 min. per ep.      - Action, Psychological, Supernatural, Thriller, Mystery, Shounen          - https://myanimelist.net/anime/10620
Mirai Nikki                                                        - 7.47  - 2010 - 1 episode(s)       - 8 min.               - Action, Shounen, Supernatural                                            - https://myanimelist.net/anime/8460
Mister Ajikko Special                                              - 6.66  - 1989 - 1 episode(s)       - 23 min.              - Comedy, Shounen                                                          - https://myanimelist.net/anime/25053
Mitsudomoe Zouryouchuu!                                            - 7.79  - 2011 - 8 episode(s)       - 24 min. per ep.      - Slice of Life, Comedy, School                                            - https://myanimelist.net/anime/9510
Mobile Suit Gundam AGE                                             - 6.57  - 2011 - 49 episode(s)      - 24 min. per ep.      - Action, Mecha, Sci-Fi, Space                                             - https://myanimelist.net/anime/10808
Mobile Suit Gundam SEED Destiny                                    - 7.32  - 2004 - 50 episode(s)      - 24 min. per ep.      - Action, Space, Mecha, Romance, Military, Drama, Sci-Fi                   - https://myanimelist.net/anime/94
Moetan                                                             - 6.52  - 2007 - 12 episode(s)      - 24 min. per ep.      - Comedy, Ecchi, Magic, School                                             - https://myanimelist.net/anime/2367
Momo Kyun Sword                                                    - 5.67  - 2014 - 12 episode(s)      - 24 min. per ep.      - Comedy, Ecchi, Fantasy                                                   - https://myanimelist.net/anime/22225
Mugen Kouro                                                        - 5.14  - 2008 - 4 episode(s)       - 2 min. per ep.       - Action, Sci-Fi, Space                                                    - https://myanimelist.net/anime/5322
Muumin (1972)                                                      - 6.70  - 1972 - 52 episode(s)      - 25 min. per ep.      - Adventure, Comedy, Fantasy, Slice of Life                                - https://myanimelist.net/anime/8235
Nagasaki 1945: Angelus no Kane                                     - 6.21  - 2005 - 1 episode(s)       - 1 hr. 20 min.        - Drama, Historical, Military                                              - https://myanimelist.net/anime/3465
Natsu no Ginkei                                                    - 4.07  - 2014 - 1 episode(s)       - 6 min.               - Music                                                                    - https://myanimelist.net/anime/32857
Nejimaki Seirei Senki: Tenkyou no Alderamin                        - 7.90  - 2016 - 13 episode(s)      - 23 min. per ep.      - Action, Adventure, Fantasy, Military                                     - https://myanimelist.net/anime/31764
Nekogami Yaoyorozu                                                 - 6.70  - 2011 - 12 episode(s)      - 23 min. per ep.      - Slice of Life, Comedy, Supernatural, Seinen                              - https://myanimelist.net/anime/9934
Nekojiru Gekijou Jirujiru Original                                 - 6.60  - 1999 - 27 episode(s)      - 1 min. per ep.       - Action, Comedy                                                           - https://myanimelist.net/anime/1062
Nerima Daikon Brothers                                             - 7.44  - 2006 - 12 episode(s)      - 24 min. per ep.      - Comedy, Music                                                            - https://myanimelist.net/anime/1655
Netorare: Tanabe Yuuka no Dokuhaku                                 - 5.64  - 2010 - 1 episode(s)       - 17 min.              - Hentai                                                                   - https://myanimelist.net/anime/9375
Night Walker: Mayonaka no Tantei                                   - 7.05  - 1998 - 12 episode(s)      - 25 min. per ep.      - Action, Comedy, Horror, Mystery, Vampire                                 - https://myanimelist.net/anime/621
Ninjutsu Hinotama Kozou: Edo no Maki                               - 3.98  - 1935 - 1 episode(s)       - 1 min.               - Action                                                                   - https://myanimelist.net/anime/6833
Norakuro Gochou                                                    - 5.02  - 1934 - 1 episode(s)       - 10 min.              - Adventure                                                                - https://myanimelist.net/anime/4394
Noramimi                                                           - 6.46  - 2008 - 12 episode(s)      - 20 min. per ep.      - Comedy                                                                   - https://myanimelist.net/anime/3514
Nosferatu                                                          - 4.10  - 2012 - 1 episode(s)       - 2 min.               - Dementia, Music                                                          - https://myanimelist.net/anime/36115
Nyuru Nyuru!! Kakusen-kun                                          - 5.52  - 2013 - 25 episode(s)      - 2 min. per ep.       - Comedy                                                                   - https://myanimelist.net/anime/19305
Occultic;Nine                                                      - 7.06  - 2016 - 12 episode(s)      - 24 min. per ep.      - Sci-Fi, Mystery                                                          - https://myanimelist.net/anime/32962
Oda Nobuna no Yabou                                                - 7.63  - 2012 - 12 episode(s)      - 24 min. per ep.      - Comedy, Historical, Romance                                              - https://myanimelist.net/anime/11933
Odoriko Clinoppe                                                   - 5.40  - 2013 - 26 episode(s)      - 2 min. per ep.       - Comedy, Slice of Life                                                    - https://myanimelist.net/anime/18469
Okane ga Nai Specials                                              - 6.46  - 2007 - 4 episode(s)       - 1 min. per ep.       - Comedy, Drama, Romance, Yaoi                                             - https://myanimelist.net/anime/30262
Okane ga Nai                                                       - 6.50  - 2007 - 4 episode(s)       - 30 min. per ep.      - Drama, Romance, Yaoi                                                     - https://myanimelist.net/anime/2148
Oneechan ga Kita                                                   - 6.49  - 2014 - 12 episode(s)      - 3 min. per ep.       - Comedy, Slice of Life                                                    - https://myanimelist.net/anime/20931
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!           - 6.28  - 2011 - 12 episode(s)      - 23 min. per ep.      - Harem, Comedy, Romance, Ecchi                                            - https://myanimelist.net/anime/9587
Onikirimaru                                                        - 6.34  - 1994 - 4 episode(s)       - 29 min. per ep.      - Action, Demons, Martial Arts, Shounen                                    - https://myanimelist.net/anime/3913
Ookami to Koushinryou                                              - 8.34  - 2008 - 13 episode(s)      - 24 min. per ep.      - Adventure, Fantasy, Historical, Romance                                  - https://myanimelist.net/anime/2966
Ore Monogatari!!                                                   - 8.07  - 2015 - 24 episode(s)      - 22 min. per ep.      - Comedy, Romance, Shoujo                                                  - https://myanimelist.net/anime/28297
Overlord II                                                        - 8.07  - 2018 - 13 episode(s)      - 23 min. per ep.      - Action, Adventure, Fantasy, Magic, Game, Supernatural                    - https://myanimelist.net/anime/35073
Overlord: Ple Ple Pleiades 2                                       - 6.85  - 2018 - Unknown episode(s) - 2 min.               - Action, Comedy, Fantasy, Magic                                           - https://myanimelist.net/anime/37087
Pants no Ana                                                       - 5.73  - 1987 - 1 episode(s)       - 32 min.              - Ecchi, Comedy, School                                                    - https://myanimelist.net/anime/8464
Papillon Rose                                                      - 4.88  - 2006 - 6 episode(s)       - 25 min. per ep.      - Ecchi, Magic, Comedy, Parody                                             - https://myanimelist.net/anime/3112
Patalliro!                                                         - 7.61  - 1982 - 49 episode(s)      - 24 min. per ep.      - Adventure, Comedy, Romance, Shoujo, Shounen Ai                           - https://myanimelist.net/anime/2835
Persona 4 the Animation: The Factor of Hope                        - 7.48  - 2012 - 1 episode(s)       - 1 hr. 30 min.        - Adventure, Mystery, Super Power, Supernatural, School                    - https://myanimelist.net/anime/14267
PetoPeto-san                                                       - 6.60  - 2005 - 13 episode(s)      - 25 min. per ep.      - Comedy, Fantasy, Romance, School                                         - https://myanimelist.net/anime/612
Piano no Mori (TV)                                                 - N/A   - 2018 - Unknown episode(s) - Unknown              - Adventure, Comedy, Drama, Music, School, Seinen                          - https://myanimelist.net/anime/36652
Pico x CoCo x Chico                                                - 5.03  - 2008 - 1 episode(s)       - 35 min.              - Hentai, Yaoi                                                             - https://myanimelist.net/anime/4866
Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai   - 6.73  - 2007 - 1 episode(s)       - 21 min.              - Adventure, Fantasy                                                       - https://myanimelist.net/anime/5256
Pokemon Generations                                                - 7.57  - 2016 - 18 episode(s)      - 4 min. per ep.       - Action, Adventure, Fantasy, Game, Kids                                   - https://myanimelist.net/anime/34514
Pretty Rhythm: Aurora Dream                                        - 7.55  - 2011 - 51 episode(s)      - 23 min. per ep.      - Slice of Life, Sports, Music, Shoujo                                     - https://myanimelist.net/anime/10257
Princess Principal                                                 - 7.72  - 2017 - 12 episode(s)      - 25 min. per ep.      - Action, Mystery, Historical                                              - https://myanimelist.net/anime/35240
RD Sennou Chousashitsu                                             - 7.20  - 2008 - 26 episode(s)      - 22 min. per ep.      - Action, Sci-Fi                                                           - https://myanimelist.net/anime/3363
Reikenzan: Hoshikuzu-tachi no Utage                                - 7.24  - 2016 - 12 episode(s)      - 24 min. per ep.      - Comedy, Magic, Fantasy                                                   - https://myanimelist.net/anime/32094
Ristorante Paradiso                                                - 7.45  - 2009 - 11 episode(s)      - 22 min. per ep.      - Drama, Josei, Romance, Slice of Life                                     - https://myanimelist.net/anime/5984
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai         - 7.05  - 2015 - 1 episode(s)       - 23 min.              - Harem, Comedy, Romance, Ecchi                                            - https://myanimelist.net/anime/29317
Saiki Kusuo OkaerinaPSI Special                                    - N/A   - 2018 - 1 episode(s)       - 24 min.              - Comedy, Magic, Parody, School, Shounen, Slice of Life, Super Power       - https://myanimelist.net/anime/37129
Saint Seiya: Meiou Hades Juuni Kyuu-hen                            - 8.21  - 2002 - 13 episode(s)      - 25 min. per ep.      - Sci-Fi, Adventure, Shounen                                               - https://myanimelist.net/anime/1257
Sakasama no Patema                                                 - 8.18  - 2013 - 1 episode(s)       - 1 hr. 39 min.        - Sci-Fi, Seinen                                                           - https://myanimelist.net/anime/12477
Saki Achiga-hen: Episode of Side-A                                 - 7.37  - 2012 - 12 episode(s)      - 24 min. per ep.      - Game, School, Slice of Life                                              - https://myanimelist.net/anime/10884
Sakurasou no Pet na Kanojo                                         - 8.34  - 2012 - 24 episode(s)      - 23 min. per ep.      - Comedy, Drama, Romance, School, Slice of Life                            - https://myanimelist.net/anime/13759
Salad Land                                                         - 4.97  - 2012 - 1 episode(s)       - 4 min.               - Fantasy                                                                  - https://myanimelist.net/anime/14235
Sangokushi Daisanbu Harukanaru Taichi                              - 6.95  - 1994 - 1 episode(s)       - 2 hr.                - Action, Historical                                                       - https://myanimelist.net/anime/7698
Sarusuberi: Miss Hokusai                                           - 7.25  - 2015 - 1 episode(s)       - 1 hr. 30 min.        - Historical, Supernatural, Drama, Seinen                                  - https://myanimelist.net/anime/23987
Scan2Go                                                            - 6.23  - 2010 - 52 episode(s)      - 25 min. per ep.      - Cars, Kids, Shounen, Space, Sports                                       - https://myanimelist.net/anime/10869
Seihou Bukyou Outlaw Star                                          - 7.96  - 1998 - 24 episode(s)      - 25 min. per ep.      - Action, Sci-Fi, Adventure, Space, Comedy                                 - https://myanimelist.net/anime/400
Sekaiichi Hatsukoi                                                 - 8.07  - 2011 - 12 episode(s)      - 23 min. per ep.      - Comedy, Drama, Romance, Shounen Ai                                       - https://myanimelist.net/anime/9926
Sengoku Choujuu Giga: Kou                                          - 5.90  - 2016 - 13 episode(s)      - 3 min. per ep.       - Historical, Demons, Supernatural, Samurai                                - https://myanimelist.net/anime/33803
Sentai Hero Sukiyaki Force                                         - 5.25  - 2017 - 24 episode(s)      - 2 min. per ep.       - Comedy                                                                   - https://myanimelist.net/anime/34456
Shashinkan                                                         - 7.50  - 2013 - 1 episode(s)       - 16 min.              - Drama, Historical, Slice of Life                                         - https://myanimelist.net/anime/20671
Shimajirou Movie: Mahou no Shima no Daibouken                      - 6.00  - 2018 - 1 episode(s)       - Unknown              - Kids                                                                     - https://myanimelist.net/anime/36727
Shin Bikkuriman                                                    - 5.13  - 1989 - 72 episode(s)      - 25 min. per ep.      - Comedy, Fantasy                                                          - https://myanimelist.net/anime/9885
Shin Getter Robo                                                   - 7.44  - 2004 - 13 episode(s)      - 24 min. per ep.      - Action, Adventure, Mecha, Sci-Fi, Demons, Horror, Shounen                - https://myanimelist.net/anime/2978
Shinkai Densetsu Meremanoid                                        - 6.13  - 1997 - 24 episode(s)      - 25 min. per ep.      - Adventure, Fantasy                                                       - https://myanimelist.net/anime/15579
Shirobako                                                          - 8.44  - 2014 - 24 episode(s)      - 24 min. per ep.      - Comedy, Drama                                                            - https://myanimelist.net/anime/25835
Shiyan Pin Jiating                                                 - N/A   - 2018 - Unknown episode(s) - Unknown              - Sci-Fi, Seinen                                                           - https://myanimelist.net/anime/36397
Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen              - N/A   - 2018 - Unknown episode(s) - Unknown              - Ecchi, School, Shounen                                                   - https://myanimelist.net/anime/36949
Shoujo Auction                                                     - 6.07  - 2005 - 2 episode(s)       - 30 min. per ep.      - Hentai                                                                   - https://myanimelist.net/anime/3557
Shouwa Genroku Rakugo Shinjuu                                      - 8.63  - 2016 - 13 episode(s)      - 26 min. per ep.      - Drama, Historical, Josei                                                 - https://myanimelist.net/anime/28735
Shura ga Yuku                                                      - 5.00  - 1994 - 2 episode(s)       - 50 min. per ep.      - Drama, Seinen                                                            - https://myanimelist.net/anime/24085
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou                 - 6.45  - 2012 - 10 episode(s)      - 10 min. per ep.      - Comedy, Romance, School, Shoujo Ai, Slice of Life                        - https://myanimelist.net/anime/22785
Sora no Otoshimono: Project Pink                                   - 7.57  - 2010 - 1 episode(s)       - 24 min.              - Sci-Fi, Harem, Comedy, Supernatural, Ecchi, Shounen                      - https://myanimelist.net/anime/7858
Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen    - 5.65  - 2017 - 1 episode(s)       - 15 sec.              - Slice of Life                                                            - https://myanimelist.net/anime/36162
Sougou Medical Koushiki                                            - 5.94  - 2016 - 2 episode(s)       - 3 min. per ep.       - Drama                                                                    - https://myanimelist.net/anime/36585
Soul Eater NOT!                                                    - 6.23  - 2014 - 12 episode(s)      - 23 min. per ep.      - Action, Comedy, Ecchi, Shounen, Supernatural                             - https://myanimelist.net/anime/21507
Space Neko Theater                                                 - 5.37  - 2008 - 1 episode(s)       - 8 min.               - Comedy                                                                   - https://myanimelist.net/anime/11729
Sparrow&#039;s Hotel                                               - 5.55  - 2013 - 12 episode(s)      - 3 min. per ep.       - Comedy                                                                   - https://myanimelist.net/anime/17849
Star Driver the Movie                                              - 6.75  - 2013 - 1 episode(s)       - 2 hr. 30 min.        - Action, Mecha, Romance, Shounen                                          - https://myanimelist.net/anime/12857
Subete ga F ni Naru: The Perfect Insider                           - 7.33  - 2015 - 11 episode(s)      - 23 min. per ep.      - Sci-Fi, Mystery, Psychological                                           - https://myanimelist.net/anime/28621
Suki na Mono wa Suki Dakara Shou ga Nai!!                          - 6.90  - 2005 - 12 episode(s)      - 24 min. per ep.      - Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life                - https://myanimelist.net/anime/1532
Suntory Minami Alps no Tennen Mizu                                 - 6.10  - 2016 - 3 episode(s)       - 20 sec. per ep.      - Drama, School                                                            - https://myanimelist.net/anime/33902
Super Erotic Anime                                                 - 4.12  - 1985 - 2 episode(s)       - 27 min. per ep.      - Hentai                                                                   - https://myanimelist.net/anime/26031
Super Zugan                                                        - 7.16  - 1992 - 21 episode(s)      - 25 min. per ep.      - Game, Comedy, Shounen                                                    - https://myanimelist.net/anime/6981
Taka no Tsume x Ballad Katte ni Senden Movie                       - 4.43  - 2009 - 1 episode(s)       - 6 min.               - Comedy, Parody                                                           - https://myanimelist.net/anime/34371
Takarajima (Movie)                                                 - 6.48  - 1987 - 1 episode(s)       - 1 hr. 28 min.        - Adventure, Drama, Historical, Mystery, Supernatural                      - https://myanimelist.net/anime/21255
Tanahashi Hiroshi X Mameshiba Pro Wrestling                        - 5.33  - 2013 - 2 episode(s)       - 30 sec. per ep.      - Comedy, Sports                                                           - https://myanimelist.net/anime/33543
Tanaka-kun wa Itsumo Kedaruge                                      - 8.03  - 2016 - 12 episode(s)      - 24 min. per ep.      - Slice of Life, Comedy, School                                            - https://myanimelist.net/anime/32093
Tanuki to Kitsune                                                  - 5.57  - 2018 - 18 episode(s)      - 1 min. per ep.       - Comedy                                                                   - https://myanimelist.net/anime/36979
Tasogare Otome x Amnesia                                           - 7.94  - 2012 - 12 episode(s)      - 23 min. per ep.      - Horror, Mystery, Romance, School, Shounen, Supernatural                  - https://myanimelist.net/anime/12445
The☆Doraemons: Goal! Goal! Goal!!                                  - 6.41  - 2002 - 1 episode(s)       - 7 min.               - Kids, Fantasy, Sports, Comedy, Sci-Fi, Shounen                           - https://myanimelist.net/anime/2631
Time Bokan Series: Itadakiman                                      - 6.22  - 1983 - 20 episode(s)      - 24 min. per ep.      - Mecha                                                                    - https://myanimelist.net/anime/5344
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi          - 6.60  - 2016 - 12 episode(s)      - 24 min. per ep.      - Sci-Fi, Adventure                                                        - https://myanimelist.net/anime/33341
Tokyo Ravens                                                       - 7.74  - 2013 - 24 episode(s)      - 23 min. per ep.      - Comedy, Super Power, Supernatural, School, Shounen                       - https://myanimelist.net/anime/16011
Tonagura!                                                          - 6.83  - 2006 - 13 episode(s)      - 24 min. per ep.      - Comedy, Drama, Ecchi, Romance, School                                    - https://myanimelist.net/anime/1218
Top Secret: The Revelation                                         - 7.39  - 2008 - 26 episode(s)      - 22 min. per ep.      - Sci-Fi, Mystery, Police, Psychological, Shoujo                           - https://myanimelist.net/anime/3859
Touch: Cross Road - Kaze no Yukue                                  - 7.13  - 2001 - 1 episode(s)       - 1 hr. 30 min.        - Romance, Shounen, Sports                                                 - https://myanimelist.net/anime/1539
Transformers Superlink                                             - 6.31  - 2004 - 51 episode(s)      - 24 min. per ep.      - Sci-Fi, Adventure, Mecha, Shounen                                        - https://myanimelist.net/anime/927
Transformers the Movie                                             - 7.90  - 1986 - 1 episode(s)       - 1 hr. 24 min.        - Action, Mecha                                                            - https://myanimelist.net/anime/2265
Triage X                                                           - 6.42  - 2015 - 10 episode(s)      - 23 min. per ep.      - Action, Adventure, Ecchi, Shounen                                        - https://myanimelist.net/anime/26443
Try Z                                                              - 5.36  - 2000 - 1 episode(s)       - 37 min.              - Hentai                                                                   - https://myanimelist.net/anime/9341
Tsubasa Chronicle                                                  - 7.64  - 2005 - 26 episode(s)      - 25 min. per ep.      - Action, Adventure, Fantasy, Magic, Romance, Supernatural, Shounen        - https://myanimelist.net/anime/177
Tsuruhime Ja!                                                      - 5.35  - 1990 - 49 episode(s)      - 24 min. per ep.      - Kids, Slice of Life, Comedy, Shoujo                                      - https://myanimelist.net/anime/9175
Turn A Gundam I Movie: Earth Light                                 - 6.66  - 2002 - 1 episode(s)       - 2 hr.                - Action, Drama, Mecha, Military, Sci-Fi, Space                            - https://myanimelist.net/anime/3963
Turn A Gundam                                                      - 7.75  - 1999 - 50 episode(s)      - 24 min. per ep.      - Action, Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha        - https://myanimelist.net/anime/95
Tytania                                                            - 6.89  - 2008 - 26 episode(s)      - 24 min. per ep.      - Adventure, Military, Psychological, Romance, Sci-Fi, Space               - https://myanimelist.net/anime/4066
Uba                                                                - 6.03  - 2004 - 2 episode(s)       - 29 min. per ep.      - Hentai                                                                   - https://myanimelist.net/anime/827
Uchi no Oochopus                                                   - 2.00  - 2018 - Unknown episode(s) - 5 min.               - Kids                                                                     - https://myanimelist.net/anime/37002
Uchiage Hanabi                                                     - 7.85  - 2017 - 1 episode(s)       - 4 min.               - Music                                                                    - https://myanimelist.net/anime/36125
Uchouten Kazoku 2                                                  - 8.22  - 2017 - 12 episode(s)      - 23 min. per ep.      - Slice of Life, Comedy, Drama, Fantasy                                    - https://myanimelist.net/anime/34076
Uchurei!                                                           - 5.74  - 2009 - 12 episode(s)      - 3 min. per ep.       - Comedy, Sci-Fi, Slice of Life                                            - https://myanimelist.net/anime/6947
Uchuu Kyoudai: Number Zero                                         - 7.69  - 2014 - 1 episode(s)       - 1 hr. 35 min.        - Sci-Fi, Slice of Life, Space, Comedy, Seinen                             - https://myanimelist.net/anime/22583
Udon no Kuni no Kiniro Kemari                                      - 7.79  - 2016 - 12 episode(s)      - 22 min. per ep.      - Slice of Life, Fantasy, Seinen                                           - https://myanimelist.net/anime/32673
Usagi-chan de Cue!!                                                - 5.76  - 2001 - 3 episode(s)       - 30 min. per ep.      - Action, Comedy, Ecchi, Magic, Romance                                    - https://myanimelist.net/anime/991
Ushiro no Shoumen Daare                                            - 7.93  - 1991 - 1 episode(s)       - 1 hr. 30 min.        - Historical, Drama                                                        - https://myanimelist.net/anime/2753
Violence Jack: Hell&#039;s Wind-hen                                - 5.62  - 1990 - 1 episode(s)       - 52 min.              - Action, Drama, Horror                                                    - https://myanimelist.net/anime/1343
Virtua Fighter                                                     - 7.13  - 1995 - 35 episode(s)      - 25 min. per ep.      - Action, Adventure, Martial Arts, Comedy, Shounen                         - https://myanimelist.net/anime/961
Wakie Wakie                                                        - 4.35  - 2015 - 1 episode(s)       - 1 min.               - Music                                                                    - https://myanimelist.net/anime/30092
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!           - 7.23  - 2013 - 12 episode(s)      - 24 min. per ep.      - Slice of Life, Comedy, School, Shounen                                   - https://myanimelist.net/anime/16742
Watashi to Watashi: Futari no Lotte                                - 6.92  - 1991 - 29 episode(s)      - 24 min. per ep.      - Slice of Life, Kids, Shoujo                                              - https://myanimelist.net/anime/3691
Watashitachi, Luck Logic-bu!                                       - 5.39  - 2016 - 12 episode(s)      - 1 min. per ep.       - Comedy, School                                                           - https://myanimelist.net/anime/32084
Weiß Kreuz                                                         - 6.81  - 1998 - 25 episode(s)      - 23 min. per ep.      - Action, Drama, Shounen                                                   - https://myanimelist.net/anime/447
Witch Village Story                                                - 4.38  - 2005 - 24 episode(s)      - 3 min. per ep.       - Slice of Life                                                            - https://myanimelist.net/anime/31696
