Title                                                                                               - Score - Year - Num Eps       - Duration           - Genre(s)                                                                        - Link

"Bungaku Shoujo" Movie                                                                              - 7.34  - 2010 - 1 episode     - 1 hr 40 min        - Drama, Mystery, Romance, School                                                 - https://myanimelist.net/anime/6408
Eien Hanahadashii                                                                                   - None  - 2020 - 1 episode     - 3 min              - Music                                                                           - https://myanimelist.net/anime/55442
Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu                                     - None  - 2016 - 1 episode     - 49 min             - Comedy, Gourmet, Slice of Life                                                  - https://myanimelist.net/anime/32010
Eikyuu Kazoku                                                                                       - 5.87  - 1997 - 1 episode     - 28 min             - Comedy, Psychological                                                           - https://myanimelist.net/anime/1106
Eine Kleine                                                                                         - 7.01  - 2014 - 1 episode     - 4 min              - Drama, Music, Romance, Slice of Life                                            - https://myanimelist.net/anime/30907
Ekaki Uta                                                                                           - None  - 2020 - 1 episode     - 2 min              - Music                                                                           - https://myanimelist.net/anime/53010
Enoshimans Spin-off: Kurage no Soudan                                                               - None  - 2019 - 3 episodes    - 3 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/42262
Essential Free & Easy                                                                               - 4.91  - 2019 - 2 episodes    - 1 min per ep       - Avant Garde, Music                                                              - https://myanimelist.net/anime/39650
Evangelion: 1.0 You Are (Not) Alone                                                                 - 8.00  - 2007 - 1 episode     - 1 hr 41 min        - Action, Award Winning, Drama, Mecha, Psychological, Sci-Fi                      - https://myanimelist.net/anime/2759
Eve no Jikan                                                                                        - 8.01  - 2008 - 6 episodes    - 18 min per ep      - Sci-Fi, Slice of Life                                                           - https://myanimelist.net/anime/3167
Examurai Sengoku Recap                                                                              - None  - 2009 - 1 episode     - 15 min             - Action, Samurai                                                                 - https://myanimelist.net/anime/26209
Extra                                                                                               - 5.96  - 1995 - 1 episode     - 3 min              - Action, Avant Garde, Horror, Music, Sci-Fi                                      - https://myanimelist.net/anime/3525
Extreme Hearts S×S×S                                                                                - None  - 2022 - 13 episodes   - 8 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/52365
Fake Style II                                                                                       - 5.88  - 2014 - 1 episode     - 3 min              - Music                                                                           - https://myanimelist.net/anime/32747
Family                                                                                              - None  - 2018 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/39782
Fanta Jiisan no Uta                                                                                 - None  - 2004 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42662
Fantascope: Tylostoma                                                                               - 6.78  - 2006 - 1 episode     - 34 min             - Fantasy, Supernatural                                                           - https://myanimelist.net/anime/5802
Fastening Days 2                                                                                    - 6.17  - 2016 - 1 episode     - 9 min              - Kids                                                                            - https://myanimelist.net/anime/48604
Fine                                                                                                - None  - 2017 - 1 episode     - 4 min              - Music                                                                           - https://myanimelist.net/anime/55990
Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu                                  - 6.77  - 2017 - 4 episodes    - 4 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/37859
Free! Movie 2: Timeless Medley - Yakusoku                                                           - 7.64  - 2017 - 1 episode     - 1 hr 37 min        - School, Sports                                                                  - https://myanimelist.net/anime/35191
Fresh Precure!                                                                                      - 7.40  - 2009 - 50 episodes   - 25 min per ep      - Action, Comedy, Fantasy, Mahou Shoujo                                           - https://myanimelist.net/anime/5684
From A to Z                                                                                         - 5.98  - 2019 - 1 episode     - 4 min              - Idols (Female), Music                                                           - https://myanimelist.net/anime/52348
Fruits 5 Shimai                                                                                     - 5.46  - 2016 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/36846
Fuki to Hiyoko                                                                                      - 5.61  - 2013 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/30163
Fuku-chan no Zousan Butai                                                                           - None  - 1943 - 1 episode     - 11 min             - Comedy, Historical                                                              - https://myanimelist.net/anime/23971
Full Moon wo Sagashite: Kawaii Kawaii Daibouken                                                     - 6.70  - 2002 - 1 episode     - 10 min             - Comedy, Fantasy, Shoujo, Supernatural                                           - https://myanimelist.net/anime/1996
Fure! Fure! Daijoubu!                                                                               - 5.82  - 2010 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/37690
Furusato (2013)                                                                                     - None  - 2013 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42971
Furusato Saisei: Nippon no Mukashibanashi                                                           - 6.93  - 2012 - 258 episodes  - 24 min per ep      - Historical, Kids, Supernatural                                                  - https://myanimelist.net/anime/13163
Furusato no Nai Aki                                                                                 - None  - 1990 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/36375
Furusato                                                                                            - None  - 2003 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42656
Fushigi na Chikara                                                                                  - None  - 2004 - 1 episode     - 2 min              - Gourmet, Kids, Music                                                            - https://myanimelist.net/anime/55619
Fushigiboshi no☆Futagohime Gyu!                                                                     - 7.30  - 2006 - 52 episodes   - 24 min per ep      - Comedy, Fantasy, Mahou Shoujo                                                   - https://myanimelist.net/anime/1886
Futago no Ookami Daibouken                                                                          - 5.22  - 1980 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/29179
Futari wa 80-sai                                                                                    - 5.34  - 1986 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/32322
Futari wa Precure: Splash☆Star Maji★Doki♥ Theater                                                   - 6.25  - 2008 - 1 episode     - 12 min             - Action, Comedy, Fantasy, Mahou Shoujo, Shoujo                                   - https://myanimelist.net/anime/26053
Futari wa Precure                                                                                   - 7.09  - 2004 - 49 episodes   - 24 min per ep      - Action, Comedy, Fantasy, Mahou Shoujo                                           - https://myanimelist.net/anime/603
Futatsu no Spica                                                                                    - 7.38  - 2003 - 20 episodes   - 25 min per ep      - Drama, School, Sci-Fi, Supernatural                                             - https://myanimelist.net/anime/344
Future Card Buddyfight Battsu                                                                       - 6.55  - 2017 - 52 episodes   - 23 min per ep      - Strategy Game                                                                   - https://myanimelist.net/anime/34836
Future GPX Cyber Formula 11                                                                         - 7.33  - 1992 - 6 episodes    - 30 min per ep      - Drama, Racing, Sci-Fi                                                           - https://myanimelist.net/anime/1392
Future GPX Cyber Formula Saga                                                                       - 7.34  - 1996 - 8 episodes    - 30 min per ep      - Drama, Racing, Sci-Fi                                                           - https://myanimelist.net/anime/1394
Future GPX Cyber Formula Zero                                                                       - 7.43  - 1994 - 8 episodes    - 30 min per ep      - Drama, Racing, Sci-Fi                                                           - https://myanimelist.net/anime/1393
Future GPX Cyber Formula: Early Days Renewal                                                        - 6.35  - 1996 - 2 episodes    - 58 min per ep      - Drama, Sci-Fi, Sports                                                           - https://myanimelist.net/anime/1396
FutureNova: Image Album                                                                             - None  - 2014 - 1 episode     - 4 min              - Sci-Fi                                                                          - https://myanimelist.net/anime/45428
Fuuma no Kojirou: Yasha-hen                                                                         - 6.26  - 1989 - 6 episodes    - 25 min per ep      - Action, Fantasy, Martial Arts, Shounen                                          - https://myanimelist.net/anime/4854
Fuusen Shoujo Temple-chan                                                                           - 6.25  - 1977 - 26 episodes   - 25 min per ep      - Adventure, Comedy, Kids                                                         - https://myanimelist.net/anime/2809
Fuusen                                                                                              - None  - 1999 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42663
Fuwa no Go Renkan                                                                                   - None  - 2007 - 54 episodes   - 11 min per ep      - Historical                                                                      - https://myanimelist.net/anime/40273
G Fighters                                                                                          - None  - 2014 - 26 episodes   - 23 min per ep      - Action, Kids, Sci-Fi                                                            - https://myanimelist.net/anime/48325
Gaia Getter A-kun                                                                                   - None  - 2002 - 2 episodes    - 6 min per ep       - Comedy, Kids, Sci-Fi, Space                                                     - https://myanimelist.net/anime/24355
Gakuen Heaven                                                                                       - 6.47  - 2006 - 13 episodes   - 26 min per ep      - Boys Love, Comedy, Drama, Harem, Romance, School                                - https://myanimelist.net/anime/850
Gakuen Shimai                                                                                       - 6.58  - 2008 - 2 episodes    - 29 min per ep      - Hentai                                                                          - https://myanimelist.net/anime/5214
Gall Force: New Era                                                                                 - 5.69  - 1991 - 2 episodes    - 45 min per ep      - Action, Mecha, Military, Sci-Fi, Space                                          - https://myanimelist.net/anime/2065
Ganbare! Choushuu-kun                                                                               - None  - 2022 - 60 episodes   - 1 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/52815
Ganbarist! Shun                                                                                     - 7.24  - 1996 - 30 episodes   - 26 min per ep      - Comedy, Shounen, Sports                                                         - https://myanimelist.net/anime/3568
Gancheopjamneun Ttorijanggun                                                                        - None  - 1979 - 1 episode     - 1 hr 15 min        - Action, Drama, Sci-Fi                                                           - https://myanimelist.net/anime/18319
Gangtie Feilong: Zaijian Ultraman                                                                   - None  - 2017 - 1 episode     - 1 hr 28 min        - Action, Sci-Fi                                                                  - https://myanimelist.net/anime/44295
Ganso Banana no Tamashii                                                                            - 4.92  - 1990 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/28897
Gatchaman                                                                                           - 6.41  - 1994 - 3 episodes    - 47 min per ep      - Action, Adventure, Martial Arts, Sci-Fi, Super Power                            - https://myanimelist.net/anime/3154
Gdleen                                                                                              - 5.62  - 1990 - 1 episode     - 44 min             - Fantasy, Sci-Fi                                                                 - https://myanimelist.net/anime/7139
Gegege no Kitarou (2007)                                                                            - 6.89  - 2007 - 100 episodes  - 24 min per ep      - Comedy, Fantasy, Horror                                                         - https://myanimelist.net/anime/2165
Gegege no Kitarou (2018)                                                                            - 7.21  - 2018 - 97 episodes   - 23 min per ep      - Comedy, Horror, Mythology, Shounen, Supernatural                                - https://myanimelist.net/anime/37140
Gekikara Gag Gekijou: Tabasco Shower                                                                - None  - 1992 - 2 episodes    - 44 min per ep      - Comedy, Ecchi                                                                   - https://myanimelist.net/anime/18527
Gekka Bijin (Music)                                                                                 - 6.29  - 2020 - 1 episode     - 4 min              - Historical, Kids, Music                                                         - https://myanimelist.net/anime/43521
Gendai Kibunroku Kaii Monogatari                                                                    - 6.17  - 2006 - 1 episode     - 46 min             - Horror                                                                          - https://myanimelist.net/anime/6271
Genesis Climber Mospeada: Love, Live, Alive                                                         - 6.16  - 1985 - 1 episode     - 50 min             - Action, Mecha, Music                                                            - https://myanimelist.net/anime/3671
Genki Bakuhatsu Ganbaruger                                                                          - 7.28  - 1992 - 47 episodes   - 24 min per ep      - Mecha                                                                           - https://myanimelist.net/anime/2916
Genmu Senki Leda                                                                                    - 6.31  - 1985 - 1 episode     - 1 hr 10 min        - Action, Adventure, Fantasy, Isekai, Mecha, Sci-Fi                               - https://myanimelist.net/anime/2196
Gensei Shugoshin P-hyoro Ikka                                                                       - 5.27  - 1988 - 3 episodes    - 30 min per ep      - Adventure, Fantasy, Shoujo                                                      - https://myanimelist.net/anime/25363
Gifts                                                                                               - None  - 2018 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/43768
Gin no Guardian                                                                                     - 6.21  - 2017 - 12 episodes   - 13 min per ep      - Adventure, Fantasy                                                              - https://myanimelist.net/anime/32936
Ginga Tetsudou 999 for Planetarium                                                                  - 6.41  - 2002 - 1 episode     - Unknown            - Adventure, Drama, Sci-Fi, Space                                                 - https://myanimelist.net/anime/30481
Gingham Check no Kotori                                                                             - None  - 2007 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/55886
Given: Uragawa no Sonzai                                                                            - 8.15  - 2021 - 1 episode     - 22 min             - Boys Love, Drama, Music, Romance, School                                        - https://myanimelist.net/anime/49053
Go Go Smile Anime                                                                                   - None  - 2013 - 6 episodes    - 1 min per ep       - Comedy, Music                                                                   - https://myanimelist.net/anime/33501
Go! Princess Precure                                                                                - 7.81  - 2015 - 50 episodes   - 24 min per ep      - Action, Comedy, Fantasy, Mahou Shoujo, School                                   - https://myanimelist.net/anime/28669
Goblin Slayer: Goblin's Crown                                                                       - 7.27  - 2020 - 1 episode     - 1 hr 25 min        - Action, Adventure, Fantasy                                                      - https://myanimelist.net/anime/39576
Godzilla: S.P                                                                                       - 6.65  - 2021 - 13 episodes   - 23 min per ep      - Action, Award Winning, Mecha, Mystery, Sci-Fi                                   - https://myanimelist.net/anime/43229
Gokushufudou Season 2                                                                               - 7.56  - 2023 - 5 episodes    - 17 min per ep      - Adult Cast, Comedy, Gag Humor, Organized Crime                                  - https://myanimelist.net/anime/53148
Gomennasai                                                                                          - 5.57  - 1970 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/36347
Gongzhu Qian Qian: Liyi Pian                                                                        - None  - 2014 - 20 episodes   - 2 min per ep       - Kids                                                                            - https://myanimelist.net/anime/46942
Gothicmade: Hana no Utame                                                                           - None  - 2012 - 1 episode     - 1 hr 10 min        - Mecha, Romance, Sci-Fi                                                          - https://myanimelist.net/anime/7781
Gottsuo-sama                                                                                        - None  - 1997 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/40859
Gra-P & Rodeo II                                                                                    - None  - 2016 - 27 episodes   - 2 min per ep       - Comedy, Music                                                                   - https://myanimelist.net/anime/33290
Grandeek                                                                                            - 5.49  - 2000 - 1 episode     - 45 min             - Adventure, Fantasy                                                              - https://myanimelist.net/anime/2365
Grasshopper Monogatari                                                                              - 5.34  - 2005 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/29355
Gregory Horror Show: The Second Guest                                                               - 6.60  - 2000 - 25 episodes   - 3 min per ep       - Comedy, Horror, Mystery, Mythology, Supernatural                                - https://myanimelist.net/anime/12481
Groizer X                                                                                           - 6.23  - 1976 - 36 episodes   - 25 min per ep      - Mecha, Sci-Fi                                                                   - https://myanimelist.net/anime/5131
Gu Gu Choki Choki                                                                                   - None  - 2021 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/52979
Guanyu Ta De Gushi                                                                                  - None  - 2017 - 1 episode     - 13 min             - Drama                                                                           - https://myanimelist.net/anime/52655
Gum Shaara                                                                                          - None  - 1991 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/36349
Gundam: Mission to the Rise                                                                         - 5.53  - 1998 - 1 episode     - 2 min              - Action, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/4540
Gunjou                                                                                              - 7.22  - 2020 - 1 episode     - 4 min              - Music                                                                           - https://myanimelist.net/anime/51479
Gunsmith Cats                                                                                       - 7.36  - 1995 - 3 episodes    - 29 min per ep      - Action, Comedy, Detective, Seinen                                               - https://myanimelist.net/anime/650
Guo Bao Tegong                                                                                      - None  - 2010 - 52 episodes   - 26 min per ep      - Fantasy, Kids, Mecha                                                            - https://myanimelist.net/anime/44280
Guomin Laogong Dai Huijia 2nd season                                                                - 6.34  - 2017 - 12 episodes   - 11 min per ep      - Drama, Romance, School                                                          - https://myanimelist.net/anime/37044
Gushi Xuetang                                                                                       - None  - 2009 - 210 episodes  - 12 min per ep      - Kids                                                                            - https://myanimelist.net/anime/45944
Gwaenchanh-ado Gwaenchanh-a                                                                         - None  - 2019 - 1 episode     - 4 min              - Music                                                                           - https://myanimelist.net/anime/55177
Gyeoulnal                                                                                           - None  - 2023 - 1 episode     - 3 min              - Music                                                                           - https://myanimelist.net/anime/55200
H2                                                                                                  - 7.24  - 1995 - 41 episodes   - 24 min per ep      - Comedy, Romance, Shounen, Sports, Team Sports                                   - https://myanimelist.net/anime/386
Ha Ji Me Te                                                                                         - 5.56  - 1987 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/39892
Hadakanbou                                                                                          - None  - 2004 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42785
Hai Baolaile                                                                                        - None  - 2010 - 52 episodes   - 14 min per ep      - Kids                                                                            - https://myanimelist.net/anime/45229
Hai Jiao Tianya                                                                                     - None  - 2021 - 1 episode     - 12 min             - Drama                                                                           - https://myanimelist.net/anime/52712
Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo                                - 7.05  - 2014 - 1 episode     - 15 min             - Comedy, Ecchi, Parody                                                           - https://myanimelist.net/anime/23619
Hajimari no Sokudo                                                                                  - 6.35  - 2016 - 1 episode     - 4 min              - Music                                                                           - https://myanimelist.net/anime/39884
Hakimono to Kasa no Monogatari                                                                      - 5.85  - 2015 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/30199
Hana (Music)                                                                                        - 5.84  - 2008 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/37196
Hanasaka Nyanko                                                                                     - None  - 2019 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42842
Hanasaku Kizuna no Romantan                                                                         - 5.17  - 2018 - 1 episode     - 21 min             - Action, Adventure, Drama, Fantasy                                               - https://myanimelist.net/anime/38469
Hanasu na★                                                                                          - 5.38  - 2018 - 1 episode     - 15 sec             - Avant Garde                                                                     - https://myanimelist.net/anime/37792
Happy☆Lesson (TV)                                                                                   - 6.61  - 2002 - 13 episodes   - 23 min per ep      - Comedy, Drama, Harem, Romance                                                   - https://myanimelist.net/anime/260
Hare Butai                                                                                          - None  - 2008 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/48882
Harmonie                                                                                            - 7.23  - 2014 - 1 episode     - 25 min             - Drama, Psychological, School, Slice of Life                                     - https://myanimelist.net/anime/20903
Haru Natsu                                                                                          - None  - 2000 - 1 episode     - 4 min              - Kids, Music, Slice of Life                                                      - https://myanimelist.net/anime/39900
Hatachi no Ryouma with Kurofune-kun!                                                                - None  - 2018 - Ongoing       - 2 min              - Historical, Kids, Sci-Fi                                                        - https://myanimelist.net/anime/38097
Hawaiian Rock'n Roll                                                                                - None  - 2003 - 1 episode     - 3 min              - Kids, Music                                                                     - https://myanimelist.net/anime/33059
Hawk no Onayami Soudanshitsu                                                                        - 5.14  - 2019 - 39 episodes   - 30 sec per ep      - Comedy                                                                          - https://myanimelist.net/anime/42490
Hayate no Gotoku!                                                                                   - 7.52  - 2007 - 52 episodes   - 24 min per ep      - Action, Comedy, Harem, Parody, Romance, Shounen                                 - https://myanimelist.net/anime/2026
He Wei Dao x Guan Yu Wo Zhuan Sheng Bian Cheng Shi Lai Mu Zhe Dang Shi                              - 5.76  - 2022 - 1 episode     - 3 min              - Adventure, Comedy, Fantasy, Shounen                                             - https://myanimelist.net/anime/54050
Heart Beat                                                                                          - 5.45  - 2016 - 1 episode     - 2 min              - Music                                                                           - https://myanimelist.net/anime/36598
Heaven and Hell                                                                                     - None  - 2020 - 1 episode     - 4 min              - Avant Garde, Music                                                              - https://myanimelist.net/anime/56051
Hedler no Yama                                                                                      - None  - 1994 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/36376
Heisei Harenchi Gakuen                                                                              - 5.14  - 1996 - 1 episode     - 47 min             - Comedy, Hentai, School                                                          - https://myanimelist.net/anime/6097
Hello Harinezumi: Satsui no Ryoubun                                                                 - 6.42  - 1992 - 1 episode     - 51 min             - Drama, Mystery, Psychological, Seinen                                           - https://myanimelist.net/anime/4756
Hello Kitty no Kieta Santa-san no Boushi                                                            - 5.99  - 1992 - 1 episode     - 30 min             - Fantasy, Kids                                                                   - https://myanimelist.net/anime/22481
Hello Kitty no Okaze wo Hiita Santa-san                                                             - None  - 1993 - 1 episode     - 10 min             - Fantasy, Kids                                                                   - https://myanimelist.net/anime/29537
Hello Kitty-tachi to Utaou! Kodomo no Uta: Mary-san no Hitsuji                                      - None  - 1994 - 7 episodes    - 2 min per ep       - Kids, Music                                                                     - https://myanimelist.net/anime/52142
Henna Ie!                                                                                           - 4.85  - 1983 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/29181
Heroman                                                                                             - 6.81  - 2010 - 26 episodes   - 24 min per ep      - Action, Sci-Fi, Shounen                                                         - https://myanimelist.net/anime/4334
Hetalia World★Stars                                                                                 - 6.84  - 2021 - 12 episodes   - 5 min per ep       - Anthropomorphic, Comedy, Gag Humor, Historical, Parody                          - https://myanimelist.net/anime/43591
Hi no Tori: Yamato-hen                                                                              - 6.96  - 1987 - 1 episode     - 48 min             - Drama, Historical                                                               - https://myanimelist.net/anime/2999
Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita                                                        - 6.16  - 1988 - 1 episode     - 1 hr 7 min         - Comedy, Drama, Romance                                                          - https://myanimelist.net/anime/1552
High School Agent                                                                                   - 5.41  - 1987 - 2 episodes    - 28 min per ep      - Action, Drama, Military                                                         - https://myanimelist.net/anime/18557
Higurashi no Naku Koro ni Gou                                                                       - 7.20  - 2020 - 24 episodes   - 23 min per ep      - Gore, Horror, Mystery, Psychological, Supernatural, Suspense                    - https://myanimelist.net/anime/41006
Higurashi no Naku Koro ni Sotsu                                                                     - 6.73  - 2021 - 15 episodes   - 23 min per ep      - Avant Garde, Gore, Horror, Mystery, Psychological, Supernatural, Suspense       - https://myanimelist.net/anime/48488
Hiiro no Kakera                                                                                     - 6.71  - 2012 - 13 episodes   - 24 min per ep      - Fantasy, Reverse Harem, Romance, Shoujo                                         - https://myanimelist.net/anime/12461
Hikaru no Go: New Year Special                                                                      - 7.29  - 2002 - 1 episode     - 24 min             - Comedy, Shounen, Strategy Game, Supernatural                                    - https://myanimelist.net/anime/2336
Hina Logi: From Luck & Logic                                                                        - 6.64  - 2017 - 12 episodes   - 23 min per ep      - Action, Comedy, Fantasy, School                                                 - https://myanimelist.net/anime/34834
Historical                                                                                          - 5.63  - 2016 - 1 episode     - 12 min             - Adventure, Historical                                                           - https://myanimelist.net/anime/32665
Hitotsu no Doa                                                                                      - None  - 1999 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/41766
Hitotsubu ni Kawaranu Ai wo Komete                                                                  - 5.94  - 2013 - 1 episode     - 2 min              - Childcare, Slice of Life                                                        - https://myanimelist.net/anime/18953
Hiyoko Gumo                                                                                         - 5.34  - 2009 - 1 episode     - 2 min              - Fantasy, Kids, Music                                                            - https://myanimelist.net/anime/8782
Hiyoko no Basket Movie: Last Game 0401                                                              - 7.37  - 2017 - 1 episode     - 1 min              - Parody, Sports                                                                  - https://myanimelist.net/anime/35327
Hokahoka Kazoku                                                                                     - 5.83  - 1976 - 1428 episodes - 5 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/8213
Honey Tokyo                                                                                         - 5.59  - 2010 - 1 episode     - 11 min             - Sci-Fi                                                                          - https://myanimelist.net/anime/8526
Hong Mao Lan Tu: Haidi Lixian Ji                                                                    - None  - 2011 - 52 episodes   - 17 min per ep      - Kids                                                                            - https://myanimelist.net/anime/39136
Hong Youji                                                                                          - None  - 2017 - 26 episodes   - 12 min per ep      - Adventure, Fantasy, Kids                                                        - https://myanimelist.net/anime/47506
Horimiya: Piece                                                                                     - 8.21  - 2023 - 13 episodes   - 23 min per ep      - Romance, School, Shounen                                                        - https://myanimelist.net/anime/54856
Hoshi Uranai Kirakira                                                                               - 5.18  - 1983 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/29451
Hoshi ni Negai wo: Cold Body + Warm Heart                                                           - 6.06  - 2009 - 1 episode     - 22 min             - Adventure, Sci-Fi                                                               - https://myanimelist.net/anime/7230
Hoshi no Ko Poron                                                                                   - None  - 1974 - 260 episodes  - 5 min per ep       - Sci-Fi                                                                          - https://myanimelist.net/anime/11213
Hoshi no Samidare: Zenhan-sen                                                                       - 5.33  - 2022 - 1 episode     - 24 min             - Action, Adventure, Comedy, Drama                                                - https://myanimelist.net/anime/53131
Hoshi no Umi no Amuri                                                                               - 5.73  - 2008 - 3 episodes    - 29 min per ep      - Adventure, Fantasy, Sci-Fi                                                      - https://myanimelist.net/anime/3390
Hoshi wo Scoop Yaku Soru no Yuusha-tachi! Ganbari Power de Mezase! Kirakira 2-nensei!               - None  - 2012 - 1 episode     - 20 min             - Kids, Racing                                                                    - https://myanimelist.net/anime/56136
Hoshizora no Orgel                                                                                  - None  - 1996 - 1 episode     - 2 min              - Kids, Music, Space                                                              - https://myanimelist.net/anime/37071
Houkago no Pleiades                                                                                 - 6.13  - 2011 - 4 episodes    - 5 min per ep       - Action, Sci-Fi, Space                                                           - https://myanimelist.net/anime/9911
Huangdi De Xinzhuang: Shengdan Da Mingxing                                                          - None  - 2016 - 1 episode     - 1 hr 14 min        - Anthropomorphic, Fantasy, Kids                                                  - https://myanimelist.net/anime/44962
Hula Kappa                                                                                          - None  - 2006 - 78 episodes   - 3 min per ep       - Comedy                                                                          - https://myanimelist.net/anime/3414
Hustle Punch                                                                                        - None  - 1965 - 26 episodes   - 25 min per ep      - Comedy, Fantasy, Kids                                                           - https://myanimelist.net/anime/19681
Huyao Xiao Hongniang: Zhu Ye                                                                        - 7.35  - 2019 - 12 episodes   - 18 min per ep      - Comedy, Drama, Historical, Romance, Supernatural                                - https://myanimelist.net/anime/38533
Hypersonic Music Club                                                                               - None  - 2023 - 1 episode     - 7 min              - Music, Sci-Fi                                                                   - https://myanimelist.net/anime/56164
I Love Tofu                                                                                         - None  - 1994 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/42843
I'm Here with You                                                                                   - 5.43  - 2009 - 1 episode     - 4 min              - Kids, Music                                                                     - https://myanimelist.net/anime/8659
I.m.                                                                                                - None  - 2019 - 1 episode     - 2 min              - Kids, Music                                                                     - https://myanimelist.net/anime/56239
IDOLiSH7 Special Program: Kimi to Furikaeranai to!                                                  - 6.77  - 2018 - 1 episode     - 23 min             - Drama, Idols (Male), Music                                                      - https://myanimelist.net/anime/37710
