Title                                                                              - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                      - Link
Gegege no Kitarou (1996)                                                           - 6.78  - 1996 - 114 episode(s)     - 25 min. per ep.       - Adventure, Demons, Supernatural                                                                                               - https://myanimelist.net/anime/7619
Gekitou! Crush Gear Turbo                                                          - 6.88  - 2001 - 68 episode(s)      - 25 min. per ep.       - Sports, Shounen                                                                                                               - https://myanimelist.net/anime/3012
Gekkan Shoujo Nozaki-kun                                                           - 8.15  - 2014 - 12 episode(s)      - 24 min. per ep.       - Comedy, Romance, School                                                                                                       - https://myanimelist.net/anime/23289
Generator Gawl                                                                     - 7.08  - 1998 - 12 episode(s)      - 24 min. per ep.       - Action, Adventure, Comedy, Drama, Sci-Fi, Shounen                                                                             - https://myanimelist.net/anime/1022
Genius Party                                                                       - 7.34  - 2007 - 7 episode(s)       - 14 min. per ep.       - Action, Sci-Fi, Music, Dementia, Psychological, Romance, Fantasy, Mecha                                                       - https://myanimelist.net/anime/3508
Genshiken Nidaime                                                                  - 7.53  - 2013 - 13 episode(s)      - 24 min. per ep.       - Slice of Life, Comedy, Parody                                                                                                 - https://myanimelist.net/anime/18465
Geragera Boes Monogatari                                                           - 7.16  - 1987 - 52 episode(s)      - 24 min. per ep.       - Comedy, Kids                                                                                                                  - https://myanimelist.net/anime/2815
Ghost in the Shell: Nyuumon Arise                                                  - 7.19  - 2014 - 26 episode(s)      - 4 min. per ep.        - Comedy                                                                                                                        - https://myanimelist.net/anime/22013
Gi(a)rlish Number                                                                  - 7.00  - 2016 - 12 episode(s)      - 24 min. per ep.       - Slice of Life                                                                                                                 - https://myanimelist.net/anime/32607
Ginga Nagareboshi Gin                                                              - 8.12  - 1986 - 21 episode(s)      - 23 min. per ep.       - Action, Adventure, Drama, Shounen                                                                                             - https://myanimelist.net/anime/589
Ginga Tetsudou 999: Eternal Fantasy                                                - 6.77  - 1998 - 1 episode(s)       - 54 min.               - Action, Drama, Sci-Fi, Space                                                                                                  - https://myanimelist.net/anime/3602
Gingitsune                                                                         - 7.22  - 2013 - 12 episode(s)      - 24 min. per ep.       - Seinen, Slice of Life, Supernatural                                                                                           - https://myanimelist.net/anime/18411
Giniro no Kami no Agito                                                            - 7.24  - 2006 - 1 episode(s)       - 1 hr. 35 min.         - Adventure, Drama, Fantasy, Romance, Sci-Fi                                                                                    - https://myanimelist.net/anime/1140
Glamorous Heroes                                                                   - 5.18  - 2017 - 10 episode(s)      - 5 min. per ep.        - Action, Game                                                                                                                  - https://myanimelist.net/anime/36288
Glass no Kamen Desu ga                                                             - 5.55  - 2013 - 3 episode(s)       - 3 min. per ep.        - Comedy, Parody                                                                                                                - https://myanimelist.net/anime/17707
Go! Samurai                                                                        - 5.91  - 2015 - 1 episode(s)       - 6 min.                - Action, Samurai                                                                                                               - https://myanimelist.net/anime/31505
Gokiburi Taisou                                                                    - 4.86  - 2017 - 1 episode(s)       - 15 sec.               - Dementia, Music, Sports                                                                                                       - https://myanimelist.net/anime/36157
Gokuu no Daibouken                                                                 - 6.49  - 1967 - 39 episode(s)      - 25 min. per ep.       - Comedy, Fantasy                                                                                                               - https://myanimelist.net/anime/2687
Gregory Horror Show: The Bloody Karte                                              - 6.13  - 2001 - 12 episode(s)      - 3 min. per ep.        - Mystery, Comedy, Horror, Demons, Supernatural, Vampire                                                                        - https://myanimelist.net/anime/12485
Gregory Horror Show: The Last Train                                                - 6.69  - 2000 - 26 episode(s)      - 3 min. per ep.        - Mystery, Comedy, Horror, Demons, Supernatural, Vampire                                                                        - https://myanimelist.net/anime/12483
Gundam Build Fighters                                                              - 7.93  - 2013 - 25 episode(s)      - 25 min. per ep.       - Action, Sci-Fi, Mecha                                                                                                         - https://myanimelist.net/anime/19319
Gungrave                                                                           - 7.94  - 2003 - 26 episode(s)      - 25 min. per ep.       - Action, Drama, Sci-Fi, Seinen, Super Power                                                                                    - https://myanimelist.net/anime/267
Gunslinger Girl: Il Teatrino                                                       - 7.26  - 2008 - 13 episode(s)      - 25 min. per ep.       - Action, Drama, Military, Sci-Fi                                                                                               - https://myanimelist.net/anime/3231
Guren                                                                              - 6.29  - 2001 - 3 episode(s)       - 30 min. per ep.       - Harem, Hentai                                                                                                                 - https://myanimelist.net/anime/1821
Guskou Budori no Denki (2012)                                                      - 6.35  - 2012 - 1 episode(s)       - 1 hr. 46 min.         - Slice of Life, Kids, Drama, Fantasy                                                                                           - https://myanimelist.net/anime/13215
Hajime no Ippo: New Challenger                                                     - 8.73  - 2009 - 26 episode(s)      - 23 min. per ep.       - Comedy, Sports, Drama, Shounen                                                                                                - https://myanimelist.net/anime/5258
Hakken Taiken Daisuki! Shimajirou                                                  - 6.54  - 2008 - 101 episode(s)     - 25 min. per ep.       - Adventure, Comedy, Fantasy, Kids, Magic                                                                                       - https://myanimelist.net/anime/18937
Hakkenden: Touhou Hakken Ibun 2nd Season                                           - 7.78  - 2013 - 13 episode(s)      - 24 min. per ep.       - Action, Demons, Supernatural, Fantasy, Shoujo                                                                                 - https://myanimelist.net/anime/18055
Halo Legends                                                                       - 7.13  - 2009 - 9 episode(s)       - 16 min. per ep.       - Action, Drama, Military, Sci-Fi                                                                                               - https://myanimelist.net/anime/6867
Hamster Sam                                                                        - 6.09  - 1998 - 4 episode(s)       - 5 min. per ep.        - Kids, Music                                                                                                                   - https://myanimelist.net/anime/29507
HaruChika: Haruta to Chika wa Seishun suru                                         - 6.44  - 2016 - 12 episode(s)      - 24 min. per ep.       - Music, Slice of Life, Mystery, Romance, School                                                                                - https://myanimelist.net/anime/30895
Hashire Melos (1981)                                                               - 5.80  - 1981 - 1 episode(s)       - 1 hr. 7 min.          - Historical, Drama                                                                                                             - https://myanimelist.net/anime/8554
Hashiri Hajimeta bakari no Kimi ni                                                 - 6.40  - 2016 - 1 episode(s)       - 2 min.                - Music                                                                                                                         - https://myanimelist.net/anime/34412
Hatara Kids Mai Ham Gumi                                                           - 5.72  - 2007 - 50 episode(s)      - 25 min. per ep.       - Action, Kids                                                                                                                  - https://myanimelist.net/anime/3251
Hatsukoi Monster OVA                                                               - 6.46  - 2017 - 1 episode(s)       - 23 min.               - Comedy, Romance, School, Shoujo                                                                                               - https://myanimelist.net/anime/34016
Heartcatch Precure!                                                                - 7.87  - 2010 - 49 episode(s)      - 24 min. per ep.       - Action, Slice of Life, Fantasy, Magic, Comedy, School, Shoujo                                                                 - https://myanimelist.net/anime/7645
Hello Kitty no Shiawase no Tulip                                                   - 6.09  - 1995 - 1 episode(s)       - 30 min.               - Kids                                                                                                                          - https://myanimelist.net/anime/18825
Hero Bank                                                                          - 6.14  - 2014 - 51 episode(s)      - 23 min. per ep.       - Game, Kids                                                                                                                    - https://myanimelist.net/anime/22099
High School DxD New                                                                - 7.79  - 2013 - 12 episode(s)      - 24 min. per ep.       - Action, Harem, Comedy, Demons, Romance, Ecchi, School                                                                         - https://myanimelist.net/anime/15451
Himegoto                                                                           - 6.05  - 2014 - 13 episode(s)      - 4 min. per ep.        - Comedy, Ecchi, School                                                                                                         - https://myanimelist.net/anime/22835
Himiko-den                                                                         - 6.34  - 1999 - 12 episode(s)      - 23 min. per ep.       - Adventure, Supernatural, Drama, Fantasy                                                                                       - https://myanimelist.net/anime/360
Himitsukessha Taka no Tsume Countdown                                              - 5.93  - 2009 - 12 episode(s)      - 11 min. per ep.       - Comedy, Parody, Super Power                                                                                                   - https://myanimelist.net/anime/7175
Hinako Note                                                                        - 6.81  - 2017 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Comedy                                                                                                         - https://myanimelist.net/anime/33948
Honey Honey no Suteki na Bouken                                                    - 6.59  - 1981 - 29 episode(s)      - 24 min. per ep.       - Adventure, Historical, Shoujo                                                                                                 - https://myanimelist.net/anime/3873
Honoo no Mirage                                                                    - 6.70  - 2002 - 13 episode(s)      - 24 min. per ep.       - Action, Romance, Supernatural, Historical, School, Drama, Shounen Ai                                                          - https://myanimelist.net/anime/1019
Hoshi wo Ou Kodomo                                                                 - 7.73  - 2011 - 1 episode(s)       - 1 hr. 56 min.         - Adventure, Romance, Fantasy                                                                                                   - https://myanimelist.net/anime/9760
Houseki no Kuni (TV)                                                               - 8.49  - 2017 - 12 episode(s)      - 24 min. per ep.       - Action, Drama, Fantasy, Seinen                                                                                                - https://myanimelist.net/anime/35557
Hua Jianghu Zhi Bei Mo Ting                                                        - N/A   - 2016 - 40 episode(s)      - 23 min. per ep.       - Adventure, Romance, Martial Arts, Fantasy                                                                                     - https://myanimelist.net/anime/35650
Hungry Days: Aoharu ka yo.                                                         - 5.85  - 2017 - 6 episode(s)       - 30 sec. per ep.       - Slice of Life, Magic, Romance                                                                                                 - https://myanimelist.net/anime/35770
Hyouge Mono                                                                        - 8.07  - 2011 - 39 episode(s)      - 25 min. per ep.       - Historical, Samurai, Seinen                                                                                                   - https://myanimelist.net/anime/9996
IDOLiSH7                                                                           - 7.50  - 2018 - 17 episode(s)      - 24 min. per ep.       - Music                                                                                                                         - https://myanimelist.net/anime/33899
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou                           - 7.07  - 2011 - 1 episode(s)       - 26 min.               - Action, Sci-Fi, Harem, Comedy, Mecha                                                                                          - https://myanimelist.net/anime/10794
IS: Infinite Stratos                                                               - 7.04  - 2011 - 12 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha                                                                                   - https://myanimelist.net/anime/9041
Inou-Battle wa Nichijou-kei no Naka de                                             - 7.30  - 2014 - 12 episode(s)      - 24 min. per ep.       - Slice of Life, Comedy, Supernatural, Romance, School                                                                          - https://myanimelist.net/anime/25159
Inyouchuu Etsu Special                                                             - 6.08  - 2014 - 1 episode(s)       - 5 min.                - Hentai, Supernatural, Demons, Horror                                                                                          - https://myanimelist.net/anime/31424
Iryou Keiei Consultant                                                             - N/A   - 2017 - 1 episode(s)       - 4 min.                - Music, Slice of Life                                                                                                          - https://myanimelist.net/anime/37543
Isshuukan Friends.                                                                 - 7.66  - 2014 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Comedy, School, Shounen                                                                                        - https://myanimelist.net/anime/21327
Itsudatte My Santa!                                                                - 6.12  - 2005 - 2 episode(s)       - 28 min. per ep.       - Ecchi, Fantasy, Romance, Comedy, Shounen                                                                                      - https://myanimelist.net/anime/588
Jewelpet Kira☆Deco!                                                                - 6.86  - 2012 - 52 episode(s)      - 24 min. per ep.       - Fantasy, Magic, Shoujo                                                                                                        - https://myanimelist.net/anime/12963
Jigoku Shoujo Futakomori                                                           - 8.04  - 2006 - 26 episode(s)      - 25 min. per ep.       - Mystery, Horror, Psychological, Supernatural                                                                                  - https://myanimelist.net/anime/1594
Jirijiri Moyou no Ryuuryuu Tenten                                                  - N/A   - 2012 - 1 episode(s)       - 1 min.                - Fantasy                                                                                                                       - https://myanimelist.net/anime/37546
Jokei Kazoku III: Himitsu - The Anime                                              - 6.35  - 2014 - 1 episode(s)       - 25 min.               - Hentai                                                                                                                        - https://myanimelist.net/anime/27747
Just Awake                                                                         - 6.44  - 2012 - 1 episode(s)       - 3 min.                - Action, Music, Sci-Fi                                                                                                         - https://myanimelist.net/anime/22049
Juuni Senshi Bakuretsu Eto Ranger                                                  - 6.91  - 1995 - 39 episode(s)      - 25 min. per ep.       - Action, Fantasy, Comedy                                                                                                       - https://myanimelist.net/anime/2757
K-On!!                                                                             - 8.14  - 2010 - 26 episode(s)      - 24 min. per ep.       - Comedy, Music, School, Slice of Life                                                                                          - https://myanimelist.net/anime/7791
K: Seven Stories - R:B - Blaze                                                     - N/A   - 2018 - 1 episode(s)       - Unknown               - Action, Super Power, Supernatural, Drama                                                                                      - https://myanimelist.net/anime/33248
K: Seven Stories - The Idol K                                                      - N/A   - 2018 - 1 episode(s)       - Unknown               - Comedy, Music, Parody                                                                                                         - https://myanimelist.net/anime/37308
Kabuki-bu!                                                                         - 6.65  - 2017 - 12 episode(s)      - 24 min. per ep.       - School                                                                                                                        - https://myanimelist.net/anime/33840
Kabushikigaisha Aokishouji                                                         - 4.67  - 2015 - 2 episode(s)       - 15 sec. per ep.       - Comedy                                                                                                                        - https://myanimelist.net/anime/33695
Kagaku Ninja-tai Gatchaman F                                                       - 6.61  - 1979 - 48 episode(s)      - 24 min. per ep.       - Action, Adventure, Sci-Fi, Shounen                                                                                            - https://myanimelist.net/anime/6375
Kaiketsu Jouki Tanteidan                                                           - 6.76  - 1998 - 26 episode(s)      - 24 min. per ep.       - Action, Mecha, Mystery, Police                                                                                                - https://myanimelist.net/anime/2704
Kami nomi zo Shiru Sekai                                                           - 7.89  - 2010 - 12 episode(s)      - 23 min. per ep.       - Comedy, Harem, Romance, Shounen, Supernatural                                                                                 - https://myanimelist.net/anime/8525
Kamisama no Inai Nichiyoubi                                                        - 7.48  - 2013 - 12 episode(s)      - 23 min. per ep.       - Fantasy, Mystery                                                                                                              - https://myanimelist.net/anime/16009
Kanojo ga Flag wo Oraretara                                                        - 6.57  - 2014 - 13 episode(s)      - 24 min. per ep.       - Comedy, Harem, Romance, School                                                                                                - https://myanimelist.net/anime/19685
Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview                         - 7.53  - 2010 - 3 episode(s)       - 3 min. per ep.        - Comedy                                                                                                                        - https://myanimelist.net/anime/9023
Katekyo Hitman Reborn!                                                             - 8.31  - 2006 - 203 episode(s)     - 24 min. per ep.       - Action, Comedy, Shounen, Super Power                                                                                          - https://myanimelist.net/anime/1604
Kaze no Shoujo Emily                                                               - 7.54  - 2007 - 26 episode(s)      - 25 min. per ep.       - Historical, Drama, Shoujo                                                                                                     - https://myanimelist.net/anime/1878
Kennosuke-sama                                                                     - 5.36  - 1990 - 1 episode(s)       - 20 min.               - Adventure, Comedy                                                                                                             - https://myanimelist.net/anime/18603
Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!                        - 7.54  - 2009 - 1 episode(s)       - 1 hr. 18 min.         - Comedy                                                                                                                        - https://myanimelist.net/anime/5710
Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!                               - 7.17  - 2009 - 1 episode(s)       - 15 min.               - Action, Adventure, Comedy, Mecha, Shounen, Space                                                                              - https://myanimelist.net/anime/11299
Ketsuekigata-kun!                                                                  - 6.72  - 2013 - 12 episode(s)      - 2 min. per ep.        - Comedy                                                                                                                        - https://myanimelist.net/anime/17731
Kiddy Grade: Ignition                                                              - 7.13  - 2007 - 1 episode(s)       - 1 hr. 24 min.         - Action, Mecha, Sci-Fi, Super Power                                                                                            - https://myanimelist.net/anime/2176
Kimi ni Todoke                                                                     - 8.14  - 2009 - 25 episode(s)      - 22 min. per ep.       - Slice of Life, Romance, School, Shoujo                                                                                        - https://myanimelist.net/anime/6045
Kimi no Kokoro wa Kagayaiteru kai?                                                 - 7.40  - 2015 - 1 episode(s)       - 6 min.                - Music                                                                                                                         - https://myanimelist.net/anime/31780
Kimikiss Pure Rouge                                                                - 7.43  - 2007 - 24 episode(s)      - 24 min. per ep.       - Drama, Romance, School                                                                                                        - https://myanimelist.net/anime/2927
Kindaichi Shounen no Jikenbo (TV)                                                  - 8.11  - 1997 - 148 episode(s)     - 24 min. per ep.       - Mystery, Shounen                                                                                                              - https://myanimelist.net/anime/2076
Kinnikuman II Sei: Ultimate Muscle                                                 - 6.98  - 2004 - 13 episode(s)      - 24 min. per ep.       - Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports                                                                         - https://myanimelist.net/anime/5967
Kirarin☆Revolution                                                                 - 7.30  - 2006 - 153 episode(s)     - 22 min. per ep.       - Comedy, Drama, Romance, Shoujo                                                                                                - https://myanimelist.net/anime/1516
Kitte no Nai Okurimono                                                             - 5.07  - 1996 - 1 episode(s)       - 2 min.                - Kids, Music                                                                                                                   - https://myanimelist.net/anime/8645
Knyacki!                                                                           - 6.27  - 1995 - Unknown episode(s) - 5 min.                - Comedy, Kids, Drama, Fantasy                                                                                                  - https://myanimelist.net/anime/7505
Komaneko no Christmas: Maigo ni Natta Present                                      - 6.00  - 2009 - 1 episode(s)       - 20 min.               - Comedy, Fantasy                                                                                                               - https://myanimelist.net/anime/7461
Konchuu Monogatari Minashigo Hutch                                                 - 6.41  - 1970 - 91 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Drama                                                                                                      - https://myanimelist.net/anime/3858
Konjiki no Gash Bell!!: 101 Banme no Mamono                                        - 7.40  - 2004 - 1 episode(s)       - 1 hr. 24 min.         - Adventure, Shounen, Supernatural                                                                                              - https://myanimelist.net/anime/844
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV)                  - 5.46  - 2014 - 12 episode(s)      - 15 min. per ep.       - Comedy, Fantasy                                                                                                               - https://myanimelist.net/anime/27519
Kore ga Watashi no Goshujinsama                                                    - 6.65  - 2005 - 12 episode(s)      - 24 min. per ep.       - Comedy, Ecchi, Slice of Life                                                                                                  - https://myanimelist.net/anime/412
Kotoura-san: Haruka no Heya                                                        - 6.10  - 2012 - 6 episode(s)       - 2 min. per ep.        - Comedy, School                                                                                                                - https://myanimelist.net/anime/16636
Koutetsujou no Kabaneri Movie 2: Moeru Inochi                                      - 7.13  - 2017 - 1 episode(s)       - 1 hr. 45 min.         - Action, Horror, Drama, Fantasy                                                                                                - https://myanimelist.net/anime/33520
Kowaremono: Risa Plus The Animation                                                - 6.70  - 2016 - 1 episode(s)       - 17 min.               - Hentai                                                                                                                        - https://myanimelist.net/anime/33979
Kyoto Animation: Suiei-hen                                                         - 7.18  - 2013 - 1 episode(s)       - 30 sec.               - Sports                                                                                                                        - https://myanimelist.net/anime/17819
Kyoukaisenjou no Horizon Specials                                                  - 6.46  - 2011 - 4 episode(s)       - 8 min. per ep.        - Comedy, Fantasy, School                                                                                                       - https://myanimelist.net/anime/22113
Kyouryuu Daisensou Aizenborg                                                       - 6.91  - 1977 - 39 episode(s)      - 24 min. per ep.       - Action, Mecha                                                                                                                 - https://myanimelist.net/anime/4073
Lemon Angel (1988/II)                                                              - 5.85  - 1988 - 8 episode(s)       - 3 min. per ep.        - Ecchi                                                                                                                         - https://myanimelist.net/anime/3264
Les Misérables: Shoujo Cosette                                                     - 7.97  - 2007 - 52 episode(s)      - 24 min. per ep.       - Slice of Life, Historical, Drama, Shoujo                                                                                      - https://myanimelist.net/anime/1695
Little Charo: Touhoku-hen                                                          - 5.29  - 2012 - 12 episode(s)      - 10 min. per ep.       - Kids                                                                                                                          - https://myanimelist.net/anime/13465
Lostorage Conflated WIXOSS                                                         - N/A   - 2018 - Unknown episode(s) - Unknown               - Game, Psychological                                                                                                           - https://myanimelist.net/anime/34607
Love Live! Sunshine!! 2nd Season                                                   - 7.80  - 2017 - 13 episode(s)      - 23 min. per ep.       - Music, School, Slice of Life                                                                                                  - https://myanimelist.net/anime/34973
Loveless                                                                           - 7.11  - 2005 - 12 episode(s)      - 24 min. per ep.       - Action, Mystery, Supernatural, Drama, Romance, Fantasy, Josei, Shounen Ai                                                     - https://myanimelist.net/anime/149
Lovely★Complex                                                                     - 8.18  - 2007 - 24 episode(s)      - 24 min. per ep.       - Comedy, Romance, Shoujo                                                                                                       - https://myanimelist.net/anime/2034
Lupin III vs. Detective Conan: The Movie                                           - 8.02  - 2013 - 1 episode(s)       - 1 hr. 48 min.         - Action, Comedy, Mystery, Shounen                                                                                              - https://myanimelist.net/anime/18429
Machine-Doll wa Kizutsukanai                                                       - 7.33  - 2013 - 12 episode(s)      - 23 min. per ep.       - Action, Ecchi, Fantasy, School                                                                                                - https://myanimelist.net/anime/17247
Macross Plus Movie Edition                                                         - 7.80  - 1995 - 1 episode(s)       - 1 hr. 55 min.         - Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space                                                                    - https://myanimelist.net/anime/1211
Macross: Do You Remember Love?                                                     - 8.05  - 1984 - 1 episode(s)       - 1 hr. 55 min.         - Action, Space, Mecha, Romance, Military, Music, Sci-Fi                                                                        - https://myanimelist.net/anime/1089
Madou King Granzort                                                                - 7.26  - 1989 - 41 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Comedy, Magic, Fantasy, Mecha, Shounen                                                                        - https://myanimelist.net/anime/2818
Magi: The Labyrinth of Magic                                                       - 8.21  - 2012 - 25 episode(s)      - 24 min. per ep.       - Action, Adventure, Fantasy, Magic, Shounen                                                                                    - https://myanimelist.net/anime/14513
Magic Tree House                                                                   - 7.12  - 2012 - 1 episode(s)       - 1 hr. 40 min.         - Adventure, Magic                                                                                                              - https://myanimelist.net/anime/10690
Magical★Taruruuto-kun: Sukisuki Takoyaki!                                          - 6.91  - 1992 - 1 episode(s)       - 30 min.               - Adventure, Comedy, Ecchi, Fantasy, Magic, School                                                                              - https://myanimelist.net/anime/22979
Mahou Shoujo Madoka★Magica                                                         - 8.46  - 2011 - 12 episode(s)      - 24 min. per ep.       - Drama, Magic, Psychological, Thriller                                                                                         - https://myanimelist.net/anime/9756
Mahou Shoujo Site                                                                  - N/A   - 2018 - 12 episode(s)      - Unknown               - Horror, Psychological, Supernatural, Drama                                                                                    - https://myanimelist.net/anime/36266
Mahou Shoujo? Naria☆Girls                                                          - 3.80  - 2016 - 12 episode(s)      - 8 min. per ep.        - Magic                                                                                                                         - https://myanimelist.net/anime/33394
Mahou no Idol Pastel Yumi                                                          - 6.42  - 1986 - 25 episode(s)      - 23 min. per ep.       - Comedy, Fantasy, Kids, Magic, Shoujo                                                                                          - https://myanimelist.net/anime/3660
Mahou no Star Magical Emi                                                          - 6.75  - 1985 - 38 episode(s)      - 23 min. per ep.       - Comedy, Magic, Shoujo, Slice of Life                                                                                          - https://myanimelist.net/anime/2038
Mahoutsukai Precure!                                                               - 7.12  - 2016 - 50 episode(s)      - 24 min. per ep.       - Action, Slice of Life, Magic, Fantasy, School, Shoujo                                                                         - https://myanimelist.net/anime/31884
Mahoutsukai Tai!                                                                   - 6.90  - 1999 - 13 episode(s)      - 24 min. per ep.       - Sci-Fi, Comedy, Magic, Romance, School                                                                                        - https://myanimelist.net/anime/630
Mai-Otome                                                                          - 7.38  - 2005 - 26 episode(s)      - 24 min. per ep.       - Comedy, Drama, Fantasy, Magic                                                                                                 - https://myanimelist.net/anime/99
Major 2nd (TV)                                                                     - N/A   - 2018 - Unknown episode(s) - Unknown               - Comedy, Sports, Drama, Shounen                                                                                                - https://myanimelist.net/anime/36565
Making of Lensman                                                                  - N/A   - 1984 - 1 episode(s)       - 30 min.               - Action, Adventure, Sci-Fi, Space                                                                                              - https://myanimelist.net/anime/34158
Manga Doushite Monogatari                                                          - 7.00  - 1984 - 100 episode(s)     - 25 min. per ep.       - Kids, Adventure, Comedy                                                                                                       - https://myanimelist.net/anime/10136
Manga Nippon Mukashibanashi (1976)                                                 - 6.36  - 1976 - 1471 episode(s)    - 25 min. per ep.       - Fantasy, Historical                                                                                                           - https://myanimelist.net/anime/6277
Manga Nippon Mukashibanashi                                                        - 6.02  - 1975 - 12 episode(s)      - 25 min. per ep.       - Historical                                                                                                                    - https://myanimelist.net/anime/10282
Manga Sekai Mukashibanashi                                                         - 7.22  - 1976 - 127 episode(s)     - 30 min. per ep.       - Adventure, Fantasy, Historical, Drama                                                                                         - https://myanimelist.net/anime/6262
MapleStory                                                                         - 5.47  - 2007 - 25 episode(s)      - 25 min. per ep.       - Action, Kids, Fantasy, Comedy, Romance                                                                                        - https://myanimelist.net/anime/2719
Masuda Kousuke Gekijou Gag Manga Biyori                                            - 7.34  - 2005 - 12 episode(s)      - 5 min. per ep.        - Comedy, Parody                                                                                                                - https://myanimelist.net/anime/1196
Mayoiga no Oneesan The Animation                                                   - 7.03  - 2017 - 1 episode(s)       - 16 min.               - Hentai                                                                                                                        - https://myanimelist.net/anime/35727
Medarot Damashii                                                                   - 6.74  - 2000 - 39 episode(s)      - 20 min. per ep.       - Action, Sci-Fi, Adventure                                                                                                     - https://myanimelist.net/anime/4052
Megami Tengoku                                                                     - 5.59  - 1995 - 2 episode(s)       - 30 min. per ep.       - Adventure, Ecchi, Fantasy                                                                                                     - https://myanimelist.net/anime/2528
Meganebu!                                                                          - 6.37  - 2013 - 12 episode(s)      - 23 min. per ep.       - Comedy, School, Slice of Life                                                                                                 - https://myanimelist.net/anime/19257
Meiken Jolie                                                                       - 6.79  - 1981 - 52 episode(s)      - 22 min. per ep.       - Adventure, Historical                                                                                                         - https://myanimelist.net/anime/3836
Metronome                                                                          - 6.55  - 2015 - 1 episode(s)       - 4 min.                - Music                                                                                                                         - https://myanimelist.net/anime/33369
Michi (Music)                                                                      - 5.42  - 2004 - 1 episode(s)       - 2 min.                - Music                                                                                                                         - https://myanimelist.net/anime/7296
Microid S                                                                          - 5.91  - 1973 - 26 episode(s)      - 25 min. per ep.       - Action, Sci-Fi                                                                                                                - https://myanimelist.net/anime/3846
Mikagura Gakuen Kumikyoku (TV)                                                     - 6.80  - 2015 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, School, Shoujo Ai                                                                                             - https://myanimelist.net/anime/28817
Million Doll                                                                       - 4.88  - 2015 - 11 episode(s)      - 4 min. per ep.        - Music                                                                                                                         - https://myanimelist.net/anime/29941
Minami Kamakura Koukou Joshi Jitensha-bu                                           - 6.22  - 2017 - 12 episode(s)      - 23 min. per ep.       - Sports, School, Shounen                                                                                                       - https://myanimelist.net/anime/31422
Minami-ke Okawari                                                                  - 7.40  - 2008 - 13 episode(s)      - 24 min. per ep.       - Comedy, School, Slice of Life                                                                                                 - https://myanimelist.net/anime/3225
Mind Game                                                                          - 7.85  - 2004 - 1 episode(s)       - 1 hr. 44 min.         - Adventure, Comedy, Dementia, Psychological, Romance                                                                           - https://myanimelist.net/anime/875
Mirai ni Mukete: Bousai wo Kangaeru                                                - 7.29  - 2016 - 1 episode(s)       - 1 hr.                 - Drama                                                                                                                         - https://myanimelist.net/anime/33980
Miss Monochrome: Music Clips                                                       - 6.45  - 2016 - 14 episode(s)      - 4 min. per ep.        - Music                                                                                                                         - https://myanimelist.net/anime/34243
Mitsuboshi Colors                                                                  - 7.37  - 2018 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Comedy, Shounen                                                                                                - https://myanimelist.net/anime/35078
Mobile Police Patlabor 2: The Movie                                                - 7.85  - 1993 - 1 episode(s)       - 1 hr. 48 min.         - Drama, Mecha, Mystery, Police, Sci-Fi                                                                                         - https://myanimelist.net/anime/1096
Mobile Suit Gundam Wing                                                            - 7.84  - 1995 - 49 episode(s)      - 24 min. per ep.       - Action, Military, Sci-Fi, Space, Drama, Mecha                                                                                 - https://myanimelist.net/anime/90
Monogatari Series: Second Season                                                   - 8.77  - 2013 - 26 episode(s)      - 24 min. per ep.       - Mystery, Comedy, Supernatural, Romance, Vampire                                                                               - https://myanimelist.net/anime/17074
Monster                                                                            - 8.69  - 2004 - 74 episode(s)      - 24 min. per ep.       - Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller                                                               - https://myanimelist.net/anime/19
Monsuto Anime: Kieyuku Uchuu-hen                                                   - 6.41  - 2017 - 13 episode(s)      - 10 min. per ep.       - Action, Fantasy, Game                                                                                                         - https://myanimelist.net/anime/36246
Mori no Youki na Kobito-tachi: Belfy to Lillibit                                   - 6.51  - 1980 - 26 episode(s)      - 25 min. per ep.       - Adventure, Fantasy, Comedy                                                                                                    - https://myanimelist.net/anime/3810
Mudai                                                                              - 7.21  - 2015 - 1 episode(s)       - 7 min.                - Slice of Life, Romance, Music, Drama                                                                                          - https://myanimelist.net/anime/30771
Musaigen no Phantom World                                                          - 7.00  - 2016 - 13 episode(s)      - 24 min. per ep.       - Action, Comedy, Fantasy, Slice of Life, Supernatural                                                                          - https://myanimelist.net/anime/31442
