Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                      - Link
Kaiketsu Tamagon                                                                                     - 5.85  - 1972 - 195 episode(s)     - 5 min. per ep.        - Adventure, Comedy, Kids                                                                       - https://myanimelist.net/anime/19087
Kaitou Joker 4th Season                                                                              - 7.39  - 2016 - 13 episode(s)      - 24 min. per ep.       - Adventure, Mystery, Comedy, Shounen                                                           - https://myanimelist.net/anime/33490
Kaitou Joker                                                                                         - 6.95  - 2014 - 13 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Mystery, Shounen                                                           - https://myanimelist.net/anime/24909
Kaitou Saint Tail                                                                                    - 7.64  - 1995 - 43 episode(s)      - 22 min. per ep.       - Adventure, Magic, Romance, Shoujo                                                             - https://myanimelist.net/anime/1567
Kakugo no Susume                                                                                     - 4.51  - 1996 - 2 episode(s)       - 37 min. per ep.       - Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power                                     - https://myanimelist.net/anime/1647
Kakumeiki Valvrave 2nd Season                                                                        - 7.39  - 2013 - 12 episode(s)      - 24 min. per ep.       - Action, Space, Mecha                                                                          - https://myanimelist.net/anime/18295
Kakutou Bijin Wulong                                                                                 - 6.71  - 2005 - 25 episode(s)      - 25 min. per ep.       - Action, Ecchi, Martial Arts                                                                   - https://myanimelist.net/anime/913
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi                                                          - 5.96  - 2004 - 13 episode(s)      - 24 min. per ep.       - Comedy, Drama, Harem, Romance, School                                                         - https://myanimelist.net/anime/510
Kamen Rider Den-O: Imagin Anime 3                                                                    - 6.48  - 2010 - 12 episode(s)      - 5 min. per ep.        - Action, Adventure, Comedy, Kids, Super Power                                                  - https://myanimelist.net/anime/10202
Kamen no Ninja Akakage                                                                               - 6.53  - 1987 - 23 episode(s)      - 23 min. per ep.       - Action, Fantasy                                                                               - https://myanimelist.net/anime/13769
Kami nomi zo Shiru Sekai: Tenri-hen                                                                  - 7.81  - 2012 - 2 episode(s)       - 23 min. per ep.       - Comedy, Harem, Romance, Supernatural, Shounen                                                 - https://myanimelist.net/anime/15117
Kami nomi zo Shiru Sekai                                                                             - 7.88  - 2010 - 12 episode(s)      - 23 min. per ep.       - Comedy, Harem, Romance, Shounen, Supernatural                                                 - https://myanimelist.net/anime/8525
Kamisama Hajimemashita                                                                               - 8.14  - 2012 - 13 episode(s)      - 24 min. per ep.       - Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo                                        - https://myanimelist.net/anime/14713
Kamisama Minarai: Himitsu no Cocotama                                                                - 6.11  - 2015 - Unknown episode(s) - 24 min.               - Slice of Life, Kids, Magic, Fantasy                                                           - https://myanimelist.net/anime/31044
Kamiusagi Rope x Boruto: Naruto Next Generations                                                     - 5.77  - 2017 - 1 episode(s)       - 1 min.                - Slice of Life, Comedy                                                                         - https://myanimelist.net/anime/36564
Kangetsu Ittou: Akuryou Kiri                                                                         - 5.25  - 1989 - 2 episode(s)       - 45 min. per ep.       - Action, Martial Arts, Samurai                                                                 - https://myanimelist.net/anime/18583
Kannagi                                                                                              - 7.39  - 2008 - 13 episode(s)      - 23 min. per ep.       - Comedy, School, Shounen, Supernatural                                                         - https://myanimelist.net/anime/3958
Kannazuki no Miko                                                                                    - 7.01  - 2004 - 12 episode(s)      - 24 min. per ep.       - Supernatural, Drama, Magic, Romance, Mecha, Shounen, Shoujo Ai                                - https://myanimelist.net/anime/143
Kanokon: Manatsu no Dai Shanikusai                                                                   - 6.69  - 2009 - 2 episode(s)       - 25 min. per ep.       - Ecchi, Romance, Slice of Life                                                                 - https://myanimelist.net/anime/6791
Kanon (2006)                                                                                         - 8.11  - 2006 - 24 episode(s)      - 24 min. per ep.       - Slice of Life, Supernatural, Drama, Romance                                                   - https://myanimelist.net/anime/1530
Kansen 5: The Daybreak                                                                               - 6.63  - 2012 - 3 episode(s)       - 16 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/12961
Kansen: Inyoku no Rensa                                                                              - 6.57  - 2009 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/6986
Kappa no Kaikata                                                                                     - 6.37  - 2004 - 26 episode(s)      - 3 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/1883
Karakuri Kengou Den Musashi Lord                                                                     - 6.09  - 1990 - 50 episode(s)      - 30 min. per ep.       - Action, Adventure, Mecha                                                                      - https://myanimelist.net/anime/8065
Karakuri Kiden: Hiwou Senki                                                                          - 6.67  - 2000 - 26 episode(s)      - 25 min. per ep.       - Action, Adventure, Mecha, Historical                                                          - https://myanimelist.net/anime/3935
Karakurizoushi Ayatsuri Sakon                                                                        - 7.48  - 1999 - 26 episode(s)      - 25 min. per ep.       - Mystery, Horror, Thriller, Shounen                                                            - https://myanimelist.net/anime/2204
Karasu to Kaki no Tane                                                                               - 4.14  - 1966 - 1 episode(s)       - 2 min.                - Music, Kids                                                                                   - https://myanimelist.net/anime/37190
Karate Baka Ichidai                                                                                  - 7.45  - 1973 - 47 episode(s)      - 24 min. per ep.       - Adventure, Historical, Sports, Martial Arts                                                   - https://myanimelist.net/anime/7479
Kare Baka: Wagahai no Kare wa Baka de R                                                              - 5.98  - 2015 - 8 episode(s)       - 5 min. per ep.        - Comedy, Romance, School                                                                       - https://myanimelist.net/anime/31865
Kareshi Kanojo no Jijou                                                                              - 7.64  - 1998 - 26 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, School, Shoujo, Slice of Life                                         - https://myanimelist.net/anime/145
Kariage-kun                                                                                          - 6.00  - 1989 - 59 episode(s)      - 25 min. per ep.       - Comedy, Seinen, Slice of Life                                                                 - https://myanimelist.net/anime/20127
Karl to Fushigi na Tou                                                                               - 4.82  - 2010 - 26 episode(s)      - 25 min. per ep.       - Adventure, Mystery, Kids, Fantasy                                                             - https://myanimelist.net/anime/9371
Karneval                                                                                             - 7.23  - 2012 - 1 episode(s)       - 5 min.                - Sci-Fi, Fantasy, Josei                                                                        - https://myanimelist.net/anime/16033
Kashimashi: Girl Meets Girl OVA                                                                      - 6.89  - 2006 - 1 episode(s)       - 26 min.               - Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life                                      - https://myanimelist.net/anime/1654
Kasumin 2nd Season                                                                                   - 5.89  - 2002 - 26 episode(s)      - 25 min. per ep.       - Kids, Fantasy                                                                                 - https://myanimelist.net/anime/27723
Kasumin                                                                                              - 6.34  - 2001 - 26 episode(s)      - 25 min. per ep.       - Fantasy, Kids                                                                                 - https://myanimelist.net/anime/27721
Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu                                   - 7.16  - 2010 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/9311
Katekyo Hitman Reborn!                                                                               - 8.31  - 2006 - 203 episode(s)     - 24 min. per ep.       - Action, Comedy, Shounen, Super Power                                                          - https://myanimelist.net/anime/1604
Katte ni Shiyagatte                                                                                  - 3.62  - 2012 - 1 episode(s)       - 1 min.                - Music, Dementia                                                                               - https://myanimelist.net/anime/36117
Kaze no Naka no Shoujo: Kinpatsu no Jeanie                                                           - 7.12  - 1992 - 52 episode(s)      - 26 min. per ep.       - Drama, Historical                                                                             - https://myanimelist.net/anime/3110
Kaze no Youjinbou                                                                                    - 7.24  - 2001 - 25 episode(s)      - 23 min. per ep.       - Action, Drama, Mystery, Shounen                                                               - https://myanimelist.net/anime/1145
Keijo!!!!!!!!                                                                                        - 7.30  - 2016 - 12 episode(s)      - 23 min. per ep.       - Action, Sports, Ecchi, Shounen                                                                - https://myanimelist.net/anime/32686
Kekkai Sensen & Beyond                                                                               - 8.09  - 2017 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire                          - https://myanimelist.net/anime/34451
Kekkaishi                                                                                            - 7.69  - 2006 - 52 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Fantasy, Shounen                                                           - https://myanimelist.net/anime/1606
Kemeko Deluxe!                                                                                       - 6.69  - 2008 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen                                       - https://myanimelist.net/anime/3464
Kemono to Chat                                                                                       - 6.19  - 2009 - 1 episode(s)       - 28 min.               - Comedy                                                                                        - https://myanimelist.net/anime/6932
Ken to Kaijuu                                                                                        - 5.43  - 2009 - 6 episode(s)       - 5 min. per ep.        - Kids, Magic, Fantasy                                                                          - https://myanimelist.net/anime/29433
Kenpuu Denki Berserk                                                                                 - 8.45  - 1997 - 25 episode(s)      - 25 min. per ep.       - Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural    - https://myanimelist.net/anime/33
Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!                                                       - 6.40  - 2006 - 6 episode(s)       - 24 min. per ep.       - Kids, Fantasy                                                                                 - https://myanimelist.net/anime/22651
Ketsuekigata-kun! 3                                                                                  - 6.45  - 2015 - 12 episode(s)      - 2 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/31566
Kick no Oni                                                                                          - 6.73  - 1970 - 26 episode(s)      - 25 min. per ep.       - Shounen, Sports                                                                               - https://myanimelist.net/anime/3870
Kiddy GiRL-AND                                                                                       - 6.94  - 2009 - 24 episode(s)      - 25 min. per ep.       - Action, Comedy, Sci-Fi, Super Power                                                           - https://myanimelist.net/anime/3349
Kiddy Grade                                                                                          - 7.28  - 2002 - 24 episode(s)      - 23 min. per ep.       - Action, Sci-Fi, Super Power, Ecchi, Mecha                                                     - https://myanimelist.net/anime/274
Kidou Keisatsu Patlabor: On Television                                                               - 7.77  - 1989 - 47 episode(s)      - 25 min. per ep.       - Sci-Fi, Comedy, Police, Mecha                                                                 - https://myanimelist.net/anime/324
Kidou Keisatsu Patlabor: Reboot                                                                      - 6.73  - 2016 - 1 episode(s)       - 7 min.                - Sci-Fi, Comedy, Police, Mecha                                                                 - https://myanimelist.net/anime/33741
Kidou Senkan Nadesico                                                                                - 7.59  - 1996 - 26 episode(s)      - 23 min. per ep.       - Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space                      - https://myanimelist.net/anime/218
Kigyou Senshi Arslan                                                                                 - 6.63  - 2016 - 6 episode(s)       - 3 min. per ep.        - Comedy, Parody                                                                                - https://myanimelist.net/anime/32412
Kigyou Senshi Yamazaki: Long Distance Call                                                           - 5.68  - 1997 - 1 episode(s)       - 41 min.               - Sci-Fi, Drama, Seinen                                                                         - https://myanimelist.net/anime/5928
Kiitarou Shounen no Youkai Enikki                                                                    - 6.49  - 2016 - 12 episode(s)      - 4 min. per ep.        - Comedy, Supernatural                                                                          - https://myanimelist.net/anime/33244
Kikansha Yaemon                                                                                      - 5.62  - 2009 - 1 episode(s)       - 31 min.               - Fantasy, Kids                                                                                 - https://myanimelist.net/anime/8492
Kiko-chan Smile                                                                                      - 6.43  - 1996 - 51 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Josei, Slice of Life                                                       - https://myanimelist.net/anime/2075
Kikou Kai Galient                                                                                    - 6.64  - 1984 - 25 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Fantasy, Mecha                                                                - https://myanimelist.net/anime/5153
Kikou Souseiki Mospeada                                                                              - 7.21  - 1983 - 25 episode(s)      - 23 min. per ep.       - Action, Mecha, Military                                                                       - https://myanimelist.net/anime/3670
Kill Me Baby: Butsuzou Kegatte Nise Halloween                                                        - 7.09  - 2013 - 1 episode(s)       - 27 min.               - Comedy, School                                                                                - https://myanimelist.net/anime/20039
Kill la Kill                                                                                         - 8.19  - 2013 - 24 episode(s)      - 24 min. per ep.       - Action, Comedy, Super Power, Ecchi, School                                                    - https://myanimelist.net/anime/18679
Kimagure Orange☆Road: Ano Hi ni Kaeritai                                                             - 7.76  - 1988 - 1 episode(s)       - 1 hr. 9 min.          - Comedy, Drama, Romance, Shounen, Slice of Life                                                - https://myanimelist.net/anime/2454
Kime Koi!                                                                                            - 6.88  - 2017 - 2 episode(s)       - 15 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/35931
Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko                                            - 5.25  - 2011 - 12 episode(s)      - 4 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/22597
Kimezou no Kimarimonku Ja Kimaranee.                                                                 - 4.94  - 2010 - 12 episode(s)      - 1 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/22595
Kimi ga Nozomu Eien                                                                                  - 7.35  - 2003 - 14 episode(s)      - 23 min. per ep.       - Drama, Romance, Slice of Life                                                                 - https://myanimelist.net/anime/147
Kimi ni Todoke                                                                                       - 8.13  - 2009 - 25 episode(s)      - 22 min. per ep.       - Slice of Life, Drama, Romance, School, Shoujo                                                 - https://myanimelist.net/anime/6045
Kimi no Kokoro wa Kagayaiteru kai?                                                                   - 7.41  - 2015 - 1 episode(s)       - 6 min.                - Music                                                                                         - https://myanimelist.net/anime/31780
Kimi to Boku.                                                                                        - 7.80  - 2011 - 13 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, School, Shounen, Slice of Life                                        - https://myanimelist.net/anime/10460
Kimikiss Pure Rouge                                                                                  - 7.43  - 2007 - 24 episode(s)      - 24 min. per ep.       - Drama, Romance, School                                                                        - https://myanimelist.net/anime/2927
Kimoshiba                                                                                            - 5.83  - 2016 - 13 episode(s)      - 1 min. per ep.        - Comedy, Kids                                                                                  - https://myanimelist.net/anime/34233
Kindaichi Shounen no Jikenbo Returns 2nd Season                                                      - 7.79  - 2015 - 22 episode(s)      - 24 min. per ep.       - Mystery, Shounen                                                                              - https://myanimelist.net/anime/31227
Kingdom of Chaos: Born to Kill                                                                       - 5.70  - 2003 - 4 episode(s)       - 29 min. per ep.       - Fantasy                                                                                       - https://myanimelist.net/anime/3267
Kiniro no Corda: Primo Passo                                                                         - 7.63  - 2006 - 25 episode(s)      - 24 min. per ep.       - Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo                                   - https://myanimelist.net/anime/1579
Kinnikuman: Kinnikusei Oui Soudatsu-hen                                                              - 6.99  - 1991 - 46 episode(s)      - 24 min. per ep.       - Action, Comedy, Sports, Shounen                                                               - https://myanimelist.net/anime/3281
Kino no Tabi: The Beautiful World - The Animated Series                                              - 7.61  - 2017 - 12 episode(s)      - 23 min. per ep.       - Action, Adventure, Slice of Life                                                              - https://myanimelist.net/anime/35079
Kino no Tabi: The Beautiful World - Tou no Kuni                                                      - 7.67  - 2005 - 1 episode(s)       - 14 min.               - Adventure, Fantasy, Psychological                                                             - https://myanimelist.net/anime/3466
Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!                                  - 6.75  - 2017 - 1 episode(s)       - 1 hr. 10 min.         - Fantasy, Magic, Slice of Life                                                                 - https://myanimelist.net/anime/35206
Kiseijuu: Sei no Kakuritsu                                                                           - 8.52  - 2014 - 24 episode(s)      - 23 min. per ep.       - Action, Sci-Fi, Horror, Psychological, Drama, Seinen                                          - https://myanimelist.net/anime/22535
Kiss Dum R: Meguriahi                                                                                - 6.34  - 2008 - 1 episode(s)       - 23 min.               - Mecha, Military, Sci-Fi                                                                       - https://myanimelist.net/anime/12689
Kissaten Soudou                                                                                      - 3.38  - 2009 - 1 episode(s)       - 9 min.                - Comedy                                                                                        - https://myanimelist.net/anime/33858
Kitakubu Katsudou Kiroku: Miniature Theater                                                          - 6.31  - 2013 - 6 episode(s)       - 2 min. per ep.        - Comedy, School                                                                                - https://myanimelist.net/anime/23367
Kobato.                                                                                              - 8.06  - 2009 - 24 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, Fantasy                                                               - https://myanimelist.net/anime/5678
Kobo-chan                                                                                            - 6.56  - 1992 - 63 episode(s)      - 25 min. per ep.       - Comedy, Kids, Slice of Life                                                                   - https://myanimelist.net/anime/19585
Kobutori (1929)                                                                                      - 5.96  - 1929 - 1 episode(s)       - 10 min.               - Comedy, Demons                                                                                - https://myanimelist.net/anime/5875
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h - 7.04  - 2008 - 2 episode(s)       - 20 min. per ep.       - Comedy, Police                                                                                - https://myanimelist.net/anime/33882
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D - 7.12  - 2005 - 1 episode(s)       - 20 min.               - Comedy, Police                                                                                - https://myanimelist.net/anime/33876
Kodomo no Jikan (TV)                                                                                 - 7.03  - 2007 - 12 episode(s)      - 24 min. per ep.       - Comedy, Drama, Ecchi, School                                                                  - https://myanimelist.net/anime/2403
Kodomo no Keijijougaku                                                                               - 5.84  - 2007 - 1 episode(s)       - 5 min.                - Fantasy                                                                                       - https://myanimelist.net/anime/8333
Koguma no Misha                                                                                      - 6.45  - 1979 - 26 episode(s)      - 24 min. per ep.       - Kids, Adventure, Comedy, Drama                                                                - https://myanimelist.net/anime/6261
Koharu Biyori                                                                                        - 6.73  - 2007 - 3 episode(s)       - 30 min. per ep.       - Ecchi, Comedy, Sci-Fi                                                                         - https://myanimelist.net/anime/3085
Kokoro Toshokan                                                                                      - 6.56  - 2001 - 13 episode(s)      - 24 min. per ep.       - Comedy, Drama, Slice of Life                                                                  - https://myanimelist.net/anime/799
Komatsu Sakyo Anime Gekijou                                                                          - 5.86  - 1989 - 24 episode(s)      - 5 min. per ep.        - Comedy, Parody, Sci-Fi, Space                                                                 - https://myanimelist.net/anime/23829
Komori-san wa Kotowarenai!                                                                           - 6.28  - 2015 - 12 episode(s)      - 2 min. per ep.        - Slice of Life, Comedy, School                                                                 - https://myanimelist.net/anime/31091
Koneko no Chii: Ponponra Daibouken                                                                   - 6.91  - 2016 - 51 episode(s)      - 12 min. per ep.       - Slice of Life                                                                                 - https://myanimelist.net/anime/33240
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei                    - 4.58  - 2014 - 11 episode(s)      - 2 min. per ep.        - Fantasy, Comedy                                                                               - https://myanimelist.net/anime/28885
Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV)                                    - 5.43  - 2014 - 12 episode(s)      - 15 min. per ep.       - Comedy, Fantasy                                                                               - https://myanimelist.net/anime/27519
Kono Danshi, Uchuujin to Tatakaemasu.                                                                - 7.04  - 2011 - 1 episode(s)       - 28 min.               - Action, Fantasy, Shounen Ai, Super Power, Supernatural                                        - https://myanimelist.net/anime/11355
Konohana Kitan                                                                                       - 7.70  - 2017 - 12 episode(s)      - 23 min. per ep.       - Slice of Life, Fantasy, Seinen, Shoujo Ai                                                     - https://myanimelist.net/anime/35241
Kore wa Zombie Desu ka? of the Dead OVA                                                              - 7.59  - 2012 - 1 episode(s)       - 26 min.               - Action, Ecchi, Magic, Comedy, Harem, Supernatural                                             - https://myanimelist.net/anime/15437
Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi                                                 - 5.88  - 2001 - 1 episode(s)       - 7 min.                - Kids, Fantasy                                                                                 - https://myanimelist.net/anime/18081
Koro no Dai Sanpo                                                                                    - 6.76  - 2001 - 1 episode(s)       - 14 min.               - Adventure                                                                                     - https://myanimelist.net/anime/6975
Koroshiya-san: The Hired Gun                                                                         - 5.64  - 2013 - 10 episode(s)      - 3 min. per ep.        - Action, Comedy, Police, Seinen, Thriller                                                      - https://myanimelist.net/anime/20329
Kotatsu Neko                                                                                         - 5.20  - 2009 - 26 episode(s)      - 5 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/7189
Kotencotenco                                                                                         - 5.72  - 2005 - 52 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Fantasy, Kids, Magic                                                       - https://myanimelist.net/anime/8595
Koutetsu Jeeg                                                                                        - 7.21  - 1975 - 46 episode(s)      - 22 min. per ep.       - Action, Mecha, Demons, Sci-Fi, Shounen                                                        - https://myanimelist.net/anime/4198
Koutetsu Tenshi Kurumi                                                                               - 6.88  - 1999 - 24 episode(s)      - 15 min. per ep.       - Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen                       - https://myanimelist.net/anime/554
Kowabon                                                                                              - 5.31  - 2015 - 13 episode(s)      - 3 min. per ep.        - Horror                                                                                        - https://myanimelist.net/anime/30948
Kowaku no Toki                                                                                       - 6.17  - 2011 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/11185
Kowaremono: Risa Plus The Animation                                                                  - 6.72  - 2016 - 1 episode(s)       - 17 min.               - Hentai                                                                                        - https://myanimelist.net/anime/33979
Kubbe no Ongakukai                                                                                   - 4.63  - 2014 - 1 episode(s)       - 1 min.                - Fantasy, Music                                                                                - https://myanimelist.net/anime/33527
Kubikiri Cycle: Aoiro Savant to Zaregototsukai                                                       - 7.92  - 2016 - 8 episode(s)       - 30 min. per ep.       - Action, Mystery, Supernatural, Drama                                                          - https://myanimelist.net/anime/33263
Kujakuou: Sengoku Tensei                                                                             - 5.19  - 2014 - 1 episode(s)       - 30 sec.               - Action, Demons, Historical, Supernatural                                                      - https://myanimelist.net/anime/28151
Kujira no Kora wa Sajou ni Utau                                                                      - 7.35  - 2017 - 12 episode(s)      - 23 min. per ep.       - Drama, Fantasy, Mystery, Sci-Fi, Shoujo                                                       - https://myanimelist.net/anime/34712
Kujiratori                                                                                           - 6.59  - 2001 - 1 episode(s)       - 16 min.               - Adventure                                                                                     - https://myanimelist.net/anime/2895
Kuma no Nuigurumi                                                                                    - 4.93  - 1987 - 1 episode(s)       - 2 min.                - Music                                                                                         - https://myanimelist.net/anime/36350
Kunimatsu-sama no Otoridai                                                                           - 6.88  - 1971 - 46 episode(s)      - 22 min. per ep.       - Comedy, School, Sports                                                                        - https://myanimelist.net/anime/17669
Kuragehime                                                                                           - 8.21  - 2010 - 11 episode(s)      - 22 min. per ep.       - Slice of Life, Comedy, Josei                                                                  - https://myanimelist.net/anime/8129
Kuro no Danshou                                                                                      - 5.95  - 1999 - 4 episode(s)       - 30 min. per ep.       - Hentai, Horror                                                                                - https://myanimelist.net/anime/220
Kurogane Communication                                                                               - 6.70  - 1998 - 24 episode(s)      - 15 min. per ep.       - Action, Sci-Fi, Adventure, Drama                                                              - https://myanimelist.net/anime/1660
Kurogane no Linebarrels                                                                              - 7.04  - 2008 - 24 episode(s)      - 23 min. per ep.       - Action, Sci-Fi, Mecha                                                                         - https://myanimelist.net/anime/3653
Kuroko no Basket 2nd Season                                                                          - 8.49  - 2013 - 25 episode(s)      - 24 min. per ep.       - Comedy, Sports, School, Shounen                                                               - https://myanimelist.net/anime/16894
Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e                                              - 7.74  - 2016 - 1 episode(s)       - 1 hr. 27 min.         - Sports, School, Shounen                                                                       - https://myanimelist.net/anime/32870
Kuroshitsuji II Specials                                                                             - 7.68  - 2010 - 6 episode(s)       - 25 min. per ep.       - Fantasy, Supernatural, Comedy, Parody, Shounen                                                - https://myanimelist.net/anime/9136
Kuroshitsuji                                                                                         - 7.99  - 2008 - 24 episode(s)      - 24 min. per ep.       - Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural                            - https://myanimelist.net/anime/4898
Kurozuka                                                                                             - 7.03  - 2008 - 12 episode(s)      - 23 min. per ep.       - Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire                                   - https://myanimelist.net/anime/5039
Kuruneko (ONA)                                                                                       - 6.36  - 2017 - 10 episode(s)      - 3 min. per ep.        - Slice of Life, Comedy                                                                         - https://myanimelist.net/anime/35239
Kuuchuu Buranko                                                                                      - 8.05  - 2009 - 11 episode(s)      - 23 min. per ep.       - Comedy, Psychological, Drama, Seinen                                                          - https://myanimelist.net/anime/6774
Kuzuryuugawa to Shounen                                                                              - 7.13  - 1998 - 1 episode(s)       - 30 min.               - Drama, Historical                                                                             - https://myanimelist.net/anime/28109
Kyou kara Maou! R                                                                                    - 7.58  - 2007 - 5 episode(s)       - 25 min. per ep.       - Adventure, Comedy, Demons, Fantasy, Shoujo                                                    - https://myanimelist.net/anime/2971
Kyou no 5 no 2 (TV): Takarabako                                                                      - 7.14  - 2009 - 1 episode(s)       - 28 min.               - Comedy, Ecchi, School, Seinen                                                                 - https://myanimelist.net/anime/6379
Kyou no 5 no 2 (TV)                                                                                  - 7.28  - 2008 - 13 episode(s)      - 23 min. per ep.       - Comedy, Ecchi, School, Seinen                                                                 - https://myanimelist.net/anime/4903
Kyoufu! Zombie Neko                                                                                  - 5.64  - 2015 - 52 episode(s)      - 5 min. per ep.        - Comedy                                                                                        - https://myanimelist.net/anime/31539
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari                                                        - 7.23  - 2003 - 13 episode(s)      - 24 min. per ep.       - Fantasy, Historical, Horror, Mystery, Psychological, Supernatural                             - https://myanimelist.net/anime/279
Kyoukai no Kanata                                                                                    - 7.87  - 2013 - 12 episode(s)      - 24 min. per ep.       - Slice of Life, Supernatural, Fantasy                                                          - https://myanimelist.net/anime/18153
Kyoukai no Rinne                                                                                     - 6.26  - 2009 - 1 episode(s)       - 30 sec.               - Comedy, Supernatural                                                                          - https://myanimelist.net/anime/23179
Kyoukaisenjou no Horizon                                                                             - 7.23  - 2011 - 13 episode(s)      - 24 min. per ep.       - Action, Fantasy                                                                               - https://myanimelist.net/anime/10456
Kyouryuu Daisensou Aizenborg                                                                         - 6.92  - 1977 - 39 episode(s)      - 24 min. per ep.       - Action, Mecha                                                                                 - https://myanimelist.net/anime/4073
Kyouryuu Tankentai Born Free                                                                         - 6.05  - 1976 - 25 episode(s)      - 24 min. per ep.       - Action, Sci-Fi                                                                                - https://myanimelist.net/anime/9978
Kyoushoku Soukou Guyver II                                                                           - 7.16  - 1991 - 6 episode(s)       - 30 min. per ep.       - Action, Adventure, Drama, Horror, Sci-Fi                                                      - https://myanimelist.net/anime/1336
Kyousou Giga (TV) Recaps                                                                             - 6.66  - 2013 - 2 episode(s)       - 26 min. per ep.       - Action, Fantasy, Supernatural                                                                 - https://myanimelist.net/anime/20723
Kyousou Giga (TV)                                                                                    - 7.89  - 2013 - 10 episode(s)      - 25 min. per ep.       - Action, Fantasy, Supernatural                                                                 - https://myanimelist.net/anime/19703
Kyubi no Kitsune to Tobimaru (Sesshoseki)                                                            - 6.00  - 1968 - 1 episode(s)       - 1 hr. 21 min.         - Demons, Fantasy                                                                               - https://myanimelist.net/anime/17673
Kyuuketsuhime Miyu (TV)                                                                              - 7.21  - 1997 - 26 episode(s)      - 25 min. per ep.       - Action, Horror, Demons, Drama, Vampire, Shoujo                                                - https://myanimelist.net/anime/690
Kyuukyoku Choujin R                                                                                  - 6.58  - 1991 - 1 episode(s)       - 1 hr. 13 min.         - Comedy, Sci-Fi                                                                                - https://myanimelist.net/anime/6796
Kämpfer                                                                                              - 6.64  - 2009 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power                                - https://myanimelist.net/anime/6205
Lady Lady!!                                                                                          - 7.66  - 1987 - 21 episode(s)      - 23 min. per ep.       - Drama, Historical                                                                             - https://myanimelist.net/anime/2227
Lalala Lala-chan ★Uchuu ni Muchuu★                                                                   - 5.00  - 2017 - 12 episode(s)      - 5 min. per ep.        - Adventure, Kids, Fantasy                                                                      - https://myanimelist.net/anime/36486
Lalala Lala-chan: Patapata Daisensou                                                                 - 4.88  - 2016 - 12 episode(s)      - 4 min. per ep.        - Adventure, Fantasy, Kids                                                                      - https://myanimelist.net/anime/36551
