Title                                                                                     - Score - Year - Num Eps            - Duration              - Genre(s)                                                                          - Link
Genki Genki Non-tan: Deka Deka Arigatou                                                   - 7.17  - 2009 - 1 episode(s)       - 32 min.               - Kids, Music                                                                       - https://myanimelist.net/anime/25617
Genma Taisen: Shinwa Zenya no Shou                                                        - 5.28  - 2002 - 13 episode(s)      - 25 min. per ep.       - Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural                           - https://myanimelist.net/anime/1705
Getter Robo Go                                                                            - 6.35  - 1991 - 50 episode(s)      - 24 min. per ep.       - Action, Adventure, Mecha, Military, Shounen                                       - https://myanimelist.net/anime/5292
Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc                      - 6.63  - 2004 - 3 episode(s)       - 1 min. per ep.        - Comedy, Mecha, Sci-Fi                                                             - https://myanimelist.net/anime/10949
Giant Robo Gaiden Ginrei                                                                  - 6.16  - 1994 - 3 episode(s)       - 30 min. per ep.       - Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power                        - https://myanimelist.net/anime/2322
Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari                            - 8.17  - 1998 - 24 episode(s)      - 26 min. per ep.       - Action, Military, Sci-Fi, Space                                                   - https://myanimelist.net/anime/3371
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai                                        - 8.04  - 1988 - 1 episode(s)       - 59 min.               - Action, Military, Sci-Fi, Space                                                   - https://myanimelist.net/anime/3014
Ginga Hyouryuu Vifam: Kieta 12-nin                                                        - 6.32  - 1985 - 1 episode(s)       - 57 min.               - Action, Adventure, Mecha, Sci-Fi                                                  - https://myanimelist.net/anime/9389
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special                             - 6.14  - 2007 - 1 episode(s)       - 22 min.               - Drama, Fantasy, Mystery                                                           - https://myanimelist.net/anime/33717
Giovanni no Shima                                                                         - 7.80  - 2014 - 1 episode(s)       - 1 hr. 42 min.         - Drama, Historical                                                                 - https://myanimelist.net/anime/19115
Go! Princess Precure                                                                      - 7.80  - 2015 - 50 episode(s)      - 24 min. per ep.       - Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life                     - https://myanimelist.net/anime/28669
Goro-chan                                                                                 - 5.09  - 1990 - 1 episode(s)       - 3 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/31695
Green Eyes: Ane Kyun! yori The Animation                                                  - 6.81  - 2017 - 1 episode(s)       - 15 min.               - Hentai                                                                            - https://myanimelist.net/anime/34759
Gundam Build Divers Prologue                                                              - 6.79  - 2018 - 1 episode(s)       - 14 min.               - Action, Sci-Fi, Mecha                                                             - https://myanimelist.net/anime/37247
Gunparade March: Arata Naru Kougunka                                                      - 6.90  - 2003 - 12 episode(s)      - 23 min. per ep.       - Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life                   - https://myanimelist.net/anime/266
Gyakusatsu Kikan                                                                          - 7.25  - 2017 - 1 episode(s)       - 1 hr. 54 min.         - Military, Sci-Fi, Psychological                                                   - https://myanimelist.net/anime/23279
Gyo                                                                                       - 5.62  - 2012 - 1 episode(s)       - 1 hr. 10 min.         - Horror                                                                            - https://myanimelist.net/anime/10417
Haha Sange                                                                                - 5.95  - 2010 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/7612
Hakimono to Kasa no Monogatari                                                            - 5.64  - 2015 - 1 episode(s)       - 4 min.                - Music                                                                             - https://myanimelist.net/anime/30199
Halfway                                                                                   - 4.82  - 2012 - 1 episode(s)       - 5 min.                - Music                                                                             - https://myanimelist.net/anime/36067
Hamburger no Tsukurikata                                                                  - 3.93  - 1996 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36362
Hana (Music)                                                                              - 4.25  - 2008 - 1 episode(s)       - 4 min.                - Music, Kids                                                                       - https://myanimelist.net/anime/37196
Hana no Ko Lunlun                                                                         - 6.98  - 1979 - 50 episode(s)      - 24 min. per ep.       - Adventure, Drama, Magic, Shoujo                                                   - https://myanimelist.net/anime/2230
Hana no Mahoutsukai Mary Bell                                                             - 6.67  - 1992 - 50 episode(s)      - 24 min. per ep.       - Adventure, Magic, Fantasy, Shoujo                                                 - https://myanimelist.net/anime/2804
Hana no Zundamaru: Junk                                                                   - 3.94  - 2014 - 3 episode(s)       - 45 sec. per ep.       - Martial Arts, Comedy, Parody                                                      - https://myanimelist.net/anime/22953
Hand Maid May Special                                                                     - 6.82  - 2001 - 1 episode(s)       - 28 min.               - Ecchi, Comedy, Harem, Romance, Sci-Fi                                             - https://myanimelist.net/anime/2217
Hatsukoi Monster OVA                                                                      - 6.46  - 2017 - 1 episode(s)       - 23 min.               - Comedy, Romance, School, Shoujo                                                   - https://myanimelist.net/anime/34016
Hatsukoi                                                                                  - 6.04  - 2004 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/5208
Heartcatch Precure!                                                                       - 7.87  - 2010 - 49 episode(s)      - 24 min. per ep.       - Action, Slice of Life, Fantasy, Magic, Comedy, School, Shoujo                     - https://myanimelist.net/anime/7645
Heat Meat Up ~Kokusan Sengen~                                                             - N/A   - 2015 - 1 episode(s)       - 3 min.                - Music                                                                             - https://myanimelist.net/anime/37217
Heli-Tako Puu-chan                                                                        - 6.08  - 1998 - 42 episode(s)      - 25 min. per ep.       - Comedy, Kids                                                                      - https://myanimelist.net/anime/24465
Hello Kagerou                                                                             - 4.70  - 2018 - 1 episode(s)       - 4 min.                - Music                                                                             - https://myanimelist.net/anime/37344
Hello Kitty no Yume no Oshiro no Ouji-sama                                                - 5.96  - 1994 - 1 episode(s)       - 30 min.               - Fantasy, Kids                                                                     - https://myanimelist.net/anime/22495
Hello Kitty to Issho                                                                      - 6.21  - 1994 - 16 episode(s)      - 9 min. per ep.        - Kids, Slice of Life, Comedy                                                       - https://myanimelist.net/anime/25871
Hellsing Ultimate                                                                         - 8.53  - 2006 - 10 episode(s)      - 50 min. per ep.       - Action, Military, Horror, Supernatural, Vampire, Seinen                           - https://myanimelist.net/anime/777
Henna Ie!                                                                                 - 4.88  - 1983 - 1 episode(s)       - 2 min.                - Music, Kids                                                                       - https://myanimelist.net/anime/29181
Hetalia: The World Twinkle Extra Disc                                                     - 7.65  - 2016 - 1 episode(s)       - 12 min.               - Comedy, Historical, Parody                                                        - https://myanimelist.net/anime/31997
Hidari no O&#039;Clock!!                                                                  - 6.17  - 1990 - 2 episode(s)       - 40 min. per ep.       - Drama                                                                             - https://myanimelist.net/anime/8967
High School Jingi                                                                         - 5.83  - 1992 - 1 episode(s)       - 1 hr. 26 min.         - Action, Comedy, Seinen                                                            - https://myanimelist.net/anime/24089
Highlander: The Search for Vengeance                                                      - 6.85  - 2007 - 1 episode(s)       - 1 hr. 26 min.         - Action, Horror, Sci-Fi                                                            - https://myanimelist.net/anime/2178
Highschool Aurabuster: Hikari no Mezame                                                   - 6.27  - 1999 - 3 episode(s)       - 27 min. per ep.       - Drama, Fantasy, Super Power                                                       - https://myanimelist.net/anime/2739
Higurashi no Naku Koro ni Rei                                                             - 7.53  - 2009 - 5 episode(s)       - 30 min. per ep.       - Mystery, Comedy, Psychological, Supernatural, Thriller                            - https://myanimelist.net/anime/3652
Hina no Uta                                                                               - 4.90  - 2003 - 1 episode(s)       - 2 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/37466
His Lipstick                                                                              - 4.38  - 2012 - 1 episode(s)       - 5 min.                - Kids, Comedy                                                                      - https://myanimelist.net/anime/26009
Historical                                                                                - 5.54  - 2016 - 1 episode(s)       - 12 min.               - Adventure, Historical                                                             - https://myanimelist.net/anime/32665
Hitou Meguri Kakure Yu: Mao-hen                                                           - 6.42  - 2013 - 2 episode(s)       - 15 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/15839
Hokori Inu no Hanashi                                                                     - 4.96  - 2013 - 1 episode(s)       - 3 min.                -                                                                                   - https://myanimelist.net/anime/32636
Hokuto no Ken: Yuria-den                                                                  - 7.18  - 2007 - 1 episode(s)       - 1 hr. 4 min.          - Action, Adventure, Drama, Martial Arts                                            - https://myanimelist.net/anime/3027
Honoo no Alpenrose                                                                        - 6.33  - 1986 - 2 episode(s)       - 1 hr. 16 min. per ep. - Historical, Drama, Romance, Shoujo                                                - https://myanimelist.net/anime/11101
Hoozuki no Reitetsu OVA                                                                   - 7.95  - 2015 - 4 episode(s)       - 26 min. per ep.       - Comedy, Demons, Fantasy, Supernatural                                             - https://myanimelist.net/anime/24471
Hoshi no Koe                                                                              - 7.41  - 2002 - 1 episode(s)       - 25 min.               - Sci-Fi, Space, Drama, Romance, Mecha                                              - https://myanimelist.net/anime/256
Hotaruko                                                                                  - 6.19  - 2003 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2371
Houkago no Pleiades                                                                       - 6.19  - 2011 - 4 episode(s)       - 6 min. per ep.        - Magic                                                                             - https://myanimelist.net/anime/9911
Hugtto! Precure                                                                           - 7.27  - 2018 - Unknown episode(s) - 24 min.               - Action, Magic, Fantasy, Shoujo                                                    - https://myanimelist.net/anime/36593
Hunter x Hunter: Greed Island                                                             - 8.31  - 2003 - 8 episode(s)       - 22 min. per ep.       - Action, Adventure, Shounen, Super Power                                           - https://myanimelist.net/anime/138
Huyao Xiao Hongniang: Qian Yan                                                            - 7.68  - 2017 - 15 episode(s)      - 15 min. per ep.       - Comedy, Historical, Supernatural, Romance                                         - https://myanimelist.net/anime/36545
Hyoutan Suzume                                                                            - 4.91  - 1959 - 1 episode(s)       - 54 min.               - Fantasy                                                                           - https://myanimelist.net/anime/16007
IDOLiSH7 Vibrato                                                                          - 7.51  - 2018 - 17 episode(s)      - 14 min. per ep.       - Music                                                                             - https://myanimelist.net/anime/36963
Ichiendama no Tabigarasu                                                                  - 4.32  - 1990 - 1 episode(s)       - 2 min.                - Adventure, Music, Samurai                                                         - https://myanimelist.net/anime/36395
Ichigo Mashimaro OVA                                                                      - 7.79  - 2007 - 3 episode(s)       - 25 min. per ep.       - Comedy, School, Slice of Life                                                     - https://myanimelist.net/anime/1888
Idol Kouhosei                                                                             - 5.83  - 2013 - 1 episode(s)       - 19 min.               - Hentai                                                                            - https://myanimelist.net/anime/16476
Idol Kyousei Sousa                                                                        - 4.65  - 2017 - Unknown episode(s) - 30 min.               - Hentai                                                                            - https://myanimelist.net/anime/34506
Iinari! Saimin Kanojo                                                                     - 6.40  - 2015 - 2 episode(s)       - 15 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/24273
Ijime: Ikenie no Kyoushitsu                                                               - 5.30  - 2012 - 1 episode(s)       - 14 min.               - Drama, Shoujo                                                                     - https://myanimelist.net/anime/12599
Iketeru Futari                                                                            - 6.74  - 1999 - 16 episode(s)      - 5 min. per ep.        - Comedy, Ecchi, Romance, School, Seinen                                            - https://myanimelist.net/anime/637
Ikkitousen: Dragon Destiny                                                                - 6.92  - 2007 - 12 episode(s)      - 24 min. per ep.       - Action, Super Power, Ecchi, Martial Arts, School                                  - https://myanimelist.net/anime/1956
Ikusa Otome Suvia Special                                                                 - 5.90  - 2010 - 1 episode(s)       - 3 min.                - Fantasy, Hentai                                                                   - https://myanimelist.net/anime/9091
Ikusa Otome Valkyrie Shinshou                                                             - 6.25  - 2006 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2859
Imako System                                                                              - 6.18  - 2014 - 2 episode(s)       - 23 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/21513
Infini-T Force Movie: Gatchaman - Saraba Tomo yo                                          - 6.00  - 2018 - 1 episode(s)       - Unknown               - Action, Sci-Fi, Seinen, Super Power                                               - https://myanimelist.net/anime/36197
Injuu Nerawareta Hanayome                                                                 - 5.53  - 1999 - 2 episode(s)       - 25 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/1784
Ippun de Wakaru Eiga &quot;Donten ni Warau&quot; Kaisetsu Yokoku                          - 5.31  - 2018 - 1 episode(s)       - 1 min.                - Historical, Parody                                                                - https://myanimelist.net/anime/37285
Irotoridori                                                                               - 3.86  - 2013 - 1 episode(s)       - 3 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/37401
Isaku: Respect                                                                            - 5.68  - 2001 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/3587
Issho ni Ecchi                                                                            - 5.95  - 2010 - 1 episode(s)       - 31 min.               - Hentai                                                                            - https://myanimelist.net/anime/7611
Issho ni Sleeping: Sleeping with Hinako                                                   - 4.49  - 2010 - 1 episode(s)       - 49 min.               - Ecchi                                                                             - https://myanimelist.net/anime/7897
Itsuka Tenma no Kuro Usagi Special                                                        - 6.50  - 2012 - 1 episode(s)       - 3 min.                - Comedy, Ecchi                                                                     - https://myanimelist.net/anime/13137
Itsuka no Main: Kaminari Shounen - Tenta Sanjou!                                          - 6.41  - 1996 - 1 episode(s)       - 45 min.               - Action, Drama, Seinen                                                             - https://myanimelist.net/anime/23353
Iyashite Agerun Saiyuuki                                                                  - 6.52  - 2007 - 1 episode(s)       - 33 min.               - Hentai, Parody                                                                    - https://myanimelist.net/anime/2883
JK to Ero Konbini Tenchou                                                                 - 6.81  - 2016 - Unknown episode(s) - 18 min.               - Hentai                                                                            - https://myanimelist.net/anime/32864
Jetter Mars                                                                               - 6.67  - 1977 - 27 episode(s)      - 23 min. per ep.       - Action, Drama, Mecha, Sci-Fi                                                      - https://myanimelist.net/anime/6087
Jewelpet: Attack Chance!?                                                                 - 5.90  - 2016 - 3 episode(s)       - 4 min. per ep.        - Comedy, Magic, Fantasy, Shoujo                                                    - https://myanimelist.net/anime/32707
Jigoku Koushien                                                                           - 4.67  - 2009 - 1 episode(s)       - 40 min.               - Sports, Comedy, Horror, Shounen                                                   - https://myanimelist.net/anime/28489
Jikkyou Chuukei                                                                           - 5.30  - 2014 - 1 episode(s)       - 5 min.                - Dementia, Music                                                                   - https://myanimelist.net/anime/33886
Jinki:Extend OVA                                                                          - 6.31  - 2006 - 1 episode(s)       - 30 min.               - Mecha, Sci-Fi                                                                     - https://myanimelist.net/anime/848
Jinkou Shoujo: Henshin Sex Android                                                        - 6.79  - 2009 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/6122
JoJo no Kimyou na Bouken: Phantom Blood                                                   - 7.79  - 2007 - 1 episode(s)       - 1 hr. 30 min.         - Action, Adventure, Horror, Shounen, Vampire                                       - https://myanimelist.net/anime/3603
Jokuana                                                                                   - 5.79  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/3334
Joshiraku OVA                                                                             - 7.48  - 2013 - 1 episode(s)       - 23 min.               - Slice of Life, Comedy                                                             - https://myanimelist.net/anime/15591
Joukei                                                                                    - N/A   - 2012 - 7 episode(s)       - 1 min. per ep.        - Slice of Life                                                                     - https://myanimelist.net/anime/37485
Juusenki L-Gaim                                                                           - 6.91  - 1984 - 54 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Adventure, Space, Drama, Mecha, Shounen                           - https://myanimelist.net/anime/2598
Juusou Kikou Dancougar Nova                                                               - 6.04  - 2007 - 12 episode(s)      - 25 min. per ep.       - Mecha                                                                             - https://myanimelist.net/anime/1991
Kabushikigaisha OPT Shinsotsu Saiyou Movie                                                - N/A   - 2012 - 1 episode(s)       - 5 min.                - Slice of Life                                                                     - https://myanimelist.net/anime/37529
Kachikachi Yama no Shouboutai                                                             - 5.76  - 1948 - 1 episode(s)       - 9 min.                - Comedy                                                                            - https://myanimelist.net/anime/30457
Kaeru San Yuushi                                                                          - 4.97  - 1933 - 1 episode(s)       - 6 min.                - Adventure, Comedy                                                                 - https://myanimelist.net/anime/28051
Kaeru wa Kaeru                                                                            - 5.00  - 1929 - 1 episode(s)       - 10 min.               - Historical                                                                        - https://myanimelist.net/anime/35491
Kaette Kita Top wo Nerae! Kagaku Kouza                                                    - 5.62  - 2012 - 2 episode(s)       - 5 min. per ep.        - Comedy, Mecha, Sci-Fi                                                             - https://myanimelist.net/anime/24123
Kagaku na Yatsura                                                                         - 5.83  - 2013 - 1 episode(s)       - 25 min.               - Sci-Fi, Comedy, Romance, Ecchi, School, Seinen                                    - https://myanimelist.net/anime/15391
Kaijuu                                                                                    - 5.03  - 2012 - 1 episode(s)       - 1 min.                - Music                                                                             - https://myanimelist.net/anime/36088
Kakegae no                                                                                - 4.99  - 2012 - 1 episode(s)       - 1 min.                - Drama                                                                             - https://myanimelist.net/anime/32291
Kamikaze Kaitou Jeanne                                                                    - 7.52  - 1999 - 44 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo        - https://myanimelist.net/anime/142
Kamisama no Inai Nichiyoubi: Kioku                                                        - 6.98  - 2014 - 1 episode(s)       - 23 min.               - Mystery, Fantasy                                                                  - https://myanimelist.net/anime/20423
Kamiusagi Rope 3 (ONA)                                                                    - 5.46  - 2012 - 2 episode(s)       - 2 min. per ep.        - Slice of Life, Comedy                                                             - https://myanimelist.net/anime/13831
Kamiusagi Rope x ROPÉ Sisters                                                             - 4.25  - 2017 - Unknown episode(s) - 1 min.                - Comedy                                                                            - https://myanimelist.net/anime/35283
Kana Kana ka na                                                                           - 4.43  - 1978 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36294
Kangaroo no Tanjoubi                                                                      - 5.33  - 1941 - 1 episode(s)       - 9 min.                - Adventure                                                                         - https://myanimelist.net/anime/6843
Kanojo wa Dare to demo Sex Suru.                                                          - 6.83  - 2015 - 2 episode(s)       - 16 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/28313
Kansen 2: Inzai Toshi                                                                     - 6.53  - 2010 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/7712
Kara no Kyoukai 3: Tsuukaku Zanryuu                                                       - 8.16  - 2008 - 1 episode(s)       - 58 min.               - Action, Mystery, Supernatural, Drama, Thriller                                    - https://myanimelist.net/anime/3783
Kara no Kyoukai: Shuushou                                                                 - 7.26  - 2011 - 1 episode(s)       - 33 min.               - Mystery                                                                           - https://myanimelist.net/anime/6954
Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen                                        - 3.53  - 2018 - 1 episode(s)       - 1 min.                - Horror, Seinen, Thriller                                                          - https://myanimelist.net/anime/37243
Katasumi no Uroko                                                                         - 6.50  - 2016 - 1 episode(s)       - 9 min.                - Adventure, Drama, Fantasy                                                         - https://myanimelist.net/anime/36368
Kawasaki Frontale x Tentai Senshi Sunred                                                  - 5.98  - 2009 - 4 episode(s)       - 2 min. per ep.        - Comedy, Parody, Seinen, Sports, Super Power                                       - https://myanimelist.net/anime/8316
Kekkai                                                                                    - 5.44  - 2002 - 1 episode(s)       - 30 min.               - Hentai                                                                            - https://myanimelist.net/anime/3093
Kemy Lang Buka Chaka                                                                      - 3.80  - 2009 - 156 episode(s)     - 9 min. per ep.        - Adventure, Kids                                                                   - https://myanimelist.net/anime/34665
Kemy                                                                                      - 4.80  - 2011 - 52 episode(s)      - 11 min. per ep.       - Kids                                                                              - https://myanimelist.net/anime/34666
Kerakera                                                                                  - 3.33  - 2011 - 1 episode(s)       - 2 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/37461
Kero Kero Keroppi no Tomodachi ni Narou yo                                                - 6.04  - 1994 - 1 episode(s)       - 30 min.               - Kids, Fantasy                                                                     - https://myanimelist.net/anime/22637
Kerorinpasu                                                                               - 4.61  - 2011 - 1 episode(s)       - 1 min.                - Music                                                                             - https://myanimelist.net/anime/32293
Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!       - 7.36  - 2010 - 1 episode(s)       - 1 hr. 14 min.         - Comedy                                                                            - https://myanimelist.net/anime/8134
Kibun Kibun                                                                               - 5.75  - 2003 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/4603
Kikou Senki Dragonar                                                                      - 6.81  - 1987 - 48 episode(s)      - 24 min. per ep.       - Adventure, Mecha, Sci-Fi, Shounen, Space                                          - https://myanimelist.net/anime/865
Kimama ni Idol                                                                            - 5.96  - 1990 - 1 episode(s)       - 50 min.               - Music                                                                             - https://myanimelist.net/anime/21749
Kimi to no Tadashii Yakusoku (2007)                                                       - 4.63  - 2007 - 3 episode(s)       - 2 min. per ep.        - Sports                                                                            - https://myanimelist.net/anime/34695
Kimi to no Tadashii Yakusoku                                                              - 4.56  - 2007 - 3 episode(s)       - 2 min. per ep.        - Sports                                                                            - https://myanimelist.net/anime/34694
Kinbaku no Yakata: Ryakudatsu                                                             - 5.51  - 2000 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2894
Kininaru Roommate                                                                         - 6.65  - 2006 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2960
Kinkyuu Hasshin Saver Kids                                                                - 6.55  - 1991 - 50 episode(s)      - 25 min. per ep.       - Action, Sci-Fi, Adventure, Comedy, Mecha                                          - https://myanimelist.net/anime/4504
Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.                                      - 7.85  - 2005 - 1 episode(s)       - 29 min.               - Adventure, Drama, Fantasy                                                         - https://myanimelist.net/anime/1379
Kirakira☆Precure A La Mode                                                                - 6.97  - 2017 - 49 episode(s)      - 24 min. per ep.       - Action, Slice of Life, Magic, Fantasy, Shoujo                                     - https://myanimelist.net/anime/34290
Kirin the Noop                                                                            - 5.40  - 2014 - Unknown episode(s) - 5 min.                - Adventure                                                                         - https://myanimelist.net/anime/35694
Kodai Ouja Kyouryuu King: Yokuryuu Densetsu                                               - 6.31  - 2008 - 30 episode(s)      - 24 min. per ep.       - Action, Adventure, Game, Kids, Sci-Fi                                             - https://myanimelist.net/anime/5725
Kodomo no Jikan: Ni Gakki                                                                 - 7.25  - 2009 - 3 episode(s)       - 23 min. per ep.       - Comedy, Ecchi, School                                                             - https://myanimelist.net/anime/4195
Koi Tsubomi                                                                               - 6.47  - 2006 - 1 episode(s)       - 2 min.                - Fantasy, Music                                                                    - https://myanimelist.net/anime/7295
Koinu no Blue                                                                             - 4.33  - 1972 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36400
Koisuru Niwatori                                                                          - 5.31  - 1985 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/21717
Kokuen                                                                                    - 5.33  - 2013 - 1 episode(s)       - 3 min.                - Drama, Music                                                                      - https://myanimelist.net/anime/32759
Konigiri-kun                                                                              - 3.75  - 2015 - Unknown episode(s) - 5 min.                - Kids                                                                              - https://myanimelist.net/anime/35696
Kono Danshi, Mahou ga Oshigoto Desu.                                                      - 7.19  - 2016 - 4 episode(s)       - 7 min. per ep.        - Magic, Fantasy, Shounen Ai                                                        - https://myanimelist.net/anime/31815
Kotatsu Neko (ONA)                                                                        - 5.86  - 2005 - 2 episode(s)       - 1 min. per ep.        - Comedy                                                                            - https://myanimelist.net/anime/5842
Kotowaza Gundam-san                                                                       - 6.09  - 2015 - 17 episode(s)      - 1 min. per ep.        - Comedy, Parody, Mecha                                                             - https://myanimelist.net/anime/33226
Koutetsu no Vendetta Episode 0                                                            - 6.07  - 2013 - 1 episode(s)       - 20 min.               - Action, Mecha, Military, Sci-Fi                                                   - https://myanimelist.net/anime/17563
Kozou no Koushin                                                                          - 4.17  - 1976 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36401
Kuro to Kin no Akanai Kagi.                                                               - 5.80  - 2013 - 2 episode(s)       - 29 min. per ep.       - Romance, Josei                                                                    - https://myanimelist.net/anime/16023
Kuroko no Basket: Tip Off                                                                 - 8.02  - 2013 - 1 episode(s)       - 25 min.               - Sports, Comedy, School, Shounen                                                   - https://myanimelist.net/anime/16916
Kussetsu                                                                                  - 6.09  - 2002 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2794
Kyattou Ninden Teyandee                                                                   - 7.16  - 1990 - 54 episode(s)      - 24 min. per ep.       - Action, Comedy, Mecha, Super Power, Sci-Fi, Shounen                               - https://myanimelist.net/anime/1261
Kyonyuu Reijou MC Gakuen                                                                  - 6.82  - 2017 - 2 episode(s)       - 19 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/34361
Kyou mo Chappy End                                                                        - 3.43  - 2002 - 1 episode(s)       - 2 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/36812
Kyoufu no Bio Ningen Saishuu Kyoushi                                                      - 5.67  - 1988 - 1 episode(s)       - 56 min.               - Action, Adventure, Comedy, School, Supernatural                                   - https://myanimelist.net/anime/2780
Landreaall                                                                                - 6.33  - 2017 - Unknown episode(s) - Unknown               - Action, Adventure, Romance, Martial Arts, Fantasy                                 - https://myanimelist.net/anime/34151
Lemon Angel (1988)                                                                        - 5.90  - 1988 - 9 episode(s)       - 3 min. per ep.        - Ecchi                                                                             - https://myanimelist.net/anime/3259
Lilt                                                                                      - 3.78  - 2010 - 1 episode(s)       - 13 sec.               - Music                                                                             - https://myanimelist.net/anime/36281
Ling Qi 2                                                                                 - 7.57  - 2018 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Magic, Shounen Ai, Supernatural                                   - https://myanimelist.net/anime/36522
Ling Yu 2nd Season                                                                        - 6.89  - 2016 - 10 episode(s)      - 15 min. per ep.       - Fantasy                                                                           - https://myanimelist.net/anime/36790
Little El Cid no Bouken                                                                   - 6.35  - 1984 - 26 episode(s)      - 25 min. per ep.       - Kids, Adventure, Historical                                                       - https://myanimelist.net/anime/5600
Lolita Anime                                                                              - 5.62  - 1984 - 6 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/4813
Love Live! x Watering KissMint Collaboration CM                                           - 6.65  - 2016 - 1 episode(s)       - 15 sec.               - Music                                                                             - https://myanimelist.net/anime/32730
Lupin III: The Last Job                                                                   - 7.10  - 2010 - 1 episode(s)       - 1 hr. 32 min.         - Adventure, Comedy, Shounen                                                        - https://myanimelist.net/anime/8097
Lupin the IIIrd: Chikemuri no Ishikawa Goemon                                             - 7.85  - 2017 - 1 episode(s)       - 53 min.               - Action, Adventure, Comedy, Drama                                                  - https://myanimelist.net/anime/34021
MAFF x Chobitto Zukan                                                                     - 3.00  - 2017 - 4 episode(s)       - 1 min. per ep.        - Comedy, Kids                                                                      - https://myanimelist.net/anime/35513
Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai                                         - 6.68  - 2010 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/7708
Machine Robo: Leina, The Legend of Wolf Blade                                             - 6.26  - 1988 - 3 episode(s)       - 30 min. per ep.       - Action, Martial Arts, Mecha, Super Power                                          - https://myanimelist.net/anime/6577
Macross F: Choujikuu Gekijou                                                              - 6.57  - 2011 - 1 episode(s)       - 2 min.                - Comedy, Slice of Life                                                             - https://myanimelist.net/anime/10361
Macross Δ Movie: Gekijou no Walküre                                                       - 7.05  - 2018 - 1 episode(s)       - Unknown               - Action, Military, Sci-Fi, Music, Space, Romance, Mecha                            - https://myanimelist.net/anime/36077
Magma Taishi                                                                              - 5.86  - 1993 - 13 episode(s)      - 24 min. per ep.       - Action, Space, Super Power, Sci-Fi, Shounen                                       - https://myanimelist.net/anime/3235
Mahou Shoujo Lalabel                                                                      - 6.54  - 1980 - 49 episode(s)      - 24 min. per ep.       - Slice of Life, Magic, Comedy, Shoujo                                              - https://myanimelist.net/anime/3878
