Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                        - Link
Free!: FrFr - Short Movie                                                                            - 7.76  - 2013 - 7 episode(s)       - 2 min. per ep.        - Comedy, Sports                                                                  - https://myanimelist.net/anime/19671
Fukashigi no Kazoekata                                                                               - 5.15  - 2012 - 1 episode(s)       - 8 min.                - Kids                                                                            - https://myanimelist.net/anime/30105
Fukuraicho, Tunnel Roji no Otoko                                                                     - N/A   - 2008 - 1 episode(s)       - 4 min.                - Drama                                                                           - https://myanimelist.net/anime/36842
Fukuyama Gekijou: Natsu no Himitsu                                                                   - 6.60  - 1990 - 1 episode(s)       - 54 min.               - Fantasy, Kids                                                                   - https://myanimelist.net/anime/23975
Furifure The Animation                                                                               - 6.34  - 2014 - 1 episode(s)       - 27 min.               - Hentai                                                                          - https://myanimelist.net/anime/25055
Futari Daka                                                                                          - 6.19  - 1984 - 36 episode(s)      - 25 min. per ep.       - Cars, Sports, Shounen                                                           - https://myanimelist.net/anime/3808
Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.                          - 6.93  - 2014 - 1 episode(s)       - 23 min.               - Slice of Life, Comedy, Seinen                                                   - https://myanimelist.net/anime/25719
Fuujin Monogatari                                                                                    - 7.31  - 2004 - 13 episode(s)      - 25 min. per ep.       - Slice of Life, Fantasy, Supernatural, School, Drama                             - https://myanimelist.net/anime/1524
Fuuma no Kojirou: Seiken Sensou-hen                                                                  - 6.79  - 1990 - 6 episode(s)       - 30 min. per ep.       - Action, Martial Arts, Fantasy, Shounen                                          - https://myanimelist.net/anime/4855
Fuusen Inu Tinny 2nd Season                                                                          - 5.57  - 2015 - 26 episode(s)      - 5 min. per ep.        - Adventure, Kids                                                                 - https://myanimelist.net/anime/31640
Fuusen Inu Tinny                                                                                     - 5.73  - 2014 - 26 episode(s)      - 5 min. per ep.        - Adventure, Kids                                                                 - https://myanimelist.net/anime/25503
G-9                                                                                                  - 5.97  - 2006 - 1 episode(s)       - 17 min.               - Fantasy                                                                         - https://myanimelist.net/anime/5785
Ganbare! Lulu Lolo 2nd Season                                                                        - 5.00  - 2014 - 26 episode(s)      - 5 min. per ep.        - Kids, Slice of Life                                                             - https://myanimelist.net/anime/26163
Gangsta. Recap                                                                                       - 6.48  - 2015 - 1 episode(s)       - 23 min.               - Action, Drama, Seinen                                                           - https://myanimelist.net/anime/31561
Garo: Honoo no Kokuin - Home                                                                         - 6.89  - 2015 - 1 episode(s)       - 23 min.               - Action, Demons, Supernatural, Magic, Fantasy                                    - https://myanimelist.net/anime/32415
Gekkan Shoujo Nozaki-kun Specials                                                                    - 7.92  - 2014 - 6 episode(s)       - 3 min. per ep.        - Comedy, Romance, School                                                         - https://myanimelist.net/anime/27633
Generation of Chaos                                                                                  - 3.72  - 2001 - 1 episode(s)       - 30 min.               - Action, Adventure, Demons, Fantasy, Magic                                       - https://myanimelist.net/anime/2776
Genesis Climber Mospeada: Love, Live, Alive                                                          - 6.34  - 1985 - 1 episode(s)       - 50 min.               - Action, Mecha, Music                                                            - https://myanimelist.net/anime/3671
Gensei Shugoshin P-hyoro Ikka OVA                                                                    - 4.93  - 1988 - 3 episode(s)       - 30 min. per ep.       - Adventure, Fantasy, Shoujo                                                      - https://myanimelist.net/anime/25363
Genshiken Nidaime Specials                                                                           - 6.92  - 2013 - 4 episode(s)       - 3 min. per ep.        - Comedy, Parody, Slice of Life                                                   - https://myanimelist.net/anime/19889
Gensoumaden Saiyuuki: Kibou no Zaika                                                                 - 7.08  - 2002 - 1 episode(s)       - 46 min.               - Adventure, Fantasy                                                              - https://myanimelist.net/anime/4476
Ghost in the Shell: Stand Alone Complex - Solid State Society                                        - 8.19  - 2006 - 1 episode(s)       - 1 hr. 48 min.         - Mecha, Military, Mystery, Police, Sci-Fi, Seinen                                - https://myanimelist.net/anime/1566
Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi                       - 7.00  - 2005 - 1 episode(s)       - 2 min.                - Comedy, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/10947
Ghost in the Shell: Stand Alone Complex - The Laughing Man                                           - 8.17  - 2005 - 1 episode(s)       - 2 hr. 40 min.         - Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen                   - https://myanimelist.net/anime/2449
Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi                                  - 7.32  - 2004 - 26 episode(s)      - 1 min. per ep.        - Comedy, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/3485
Ginga Hyouryuu Vifam: Chicago Super Police 13                                                        - 6.05  - 1985 - 1 episode(s)       - 3 min.                - Action, Comedy, Parody, Police                                                  - https://myanimelist.net/anime/14067
Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen                                      - 6.45  - 1985 - 1 episode(s)       - 57 min.               - Action, Adventure, Mecha, Sci-Fi                                                - https://myanimelist.net/anime/9390
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa                                                   - 6.48  - 2016 - 1 episode(s)       - 23 min.               - Action, Sci-Fi, Space, Mecha, School, Seinen                                    - https://myanimelist.net/anime/33024
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren                                                     - 6.18  - 1995 - 2 episode(s)       - 28 min. per ep.       - Action, Adventure, Comedy, Magic, Mecha, Sci-Fi                                 - https://myanimelist.net/anime/2473
Ginga Tetsudou 999 (ONA)                                                                             - 6.32  - 2002 - 6 episode(s)       - 15 min. per ep.       - Sci-Fi, Adventure, Space, Drama                                                 - https://myanimelist.net/anime/28733
Ginga Tetsudou 999: Diamond Ring no Kanata e                                                         - 6.72  - 2009 - 1 episode(s)       - 16 min.               - Adventure, Drama, Sci-Fi                                                        - https://myanimelist.net/anime/7285
Ginga Tetsudou 999                                                                                   - 7.96  - 1978 - 113 episode(s)     - 25 min. per ep.       - Sci-Fi, Adventure, Space, Drama                                                 - https://myanimelist.net/anime/1491
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi                     - 8.13  - 2005 - 1 episode(s)       - 32 min.               - Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen             - https://myanimelist.net/anime/2951
Gintama: Shiroyasha Koutan                                                                           - 8.37  - 2008 - 1 episode(s)       - 10 min.               - Action, Sci-Fi, Comedy, Historical, Parody                                      - https://myanimelist.net/anime/6945
Girls und Panzer Heartful Tank Disc Picture Drama                                                    - 6.70  - 2013 - 4 episode(s)       - 10 min. per ep.       - Military, School                                                                - https://myanimelist.net/anime/23137
Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza                         - 6.79  - 2013 - 2 episode(s)       - 14 min. per ep.       - Military, School                                                                - https://myanimelist.net/anime/29853
Glass no Kamen Desu ga to Z Specials                                                                 - 4.39  - 2013 - 2 episode(s)       - 3 min. per ep.        - Comedy, Parody                                                                  - https://myanimelist.net/anime/34336
Glass no Usagi                                                                                       - 6.80  - 2005 - 1 episode(s)       - 1 hr. 24 min.         - Historical                                                                      - https://myanimelist.net/anime/3646
Glory Days                                                                                           - 6.89  - 2017 - 1 episode(s)       - 3 min.                - Action, Music, Mecha                                                            - https://myanimelist.net/anime/36232
God Eater Prologue                                                                                   - 6.77  - 2009 - 1 episode(s)       - 12 min.               - Action, Military, Sci-Fi, Fantasy                                               - https://myanimelist.net/anime/10470
Gogo no Kouchou: Junai Mellow yori                                                                   - 6.72  - 2012 - 1 episode(s)       - 26 min.               - Hentai                                                                          - https://myanimelist.net/anime/14993
Gohan Suki                                                                                           - 5.00  - 2017 - 10 episode(s)      - 3 min. per ep.        - Slice of Life                                                                   - https://myanimelist.net/anime/36151
Gokicha!!                                                                                            - 5.68  - 2012 - 2 episode(s)       - 8 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/10258
Gokinjo Monogatari                                                                                   - 7.53  - 1995 - 50 episode(s)      - 25 min. per ep.       - Slice of Life, Comedy, Drama, Romance, Shoujo                                   - https://myanimelist.net/anime/852
Gokukoku no Brynhildr Special                                                                        - 6.65  - 2014 - 1 episode(s)       - 20 min.               - Comedy, Ecchi, Harem, Sci-Fi, Seinen                                            - https://myanimelist.net/anime/24695
Gosenzo San'e                                                                                        - 6.26  - 1998 - 4 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Mystery, Supernatural                                           - https://myanimelist.net/anime/188
Goulart Knights: Evoked the Beginning White                                                          - 6.15  - 2011 - 1 episode(s)       - 22 min.               - Action, Drama, Fantasy, Shoujo, Supernatural                                    - https://myanimelist.net/anime/13993
Great Mazinger                                                                                       - 7.29  - 1974 - 56 episode(s)      - 25 min. per ep.       - Action, Mecha, Sci-Fi, Shounen                                                  - https://myanimelist.net/anime/5658
Guitar wo Motta Shounen: Kikaider vs. Inazuman                                                       - 6.61  - 2003 - 1 episode(s)       - 28 min.               - Sci-Fi, Shounen                                                                 - https://myanimelist.net/anime/3190
Guren                                                                                                - 6.30  - 2001 - 3 episode(s)       - 30 min. per ep.       - Harem, Hentai                                                                   - https://myanimelist.net/anime/1821
Hagure Yuusha no Aesthetica: Hajirai Ippai                                                           - 6.73  - 2012 - 6 episode(s)       - 4 min. per ep.        - Comedy, Ecchi                                                                   - https://myanimelist.net/anime/15729
Haikyuu!! Movie 2: Shousha to Haisha                                                                 - 7.99  - 2015 - 1 episode(s)       - 1 hr. 28 min.         - Comedy, Sports, Drama, School, Shounen                                          - https://myanimelist.net/anime/30364
Haikyuu!! Movie 3: Sainou to Sense                                                                   - 8.01  - 2017 - 1 episode(s)       - 1 hr. 29 min.         - Comedy, Drama, School, Shounen, Sports                                          - https://myanimelist.net/anime/35110
Haikyuu!! Movie 4: Concept no Tatakai                                                                - 7.94  - 2017 - 1 episode(s)       - 1 hr. 28 min.         - Comedy, Drama, School, Shounen, Sports                                          - https://myanimelist.net/anime/35111
Haikyuu!! Quest Picture Drama                                                                        - 6.61  - 2014 - 3 episode(s)       - 4 min. per ep.        - Comedy, Fantasy, Game, Shounen                                                  - https://myanimelist.net/anime/31675
Haitoku no Shoujo                                                                                    - 5.87  - 2001 - 2 episode(s)       - 30 min. per ep.       - Hentai, Psychological                                                           - https://myanimelist.net/anime/3411
Haja Taisei Dangaiou                                                                                 - 6.23  - 1987 - 3 episode(s)       - 45 min. per ep.       - Action, Sci-Fi, Adventure, Mecha                                                - https://myanimelist.net/anime/498
Hajime no Ippo: Mashiba vs. Kimura                                                                   - 8.27  - 2003 - 1 episode(s)       - 1 hr. 1 min.          - Comedy, Shounen, Sports                                                         - https://myanimelist.net/anime/265
Hakoiri Shoujo: Virgin Territory                                                                     - 6.06  - 2011 - 2 episode(s)       - 20 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/10906
Hakuouki Shinkai: Kaze no Shou                                                                       - 6.27  - 2015 - 1 episode(s)       - 11 min.               - Action, Drama, Historical, Romance, Samurai, Supernatural                       - https://myanimelist.net/anime/31785
Hakushaku to Yousei                                                                                  - 7.42  - 2008 - 12 episode(s)      - 25 min. per ep.       - Adventure, Historical, Magic, Romance, Fantasy, Shoujo                          - https://myanimelist.net/anime/4551
Hana wa Saku: Touhoku ni Saku                                                                        - 6.09  - 2014 - 1 episode(s)       - 5 min.                - Fantasy, Kids                                                                   - https://myanimelist.net/anime/28093
Hana yori Dango                                                                                      - 7.85  - 1996 - 51 episode(s)      - 25 min. per ep.       - Drama, Romance, School, Shoujo                                                  - https://myanimelist.net/anime/106
Hanappe Bazooka                                                                                      - 5.66  - 1992 - 1 episode(s)       - 43 min.               - Action, Comedy, Ecchi, Magic, School                                            - https://myanimelist.net/anime/4042
Hanaukyou Maid-tai OVA                                                                               - 6.78  - 2001 - 3 episode(s)       - 14 min. per ep.       - Comedy, Ecchi, Harem, Romance                                                   - https://myanimelist.net/anime/797
Hangyodon no Hadaka no Ou-sama                                                                       - 6.13  - 1993 - 1 episode(s)       - 10 min.               - Kids, Fantasy                                                                   - https://myanimelist.net/anime/22563
Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi                                        - 5.54  - 1992 - 1 episode(s)       - 25 min.               - Kids, Sci-Fi                                                                    - https://myanimelist.net/anime/29267
Harukanaru Toki no Naka de: Hachiyou Shou Specials                                                   - 6.50  - 2005 - 8 episode(s)       - 5 min. per ep.        - Fantasy, Magic, Romance, Supernatural, Historical, Shoujo                       - https://myanimelist.net/anime/1905
Hatsu Inu 2 The Animation: Strange Kind of Woman - Again                                             - 7.26  - 2008 - 2 episode(s)       - 29 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/5097
HeatGuy J Special                                                                                    - 7.23  - 2003 - 1 episode(s)       - 25 min.               - Action, Adventure, Mecha, Police, Sci-Fi                                        - https://myanimelist.net/anime/1774
Hello Harinezumi: Satsui no Ryoubun                                                                  - 6.49  - 1992 - 1 episode(s)       - 51 min.               - Drama, Mystery, Psychological, Seinen                                           - https://myanimelist.net/anime/4756
Hello Kitty no Hakuchou no Ouji                                                                      - 6.28  - 2001 - 1 episode(s)       - 15 min.               - Kids, Fantasy                                                                   - https://myanimelist.net/anime/18085
Hello Kitty no Kaguya-hime                                                                           - 5.95  - 1993 - 1 episode(s)       - 25 min.               - Kids, Fantasy                                                                   - https://myanimelist.net/anime/22497
Hello Kitty no London ni Orita Uchuujin                                                              - 6.36  - 1992 - 1 episode(s)       - 30 min.               - Kids                                                                            - https://myanimelist.net/anime/17953
Hello Kitty no Mahou no Ringo                                                                        - 6.63  - 1992 - 1 episode(s)       - 25 min.               - Fantasy, Kids                                                                   - https://myanimelist.net/anime/22479
Hello Kitty no Nemureru Mori no Bijo                                                                 - 6.43  - 2001 - 1 episode(s)       - 15 min.               - Kids, Fantasy                                                                   - https://myanimelist.net/anime/17955
Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka                                                   - 6.45  - 1990 - 6 episode(s)       - 30 min. per ep.       - Horror, Shoujo                                                                  - https://myanimelist.net/anime/2073
Heroman Specials                                                                                     - 6.40  - 2010 - 3 episode(s)       - 4 min. per ep.        - Action, Sci-Fi, Shounen                                                         - https://myanimelist.net/anime/9121
Heybot!                                                                                              - 5.89  - 2016 - 50 episode(s)      - 23 min. per ep.       - Sci-Fi, Comedy, Parody, Kids                                                    - https://myanimelist.net/anime/33434
Hi no Ame ga Furu                                                                                    - 7.46  - 1988 - 1 episode(s)       - 1 hr. 20 min.         - Drama, Historical                                                               - https://myanimelist.net/anime/5929
Hi-Speed Jecy                                                                                        - 6.24  - 1989 - 12 episode(s)      - 28 min. per ep.       - Action, Sci-Fi                                                                  - https://myanimelist.net/anime/2697
Hibike! Euphonium Movie: Todoketai Melody                                                            - 7.56  - 2017 - 1 episode(s)       - 1 hr. 55 min.         - Music, School, Drama                                                            - https://myanimelist.net/anime/35082
Hidamari Sketch x ☆☆☆ Recap                                                                          - 6.56  - 2012 - 1 episode(s)       - 1 hr. 7 min.          - Slice of Life, Comedy, School                                                   - https://myanimelist.net/anime/28915
Higashi no Eden: Air Communication                                                                   - 7.75  - 2009 - 1 episode(s)       - 2 hr. 3 min.          - Mystery, Comedy, Romance                                                        - https://myanimelist.net/anime/6927
High School DxD OVA                                                                                  - 7.45  - 2012 - 2 episode(s)       - 23 min. per ep.       - Comedy, Demons, Ecchi, Romance, School                                          - https://myanimelist.net/anime/12729
Highway Jenny                                                                                        - 5.20  - 2006 - 1 episode(s)       - 28 min.               - Fantasy                                                                         - https://myanimelist.net/anime/6181
Higurashi no Naku Koro ni Kai Specials                                                               - 7.42  - 2007 - 24 episode(s)      - 1 min. per ep.        - Comedy, Parody                                                                  - https://myanimelist.net/anime/6064
Hiiro no Kakera Dai Ni Shou                                                                          - 7.36  - 2012 - 13 episode(s)      - 24 min. per ep.       - Fantasy, Romance, Shoujo, Supernatural                                          - https://myanimelist.net/anime/14645
Hiiro no Koku                                                                                        - 5.37  - 1999 - 5 episode(s)       - 30 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/4731
Himawari                                                                                             - 5.35  - 2017 - 1 episode(s)       - 6 min.                - Music                                                                           - https://myanimelist.net/anime/36763
Himitsukessha Taka no Tsume Specials                                                                 - 4.92  - 2006 - 4 episode(s)       - 11 min. per ep.       - Comedy, Parody, Super Power                                                     - https://myanimelist.net/anime/34353
Himouto! Umaru-chanS                                                                                 - 6.98  - 2015 - 12 episode(s)      - 2 min. per ep.        - Comedy, Seinen, Slice of Life                                                   - https://myanimelist.net/anime/31234
Hissatsu Chikan Nin                                                                                  - 6.20  - 2008 - 2 episode(s)       - 26 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/5281
Hitozuma Life: One Time Gal                                                                          - 6.21  - 2017 - 2 episode(s)       - 17 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/36051
Hong Ling Jin Xia                                                                                    - 5.89  - 2010 - 1 episode(s)       - 4 min.                - Action, School                                                                  - https://myanimelist.net/anime/30058
Honoo no Labyrinth                                                                                   - 6.35  - 2000 - 2 episode(s)       - 33 min. per ep.       - Adventure, Comedy, Ecchi, Samurai                                               - https://myanimelist.net/anime/581
Hori-san to Miyamura-kun                                                                             - 7.41  - 2012 - 3 episode(s)       - 23 min. per ep.       - Comedy, Romance, School, Shounen                                                - https://myanimelist.net/anime/14753
Hungry Heart: Wild Striker                                                                           - 7.69  - 2002 - 52 episode(s)      - 23 min. per ep.       - Slice of Life, Comedy, Sports, Shounen                                          - https://myanimelist.net/anime/17
Hwa-san-go-rae                                                                                       - N/A   - 2015 - 1 episode(s)       - 1 hr. 10 min.         - Horror, Thriller                                                                - https://myanimelist.net/anime/34674
Hyakka Ryouran: Samurai Girls                                                                        - 6.95  - 2010 - 12 episode(s)      - 24 min. per ep.       - Action, Comedy, Ecchi, Harem, Samurai, School                                   - https://myanimelist.net/anime/8277
IGPX: Immortal Grand Prix                                                                            - 6.70  - 2003 - 5 episode(s)       - 5 min. per ep.        - Sports, Mecha, Sci-Fi, Shounen                                                  - https://myanimelist.net/anime/1409
Ichigeki Sacchuu!! Hoihoi-san                                                                        - 6.14  - 2004 - 1 episode(s)       - 11 min.               - Comedy, Sci-Fi, Slice of Life                                                   - https://myanimelist.net/anime/932
Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e                 - 6.98  - 2004 - 1 episode(s)       - 25 min.               - Ecchi, Romance, Shounen                                                         - https://myanimelist.net/anime/642
Idol Bouei-tai Hummingbird                                                                           - 5.88  - 1993 - 4 episode(s)       - 34 min. per ep.       - Military, Music, Comedy, Parody                                                 - https://myanimelist.net/anime/2465
Idol Project                                                                                         - 5.81  - 1995 - 4 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Music                                                        - https://myanimelist.net/anime/2072
Ie Naki Ko Remy                                                                                      - 8.04  - 1996 - 23 episode(s)      - 23 min. per ep.       - Adventure, Slice of Life, Historical, Drama                                     - https://myanimelist.net/anime/2829
Ijiwaru Baasan                                                                                       - 7.46  - 1970 - 39 episode(s)      - 25 min. per ep.       - Comedy, Slice of Life                                                           - https://myanimelist.net/anime/20079
Ikenai Boy: Ikasu Maruhi Hand Power                                                                  - 3.23  - 1990 - 1 episode(s)       - 50 min.               - Comedy, Hentai                                                                  - https://myanimelist.net/anime/17825
Ikkitousen: Great Guardians Specials                                                                 - 6.72  - 2008 - 6 episode(s)       - 2 min. per ep.        - Comedy, Ecchi                                                                   - https://myanimelist.net/anime/5333
Ikoku Meiro no Croisée: Yune & Alice                                                                 - 6.35  - 2011 - 7 episode(s)       - 2 min. per ep.        - Historical, Seinen, Slice of Life                                               - https://myanimelist.net/anime/10832
Ikusa Otome Valkyrie 2                                                                               - 6.63  - 2008 - 3 episode(s)       - 31 min. per ep.       - Demons, Fantasy, Hentai, Supernatural                                           - https://myanimelist.net/anime/5427
Ima no Watashi ni Dekiru Koto...                                                                     - 5.63  - 2016 - 2 episode(s)       - 1 min. per ep.        - Sci-Fi                                                                          - https://myanimelist.net/anime/34179
Imakara Atashi......                                                                                 - 6.25  - 2016 - 2 episode(s)       - 19 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/32982
Imouto Twins                                                                                         - 6.05  - 2006 - 1 episode(s)       - 26 min.               - Hentai                                                                          - https://myanimelist.net/anime/13643
Implicity                                                                                            - 5.98  - 2017 - Unknown episode(s) - 20 min.               - Hentai                                                                          - https://myanimelist.net/anime/35891
Inagawa Junji no Sugo: Ku Kowai Hanashi                                                              - 4.86  - 2017 - 10 episode(s)      - 3 min. per ep.        - Horror, Supernatural                                                            - https://myanimelist.net/anime/36152
Injuu Daikessen                                                                                      - 5.32  - 1997 - 1 episode(s)       - 43 min.               - Hentai                                                                          - https://myanimelist.net/anime/3950
Inochi                                                                                               - 4.39  - 2015 - 1 episode(s)       - 4 min.                - Drama, Music, Slice of Life                                                     - https://myanimelist.net/anime/34116
Inu x Boku SS Special                                                                                - 7.74  - 2012 - 1 episode(s)       - 24 min.               - Comedy, Supernatural, Shounen                                                   - https://myanimelist.net/anime/13403
Ippatsu Kanta-kun                                                                                    - 6.11  - 1977 - 53 episode(s)      - 24 min. per ep.       - Action, Kids, Adventure, Sports, Comedy                                         - https://myanimelist.net/anime/5287
Ishii Hisaichi no Dai Seikai                                                                         - 4.91  - 1991 - 1 episode(s)       - 43 min.               - Parody, Comedy                                                                  - https://myanimelist.net/anime/19583
Ishiyama-dera Digital Engi Emaki                                                                     - 5.33  - 2016 - 1 episode(s)       - 20 min.               - Historical                                                                      - https://myanimelist.net/anime/33982
It Girl                                                                                              - 5.69  - 2014 - 1 episode(s)       - 5 min.                - Music                                                                           - https://myanimelist.net/anime/27793
Itsuka Tenma no Kuro Usagi Picture Drama                                                             - 6.30  - 2011 - 6 episode(s)       - 10 min. per ep.       - Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire                          - https://myanimelist.net/anime/12579
Izumo                                                                                                - 6.13  - 1991 - 2 episode(s)       - 30 min. per ep.       - Adventure, Fantasy, Historical                                                  - https://myanimelist.net/anime/5876
JK to Ero Giin Sensei                                                                                - 6.74  - 2012 - 2 episode(s)       - 29 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/14995
JU Chuuko Jidousha Hanbaishi x Peeping Life                                                          - 3.61  - 2013 - 2 episode(s)       - 5 min. per ep.        - Slice of Life, Comedy                                                           - https://myanimelist.net/anime/29752
Jean Valjean Monogatari                                                                              - 6.33  - 1979 - 1 episode(s)       - 1 hr. 9 min.          - Drama                                                                           - https://myanimelist.net/anime/5900
Jigoku de Naze Warui                                                                                 - 4.51  - 2013 - 1 episode(s)       - 3 min.                - Music                                                                           - https://myanimelist.net/anime/33400
Jingisukan no Jin-kun                                                                                - 4.13  - 2017 - 10 episode(s)      - 3 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/35233
Jinrui wa Suitai Shimashita Specials                                                                 - 7.28  - 2012 - 6 episode(s)       - 2 min. per ep.        - Comedy, Fantasy, Seinen                                                         - https://myanimelist.net/anime/15617
Jitensha-hen                                                                                         - 4.85  - 2009 - 1 episode(s)       - 7 min.                - Music                                                                           - https://myanimelist.net/anime/32777
Juicy Jungle                                                                                         - 4.92  - 2006 - 1 episode(s)       - 5 min.                - Sci-Fi, Music                                                                   - https://myanimelist.net/anime/32092
Jukujo Shigan                                                                                        - 5.80  - 2017 - Unknown episode(s) - 30 min.               - Hentai                                                                          - https://myanimelist.net/anime/36254
Jungle Taitei: Yuuki ga Mirai wo Kaeru                                                               - 7.13  - 2009 - 1 episode(s)       - 1 hr. 46 min.         - Adventure                                                                       - https://myanimelist.net/anime/6909
Junod                                                                                                - 6.41  - 2010 - 1 episode(s)       - 1 hr. 4 min.          - Drama, Historical                                                               - https://myanimelist.net/anime/9525
Juujika You and I                                                                                    - 5.34  - 2010 - 1 episode(s)       - 3 min.                - Mecha, Music, Sci-Fi                                                            - https://myanimelist.net/anime/19481
K: Seven Stories - Side:Green - Uwagaki Sekai                                                        - N/A   - 2018 - 1 episode(s)       - Unknown               - Action, Super Power, Supernatural, Drama                                        - https://myanimelist.net/anime/37304
Kaba no Potomasu                                                                                     - 5.18  - 1988 - 1 episode(s)       - 25 min.               - Kids                                                                            - https://myanimelist.net/anime/9606
Kabuki-bu!: Oogiri "Chiyocolate-gassen"                                                              - 5.41  - 2017 - 1 episode(s)       - Unknown               - School                                                                          - https://myanimelist.net/anime/35416
Kagirohi: Shaku Kei                                                                                  - 6.10  - 2009 - 2 episode(s)       - 28 min. per ep.       - Hentai                                                                          - https://myanimelist.net/anime/7262
Kaguya-hime: Taketori Monogatari                                                                     - 4.82  - 1987 - 1 episode(s)       - 27 min.               - Hentai, Historical                                                              - https://myanimelist.net/anime/14471
Kaibutsu-kun (1980)                                                                                  - 6.70  - 1980 - 94 episode(s)      - 25 min. per ep.       - Comedy, Horror, Kids                                                            - https://myanimelist.net/anime/3130
Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku                                                           - 6.00  - 2016 - 12 episode(s)      - 5 min. per ep.        - Comedy, Parody, Fantasy                                                         - https://myanimelist.net/anime/33011
Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi                                                         - 5.53  - 2015 - 1 episode(s)       - Unknown               - Adventure, Comedy                                                               - https://myanimelist.net/anime/30313
Kakkun Cafe                                                                                          - 5.08  - 1984 - 1 episode(s)       - 59 min.               - Comedy, Parody, Slice of Life                                                   - https://myanimelist.net/anime/23613
Kakurenbo                                                                                            - 6.92  - 2004 - 1 episode(s)       - 25 min.               - Horror, Psychological, Supernatural                                             - https://myanimelist.net/anime/1192
Kaleido Star: Aratanaru Tsubasa - Extra Stage                                                        - 7.65  - 2004 - 1 episode(s)       - 24 min.               - Adventure, Comedy, Sports, Drama, Shoujo                                        - https://myanimelist.net/anime/428
Kaleido Star: Good da yo! Goood!!                                                                    - 6.96  - 2006 - 1 episode(s)       - 26 min.               - Comedy                                                                          - https://myanimelist.net/anime/1501
Kamaishi no "Kiseki": Inochi wo Mamoru Tokubetsu Jugyou                                              - 4.75  - 2012 - 1 episode(s)       - 5 min.                - Drama                                                                           - https://myanimelist.net/anime/30245
Kami nomi zo Shiru Sekai: 4-nin to Idol                                                              - 7.40  - 2011 - 1 episode(s)       - 24 min.               - Comedy, Music, Shounen, Supernatural                                            - https://myanimelist.net/anime/10805
Kami nomi zo Shiru Sekai: Flag 0                                                                     - 6.98  - 2010 - 1 episode(s)       - 1 min.                - Comedy, Shounen, Supernatural                                                   - https://myanimelist.net/anime/9675
Kami nomi zo Shiru Sekai: Natsu-iro Surprise                                                         - 6.62  - 2011 - 1 episode(s)       - 2 min.                - Music                                                                           - https://myanimelist.net/anime/11583
Kami nomi zo Shiru Sekai: Nonstop!! Hunters                                                          - 6.63  - 2011 - 1 episode(s)       - 4 min.                - Music                                                                           - https://myanimelist.net/anime/11507
Kamisama Dolls Specials                                                                              - 5.96  - 2011 - 6 episode(s)       - 2 min. per ep.        - Comedy                                                                          - https://myanimelist.net/anime/11715
Kamiusagi Rope x Tokyo Gas                                                                           - 4.77  - 2013 - 2 episode(s)       - 2 min. per ep.        - Comedy, Slice of Life                                                           - https://myanimelist.net/anime/35305
Kamui no Ken                                                                                         - 6.69  - 1985 - 1 episode(s)       - 2 hr. 12 min.         - Adventure, Fantasy, Historical, Drama, Shounen                                  - https://myanimelist.net/anime/496
Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou                                                     - 4.68  - 2014 - 6 episode(s)       - 16 sec. per ep.       - Comedy                                                                          - https://myanimelist.net/anime/31604
Kanojo ga Kanji wo Suki na Riyuu.                                                                    - 5.49  - 2015 - 2 episode(s)       - 2 min. per ep.        - School, Slice of Life                                                           - https://myanimelist.net/anime/31618
